Rnum,Run,motion,counter,Task
R4140,1,0.0239853,7.7386,WM
R4140,1,0.0383924,0.0,WM
R4140,1,0.0383924,2.735347,WM
R4140,1,0.0184957,0.0,WM
R4140,1,0.0230203,2.485099,WM
R4140,1,0.0603297,0.0,WM
R4140,1,0.0188573,2.5271109999999997,WM
R4140,1,0.0188573,5.103937,WM
R4140,1,0.0263662,0.0,WM
R4140,1,0.0272621,2.676907,WM
R4661,1,0.0354027,0.0,WM
R4661,1,0.048038,2.675003,WM
R4661,1,0.0590448,0.0,WM
R4661,1,0.039981,2.4750259999999997,WM
R4661,1,0.0272799,0.0,WM
R4661,1,0.021593,2.624991,WM
R4661,1,0.0776253,0.0,WM
R4661,1,0.0251949,2.724911,WM
R4661,1,0.0721119,0.0,WM
R4661,1,0.0485777,2.1747929999999998,WM
R4661,1,0.0888935,0.0,WM
R4661,1,0.0407973,2.625007,WM
R4661,1,0.0253514,4.999591,WM
R4661,1,0.139344,7.774649,WM
R4661,1,0.038747,0.0,WM
R4661,1,0.0389273,2.42477,WM
R4661,1,0.0676102,0.0,WM
R4661,1,0.0611661,2.324672,WM
R4302,4,0.0151608,0.0,WM
R4302,4,0.0325504,2.476989,WM
R4302,4,0.11358,0.0,WM
R4302,4,0.0258657,2.877014,WM
R4302,4,0.0189997,5.353698,WM
R4302,4,0.0165449,0.0,WM
R4302,4,0.0351553,2.92712,WM
R4302,4,0.0352806,5.754053,WM
R4302,4,0.0735067,0.0,WM
R4302,4,0.0537701,2.67684,WM
R4302,4,0.0511317,5.46216,WM
R4302,4,0.0720176,0.0,WM
R4302,4,0.0593181,2.585206,WM
R4302,4,0.0663032,0.0,WM
R4302,4,0.0891467,2.527774,WM
R4302,4,0.0549055,0.0,WM
R4302,4,0.0290942,2.385442,WM
R4302,4,0.0403313,0.0,WM
R4507,4,0.0236539,0.0,WM
R4507,4,0.0278207,2.224436,WM
R4507,4,0.0273567,0.0,WM
R4507,4,0.0244405,2.424855,WM
R4507,4,0.0244405,4.799881,WM
R4507,4,0.0198193,7.2745750000000005,WM
R4507,4,0.0207054,0.0,WM
R4507,4,0.0344412,2.474726,WM
R4507,4,0.0356363,0.0,WM
R4507,4,0.0169954,2.675124,WM
R4507,4,0.0318638,5.500121999999999,WM
R4507,4,0.0212803,0.0,WM
R4507,4,0.0321214,2.625013,WM
R4507,4,0.0201337,0.0,WM
R4507,4,0.0201337,2.6748979999999998,WM
R4507,4,0.0684234,0.0,WM
R4507,4,0.0307419,2.474801,WM
R4507,4,0.0307419,5.050013,WM
R4507,4,0.0424941,7.5747219999999995,WM
R4507,4,0.02545,0.0,WM
R4131,2,0.249192,0.0,WM
R4131,2,0.158747,2.526885,WM
R4131,2,0.508221,0.0,WM
R4131,2,0.2598,2.526844,WM
R4131,2,0.0273642,0.0,WM
R4131,2,0.0155226,2.876987,WM
R4131,2,0.0210978,0.0,WM
R4131,2,0.019012,2.47673,WM
R4131,2,0.0167627,5.153622,WM
R4131,2,0.0342339,0.0,WM
R4131,2,0.0342339,2.376623,WM
R4131,2,0.216625,0.0,WM
R4131,2,0.217742,2.6351310000000003,WM
R4131,2,0.109407,0.0,WM
R4131,2,0.040042,2.4851010000000002,WM
R4131,2,0.0147486,0.0,WM
R4131,2,0.0403385,2.376563,WM
R4087,2,0.027354,0.0,WM
R4087,2,0.0184376,2.875067,WM
R4087,2,0.0400286,0.0,WM
R4087,2,0.029771,2.7249120000000002,WM
R4087,2,0.0422475,0.0,WM
R4087,2,0.0329057,2.674904,WM
R4087,2,0.018843,5.199891,WM
R4087,2,0.0347279,7.724753,WM
R4087,2,0.0496835,0.0,WM
R4087,2,0.0230316,2.6748760000000003,WM
R4087,2,0.037452,0.0,WM
R4087,2,0.045163,2.2248590000000004,WM
R4087,2,0.0215535,0.0,WM
R4087,2,0.0215535,2.374746,WM
R4087,2,0.0219305,4.949713,WM
R4087,2,0.0898699,0.0,WM
R4087,2,0.0347297,2.674884,WM
R4087,2,0.031548,0.0,WM
R4169,1,0.0378651,0.0,WM
R4169,1,0.0378651,2.824811,WM
R4169,1,0.0416785,0.0,WM
R4169,1,0.0346884,2.324766,WM
R4169,1,0.0346884,5.0000160000000005,WM
R4169,1,0.0288907,0.0,WM
R4169,1,0.0408562,2.674888,WM
R4169,1,0.0330523,5.2996859999999995,WM
R4169,1,0.0628723,0.0,WM
R4169,1,0.0227724,2.525153,WM
R4169,1,0.0228055,5.250044,WM
R4169,1,0.0385611,0.0,WM
R4169,1,0.0352024,2.533335,WM
R4169,1,0.0218972,5.358399,WM
R4169,1,0.0368931,0.0,WM
R4169,1,0.0148288,2.533123,WM
R4169,1,0.0291304,0.0,WM
R4169,1,0.0259306,2.525159,WM
R4169,1,0.0246876,0.0,WM
R4169,1,0.0221176,2.124821,WM
R4053,4,0.0360566,0.0,WM
R4053,4,0.0301945,2.477135,WM
R4053,4,0.0101763,5.212435,WM
R4053,4,0.0729643,0.0,WM
R4053,4,0.00946253,2.727422,WM
R4053,4,0.0461894,0.0,WM
R4053,4,0.0785866,2.726933,WM
R4053,4,0.0348782,0.0,WM
R4053,4,0.0118461,2.777453,WM
R4053,4,0.0253911,5.454272,WM
R4053,4,0.0120842,8.131181,WM
R4053,4,0.0275397,0.0,WM
R4053,4,0.0277468,2.485115,WM
R4053,4,0.0240412,0.0,WM
R4053,4,0.0240412,2.376749,WM
R4053,4,0.0255142,0.0,WM
R4053,4,0.0255142,2.526729,WM
R4053,4,0.0502796,4.803262999999999,WM
R4053,4,0.0424488,7.680369000000001,WM
R4053,4,0.0209429,0.0,WM
R4053,4,0.0159691,2.576857,WM
R4053,4,0.0205909,5.203547,WM
R3773,4,0.0227624,0.0,WM
R3773,4,0.0385575,2.6272729999999997,WM
R3773,4,0.0290437,5.003787,WM
R3773,4,0.0261335,0.0,WM
R3773,4,0.0134832,2.676919,WM
R3773,4,0.0367772,0.0,WM
R3773,4,0.0204216,2.8356689999999998,WM
R3773,4,0.0108884,0.0,WM
R3773,4,0.0319176,2.6767369999999997,WM
R3773,4,0.0141963,0.0,WM
R3773,4,0.0188161,2.9270479999999997,WM
R3773,4,0.0160937,5.4537759999999995,WM
R3773,4,0.0228263,0.0,WM
R3773,4,0.0188808,2.626972,WM
R3773,4,0.03269,5.412178,WM
R3773,4,0.0299993,7.93885,WM
R3773,4,0.0125247,0.0,WM
R3773,4,0.0471407,2.6772639999999996,WM
R3773,4,0.0628424,5.554266,WM
R3773,4,0.0188905,0.0,WM
R3773,4,0.0188905,2.276535,WM
R4132,1,0.0336674,0.0,WM
R4132,1,0.034479,2.474767,WM
R4132,1,0.0358964,5.349924,WM
R4132,1,0.0372735,8.274856,WM
R4132,1,0.0103773,0.0,WM
R4132,1,0.014613,2.824851,WM
R4132,1,0.0395335,0.0,WM
R4132,1,0.0264235,2.9249859999999996,WM
R4132,1,0.0205156,0.0,WM
R4132,1,0.013325,2.32508,WM
R4132,1,0.0255397,0.0,WM
R4132,1,0.015645,2.575001,WM
R4132,1,0.0425381,0.0,WM
R4132,1,0.0253197,2.424756,WM
R4132,1,0.0176152,0.0,WM
R4132,1,0.0196434,2.325059,WM
R4132,1,0.00980344,0.0,WM
R4132,1,0.0142218,2.724982,WM
R4053,1,0.0387305,0.0,WM
R4053,1,0.0414415,2.9357629999999997,WM
R4053,1,0.033177,0.0,WM
R4053,1,0.0158472,2.93547,WM
R4053,1,0.0275536,5.320327,WM
R4053,1,0.0224339,0.0,WM
R4053,1,0.0272541,2.426989,WM
R4053,1,0.0341657,4.753596,WM
R4053,1,0.0104782,0.0,WM
R4053,1,0.0104782,2.526828,WM
R4053,1,0.0270194,0.0,WM
R4053,1,0.0111316,2.485459,WM
R4053,1,0.0324179,4.812004,WM
R4053,1,0.0240495,0.0,WM
R4053,1,0.0290743,2.685201,WM
R4053,1,0.0562528,0.0,WM
R4053,1,0.0151807,2.726807,WM
R4053,1,0.0231565,5.253552,WM
R4053,1,0.0280132,0.0,WM
R4119,1,0.0180778,0.0,WM
R4119,1,0.0197582,2.824782,WM
R4119,1,0.068965,5.349513,WM
R4119,1,0.0690998,7.974622,WM
R4119,1,0.0393247,0.0,WM
R4119,1,0.0202298,2.524875,WM
R4119,1,0.0390863,0.0,WM
R4119,1,0.0239652,2.82491,WM
R4119,1,0.0239652,5.649769,WM
R4119,1,0.0104925,0.0,WM
R4119,1,0.0104925,2.625026,WM
R4119,1,0.0160763,4.999673,WM
R4119,1,0.0210705,0.0,WM
R4119,1,0.0259813,2.57517,WM
R4119,1,0.0362924,0.0,WM
R4119,1,0.018084,2.32469,WM
R4119,1,0.0275411,0.0,WM
R4119,1,0.0599245,2.774991,WM
R4119,1,0.0182735,5.299438,WM
R4119,1,0.0471492,0.0,WM
R4119,1,0.0337287,2.574985,WM
R4544,4,0.136045,0.0,WM
R4544,4,0.158204,2.775144,WM
R4544,4,0.318775,0.0,WM
R4544,4,0.176928,2.324717,WM
R4544,4,0.13017,4.899917,WM
R4544,4,0.13017,7.124596,WM
R4544,4,0.125825,0.0,WM
R4544,4,0.143524,2.624975,WM
R4544,4,0.206514,0.0,WM
R4544,4,0.273003,2.724934,WM
R4544,4,0.0829535,5.249746,WM
R4544,4,0.0924698,0.0,WM
R4544,4,0.0256611,2.8751450000000003,WM
R4544,4,0.0742546,5.199676,WM
R4544,4,0.11975,0.0,WM
R4544,4,0.018965,2.824933,WM
R4544,4,0.0326373,0.0,WM
R4544,4,0.0825468,2.875027,WM
R4544,4,0.0523171,5.49986,WM
R4544,4,0.057956,0.0,WM
R4140,4,0.0456339,0.0,WM
R4140,4,0.0456339,2.5772779999999997,WM
R4140,4,0.0217012,4.9038330000000006,WM
R4140,4,0.0463018,7.780913,WM
R4140,4,0.0296756,0.0,WM
R4140,4,0.023563,2.535539,WM
R4140,4,0.0246798,5.220741,WM
R4140,4,0.0250294,7.547231,WM
R4140,4,0.0257055,0.0,WM
R4140,4,0.0299927,2.48361,WM
R4140,4,0.0299481,0.0,WM
R4140,4,0.0372004,2.485033,WM
R4140,4,0.103855,0.0,WM
R4140,4,0.103855,2.73574,WM
R4140,4,0.0856115,5.521003,WM
R4140,4,0.0278001,8.20622,WM
R4140,4,0.0459381,0.0,WM
R4140,4,0.0252776,2.735659,WM
R4140,4,0.0452195,5.362515,WM
R4140,4,0.0320965,0.0,WM
R4140,4,0.0185075,2.6350469999999997,WM
R4140,4,0.0131218,0.0,WM
R4140,4,0.0207201,2.7769939999999997,WM
R4519,1,0.0228113,0.0,WM
R4519,1,0.0289132,2.624838,WM
R4519,1,0.0253632,4.749513,WM
R4519,1,0.00738299,0.0,WM
R4519,1,0.00738299,2.374804,WM
R4519,1,0.0257673,0.0,WM
R4519,1,0.0257673,2.4743690000000003,WM
R4519,1,0.0215118,4.949216,WM
R4519,1,0.0149885,0.0,WM
R4519,1,0.0514026,2.3247530000000003,WM
R4519,1,0.019283,0.0,WM
R4519,1,0.0227219,2.274868,WM
R4519,1,0.00712348,4.749721,WM
R4519,1,0.0164314,0.0,WM
R4519,1,0.0140501,2.274586,WM
R4519,1,0.0319695,4.699465,WM
R4519,1,0.0318077,0.0,WM
R4519,1,0.0157543,2.374889,WM
R4519,1,0.0157393,0.0,WM
R4519,1,0.0157393,2.825127,WM
R4087,4,0.0624033,0.0,WM
R4087,4,0.0512263,2.424967,WM
R4087,4,0.095128,0.0,WM
R4087,4,0.0768928,2.47485,WM
R4087,4,0.0502937,4.849778000000001,WM
R4087,4,0.0423242,0.0,WM
R4087,4,0.0423242,2.5249170000000003,WM
R4087,4,0.0723324,0.0,WM
R4087,4,0.0343717,2.424643,WM
R4087,4,0.0206662,5.0996570000000006,WM
R4087,4,0.018039,0.0,WM
R4087,4,0.049958,2.524805,WM
R4087,4,0.0196536,4.649695,WM
R4087,4,0.0361434,7.1246160000000005,WM
R4087,4,0.0290245,0.0,WM
R4087,4,0.0894769,2.775269,WM
R4087,4,0.0655483,5.300133000000001,WM
R4087,4,0.0337005,0.0,WM
R4087,4,0.0337005,2.5749750000000002,WM
R4087,4,0.0397483,0.0,WM
R4087,4,0.0397483,2.6750220000000002,WM
R3385,2,0.0424378,0.0,WM
R3385,2,0.0125038,2.6267,WM
R3385,2,0.0284804,0.0,WM
R3385,2,0.011459,2.2766800000000003,WM
R3385,2,0.0127065,4.761842,WM
R3385,2,0.0198258,0.0,WM
R3385,2,0.0198258,2.626876,WM
R3385,2,0.0166958,0.0,WM
R3385,2,0.0166958,2.635309,WM
R3385,2,0.0154199,5.061793,WM
R3385,2,0.00881222,0.0,WM
R3385,2,0.0125111,2.576705,WM
R3385,2,0.0191651,5.011804,WM
R3385,2,0.00229647,0.0,WM
R3385,2,0.00462883,2.585223,WM
R3385,2,0.00268754,4.8199939999999994,WM
R3385,2,0.0543462,8.072305,WM
R3385,2,0.0825609,0.0,WM
R3385,2,0.0834517,2.72695,WM
R3385,2,0.0281875,5.203597,WM
R3385,2,0.0194826,7.596998,WM
R3385,2,0.0172924,0.0,WM
R4236,3,0.0497928,0.0,WM
R4236,3,0.0298057,2.677301,WM
R4236,3,0.0304099,5.053832,WM
R4236,3,0.0290356,0.0,WM
R4236,3,0.0233205,2.5773010000000003,WM
R4236,3,0.0319323,5.053896,WM
R4236,3,0.0538789,0.0,WM
R4236,3,0.0373148,2.6267840000000002,WM
R4236,3,0.0233464,0.0,WM
R4236,3,0.0416329,2.435407,WM
R4236,3,0.0234677,0.0,WM
R4236,3,0.0202168,2.435007,WM
R4236,3,0.0696364,0.0,WM
R4236,3,0.0696364,2.535251,WM
R4236,3,0.0414166,4.911767,WM
R4236,3,0.0165619,0.0,WM
R4236,3,0.0167579,2.777481,WM
R4236,3,0.0473004,0.0,WM
R4236,3,0.0292505,2.477075,WM
R4220,4,0.0251401,0.0,WM
R4220,4,0.022214,2.927495,WM
R4220,4,0.0292629,0.0,WM
R4220,4,0.0264544,2.685721,WM
R4220,4,0.0124811,0.0,WM
R4220,4,0.0386959,2.485547,WM
R4220,4,0.0386959,4.762062,WM
R4220,4,0.0530799,7.388919,WM
R4220,4,0.0328958,0.0,WM
R4220,4,0.0255498,2.7352600000000002,WM
R4220,4,0.0332057,5.662282,WM
R4220,4,0.0336325,0.0,WM
R4220,4,0.0336325,2.5352230000000002,WM
R4220,4,0.033917,5.212027,WM
R4220,4,0.0282602,0.0,WM
R4220,4,0.0239914,2.376668,WM
R4220,4,0.0152599,0.0,WM
R4220,4,0.0370333,2.426612,WM
R4220,4,0.0287614,0.0,WM
R4678,4,0.0922101,0.0,WM
R4678,4,0.0922101,2.6248460000000002,WM
R4678,4,0.0459399,5.249823,WM
R4678,4,0.0217666,7.4743960000000005,WM
R4678,4,0.0160656,0.0,WM
R4678,4,0.0409752,2.6749400000000003,WM
R4678,4,0.0206933,0.0,WM
R4678,4,0.0515304,2.3746400000000003,WM
R4678,4,0.0315984,4.9498429999999995,WM
R4678,4,0.0602345,0.0,WM
R4678,4,0.0351962,2.7751490000000003,WM
R4678,4,0.0921325,0.0,WM
R4678,4,0.0421065,2.4748620000000003,WM
R4678,4,0.0261391,5.049783,WM
R4678,4,0.0698197,0.0,WM
R4678,4,0.0683538,2.725104,WM
R4678,4,0.0198525,5.250145,WM
R4678,4,0.0319502,7.924871,WM
R4678,4,0.0141955,0.0,WM
R4678,4,0.0141955,2.5247640000000002,WM
R4678,4,0.0209533,0.0,WM
R4678,4,0.0165271,2.424964,WM
R3111,2,0.0299962,0.0,WM
R3111,2,0.0157925,2.3353610000000002,WM
R3111,2,0.0496996,5.1707920000000005,WM
R3111,2,0.0388797,0.0,WM
R3111,2,0.0378172,2.776977,WM
R3111,2,0.0279129,5.512164,WM
R3111,2,0.0336847,0.0,WM
R3111,2,0.0509184,2.877389,WM
R3111,2,0.0389901,5.504195,WM
R3111,2,0.0379229,7.6806149999999995,WM
R3111,2,0.031229,0.0,WM
R3111,2,0.0315644,2.6268610000000003,WM
R3111,2,0.0177402,0.0,WM
R3111,2,0.0305138,2.2853790000000003,WM
R3111,2,0.0163951,0.0,WM
R3111,2,0.0261765,2.626822,WM
R3111,2,0.0261765,5.2035160000000005,WM
R3111,2,0.0278008,0.0,WM
R3111,2,0.0252444,2.577309,WM
R3111,2,0.0912773,0.0,WM
R3111,2,0.0420417,2.827375,WM
R4659,4,0.0450715,0.0,WM
R4659,4,0.0562145,2.274707,WM
R4659,4,0.0625321,0.0,WM
R4659,4,0.0618329,2.324614,WM
R4659,4,0.0272193,0.0,WM
R4659,4,0.0272193,2.8250159999999997,WM
R4659,4,0.0273622,0.0,WM
R4659,4,0.0229943,2.72503,WM
R4659,4,0.0419452,0.0,WM
R4659,4,0.0202683,2.6250959999999997,WM
R4659,4,0.0202683,5.150102,WM
R4659,4,0.0292145,0.0,WM
R4659,4,0.0486212,2.574724,WM
R4659,4,0.0486212,5.049754999999999,WM
R4659,4,0.0294725,7.4245,WM
R4659,4,0.0467737,0.0,WM
R4659,4,0.0850401,2.5248579999999996,WM
R4659,4,0.0213712,0.0,WM
R4659,4,0.0233668,2.525229,WM
R4659,4,0.040624,4.899825,WM
R4119,4,0.0166833,0.0,WM
R4119,4,0.0313985,2.274824,WM
R4119,4,0.0197525,4.699891,WM
R4119,4,0.0197525,7.424874000000001,WM
R4119,4,0.042748,0.0,WM
R4119,4,0.042748,2.474901,WM
R4119,4,0.030677,0.0,WM
R4119,4,0.0951794,2.6248370000000003,WM
R4119,4,0.0320744,0.0,WM
R4119,4,0.0177041,2.5250150000000002,WM
R4119,4,0.0446472,5.200258,WM
R4119,4,0.0126903,7.524789,WM
R4119,4,0.0236766,0.0,WM
R4119,4,0.0678535,2.274959,WM
R4119,4,0.0678535,4.849934,WM
R4119,4,0.0660795,7.37501,WM
R4119,4,0.0291434,0.0,WM
R4119,4,0.0067874,2.875211,WM
R4119,4,0.0414628,5.650059000000001,WM
R4119,4,0.0123863,0.0,WM
R4119,4,0.0126168,2.5750830000000002,WM
R4119,4,0.0407067,0.0,WM
R4119,4,0.0174754,2.875039,WM
R4258,1,0.0561009,0.0,WM
R4258,1,0.0588811,2.7287350000000004,WM
R4258,1,0.0521191,0.0,WM
R4258,1,0.0222832,2.878861,WM
R4258,1,0.045381,5.057029,WM
R4258,1,0.0718973,7.685569000000001,WM
R4258,1,0.0144432,0.0,WM
R4258,1,0.0144432,2.220259,WM
R4258,1,0.0693275,0.0,WM
R4258,1,0.0150353,2.5205520000000003,WM
R4258,1,0.018234,0.0,WM
R4258,1,0.018234,2.378387,WM
R4258,1,0.0546384,0.0,WM
R4258,1,0.0176546,2.5784320000000003,WM
R4258,1,0.0121654,5.157112,WM
R4258,1,0.207124,0.0,WM
R4258,1,0.0930813,2.578468,WM
R4258,1,0.0685295,0.0,WM
R4258,1,0.0219186,2.728745,WM
R3773,2,0.0168835,0.0,WM
R3773,2,0.0237561,2.527075,WM
R3773,2,0.023734,4.803679000000001,WM
R3773,2,0.0344804,7.338832,WM
R3773,2,0.0144642,0.0,WM
R3773,2,0.0194583,2.7272700000000003,WM
R3773,2,0.0297555,0.0,WM
R3773,2,0.0212855,2.627189,WM
R3773,2,0.0180648,5.21237,WM
R3773,2,0.0232593,0.0,WM
R3773,2,0.0341513,2.877008,WM
R3773,2,0.0150784,5.703972,WM
R3773,2,0.0197088,0.0,WM
R3773,2,0.018747,2.826992,WM
R3773,2,0.0300049,0.0,WM
R3773,2,0.0233166,2.677387,WM
R3773,2,0.035451,0.0,WM
R3773,2,0.0251288,2.576449,WM
R3773,2,0.0251288,5.303597,WM
R3773,2,0.11466,7.780372,WM
R3773,2,0.0259342,0.0,WM
R3773,2,0.04078,2.5268450000000002,WM
R3946,3,0.0345868,0.0,WM
R3946,3,0.0189013,2.427024,WM
R3946,3,0.0313504,0.0,WM
R3946,3,0.0312008,2.577089,WM
R3946,3,0.0308686,5.312386999999999,WM
R3946,3,0.035797,0.0,WM
R3946,3,0.0267042,2.327013,WM
R3946,3,0.0584788,0.0,WM
R3946,3,0.0391936,2.585489,WM
R3946,3,0.0550228,0.0,WM
R3946,3,0.0397101,2.485204,WM
R3946,3,0.0436432,0.0,WM
R3946,3,0.0576559,2.676789,WM
R3946,3,0.0434031,0.0,WM
R3946,3,0.0625431,2.73562,WM
R3946,3,0.0171635,5.571054999999999,WM
R3946,3,0.0302356,0.0,WM
R3946,3,0.0217923,2.785276,WM
R3946,3,0.0234913,5.420457,WM
R4302,1,0.0264821,0.0,WM
R4302,1,0.0336707,2.4770079999999997,WM
R4302,1,0.0395045,0.0,WM
R4302,1,0.0395045,2.334978,WM
R4302,1,0.0548685,0.0,WM
R4302,1,0.0204965,2.4766999999999997,WM
R4302,1,0.0420619,5.111919,WM
R4302,1,0.0287832,0.0,WM
R4302,1,0.0145797,2.627283,WM
R4302,1,0.0425163,5.2040869999999995,WM
R4302,1,0.0217122,7.48057,WM
R4302,1,0.0212063,0.0,WM
R4302,1,0.0458647,2.392922,WM
R4302,1,0.0271215,0.0,WM
R4302,1,0.0335595,2.477146,WM
R4302,1,0.0394019,5.262399,WM
R4302,1,0.0282707,0.0,WM
R4302,1,0.031901,3.7196879999999997,WM
R4302,1,0.0228896,0.0,WM
R4302,1,0.00894834,2.3270489999999997,WM
R3884,2,0.142029,0.0,WM
R3884,2,0.0409073,2.7773399999999997,WM
R3884,2,0.0538419,0.0,WM
R3884,2,0.0647128,2.6271639999999996,WM
R3884,2,0.061315,0.0,WM
R3884,2,0.0614931,2.77689,WM
R3884,2,0.0359743,0.0,WM
R3884,2,0.0381213,2.376613,WM
R3884,2,0.0318302,0.0,WM
R3884,2,0.0391874,2.327002,WM
R3884,2,0.0484591,5.012259,WM
R3884,2,0.0484591,7.589008,WM
R3884,2,0.0512631,0.0,WM
R3884,2,0.0512631,2.4850939999999997,WM
R3884,2,0.0307584,0.0,WM
R3884,2,0.0296642,2.527123,WM
R3884,2,0.0356907,5.204041,WM
R3884,2,0.0558752,7.380511,WM
R3884,2,0.0892687,0.0,WM
R4052,1,0.0521766,0.0,WM
R4052,1,0.0604415,2.827412,WM
R4052,1,0.100165,5.6043,WM
R4052,1,0.0369455,0.0,WM
R4052,1,0.0282459,2.5267,WM
R4052,1,0.0329272,5.2035979999999995,WM
R4052,1,0.0310507,7.688663,WM
R4052,1,0.0205663,0.0,WM
R4052,1,0.0317951,2.334869,WM
R4052,1,0.0317951,4.811612,WM
R4052,1,0.0203164,0.0,WM
R4052,1,0.0203164,2.335318,WM
R4052,1,0.0275382,0.0,WM
R4052,1,0.035937,2.527084,WM
R4052,1,0.0281321,5.053858,WM
R4052,1,0.0237687,0.0,WM
R4052,1,0.0324752,2.3852759999999997,WM
R4052,1,0.0137305,4.812113999999999,WM
R4052,1,0.0320024,0.0,WM
R4052,1,0.0324385,2.727274,WM
R4052,1,0.036889,0.0,WM
R4662,3,0.0493333,0.0,WM
R4662,3,0.0298342,2.8253250000000003,WM
R4662,3,0.120124,0.0,WM
R4662,3,0.0665465,2.424618,WM
R4662,3,0.0665465,5.0998090000000005,WM
R4662,3,0.0490247,0.0,WM
R4662,3,0.0490247,2.42478,WM
R4662,3,0.0738146,0.0,WM
R4662,3,0.108666,2.724834,WM
R4662,3,0.0602996,4.899581,WM
R4662,3,0.0604611,0.0,WM
R4662,3,0.0380655,2.2747330000000003,WM
R4662,3,0.0989251,0.0,WM
R4662,3,0.0546737,2.624867,WM
R4662,3,0.0601457,0.0,WM
R4662,3,0.0601149,2.625025,WM
R4662,3,0.0882251,0.0,WM
R4662,3,0.0458358,2.424941,WM
R4447,4,0.0216577,0.0,WM
R4447,4,0.0363247,2.224925,WM
R4447,4,0.0173987,0.0,WM
R4447,4,0.0676523,2.7251049999999997,WM
R4447,4,0.0200636,5.150073,WM
R4447,4,0.0243813,0.0,WM
R4447,4,0.0479955,2.474774,WM
R4447,4,0.0479955,5.099622999999999,WM
R4447,4,0.0442614,0.0,WM
R4447,4,0.0250377,2.424947,WM
R4447,4,0.0303368,4.899979999999999,WM
R4447,4,0.0279952,7.624808,WM
R4447,4,0.038991,0.0,WM
R4447,4,0.0327312,2.4247249999999996,WM
R4447,4,0.0544609,0.0,WM
R4447,4,0.0280453,2.625078,WM
R4447,4,0.0295321,0.0,WM
R4447,4,0.0226633,2.3250159999999997,WM
R4447,4,0.0353982,0.0,WM
R4447,4,0.0135786,2.574912,WM
R4524,3,0.0794981,0.0,WM
R4524,3,0.0794981,2.4246130000000004,WM
R4524,3,0.138393,0.0,WM
R4524,3,0.138393,2.6750170000000004,WM
R4524,3,0.0413788,0.0,WM
R4524,3,0.0309055,2.675332,WM
R4524,3,0.049738,0.0,WM
R4524,3,0.0511558,2.7751400000000004,WM
R4524,3,0.105748,0.0,WM
R4524,3,0.0636901,2.575024,WM
R4524,3,0.0317079,5.350094,WM
R4524,3,0.0251481,0.0,WM
R4524,3,0.0567085,2.774894,WM
R4524,3,1.88663,0.0,WM
R4524,3,1.02188,2.1746730000000003,WM
R4524,3,0.169199,0.0,WM
R4524,3,0.272844,2.52476,WM
R4524,3,0.199197,5.449764,WM
R4524,3,0.0642854,8.374713,WM
R4500,3,0.0246996,0.0,WM
R4500,3,0.0344668,2.724816,WM
R4500,3,0.0188639,0.0,WM
R4500,3,0.0188639,2.824997,WM
R4500,3,0.0164506,0.0,WM
R4500,3,0.0164506,2.724681,WM
R4500,3,0.0714474,5.249511,WM
R4500,3,0.0166129,0.0,WM
R4500,3,0.0528841,2.524889,WM
R4500,3,0.0341611,0.0,WM
R4500,3,0.0378165,2.62465,WM
R4500,3,0.0363862,0.0,WM
R4500,3,0.028711,2.77488201,WM
R4500,3,0.0145702,5.39987601,WM
R4500,3,0.0178636,7.97464901,WM
R4500,3,0.0287409,0.0,WM
R4500,3,0.0195405,2.475046,WM
R4500,3,0.00865493,5.199847999999999,WM
R4500,3,0.00865493,7.6246290000000005,WM
R4500,3,0.0275274,0.0,WM
R4500,3,0.0590099,2.87478601,WM
R4275,3,0.110201,0.0,WM
R4275,3,0.195621,2.4270110000000003,WM
R4275,3,0.113964,5.053865,WM
R4275,3,0.0851054,0.0,WM
R4275,3,0.0724087,2.67727,WM
R4275,3,0.0439555,0.0,WM
R4275,3,0.0439555,2.6769410000000002,WM
R4275,3,0.0342945,0.0,WM
R4275,3,0.0373896,2.585064,WM
R4275,3,0.0203202,0.0,WM
R4275,3,0.0658734,2.726862,WM
R4275,3,0.0360391,5.261894,WM
R4275,3,0.022026,8.147297,WM
R4275,3,0.0649107,0.0,WM
R4275,3,0.0504485,2.427036,WM
R4275,3,0.0510689,0.0,WM
R4275,3,0.0573931,2.4855490000000002,WM
R4275,3,0.18827,0.0,WM
R4275,3,0.201247,2.6352840000000004,WM
R4662,1,0.0347094,0.0,WM
R4662,1,0.0287242,2.824854,WM
R4662,1,0.0334865,5.449654000000001,WM
R4662,1,0.0185716,0.0,WM
R4662,1,0.0185716,2.425083,WM
R4662,1,0.0207339,4.950233,WM
R4662,1,0.0139913,7.525104,WM
R4662,1,0.0247135,0.0,WM
R4662,1,0.0344807,2.575206,WM
R4662,1,0.0267422,0.0,WM
R4662,1,0.0311881,2.575069,WM
R4662,1,0.0311163,0.0,WM
R4662,1,0.0307517,2.924985,WM
R4662,1,0.0426916,0.0,WM
R4662,1,0.0267757,2.77497,WM
R4662,1,0.0261025,0.0,WM
R4662,1,0.0170133,2.574907,WM
R4662,1,0.0190242,5.249733,WM
R4662,1,0.0174652,7.7245740000000005,WM
R4662,1,0.015842,0.0,WM
R4662,1,0.0116467,2.775175,WM
R3557,4,0.0140084,0.0,WM
R3557,4,0.0207437,2.685604,WM
R3557,4,0.0242176,5.420745,WM
R3557,4,0.0641059,7.70573,WM
R3557,4,0.0325211,0.0,WM
R3557,4,0.0406336,2.676949,WM
R3557,4,0.0269794,0.0,WM
