Rnum,Run,motion,counter,Task
R4065,2,0.0321784,5.1535910000000005,CRT
R4065,2,0.0133266,0.0,CRT
R4065,2,0.0195241,2.376613,CRT
R4065,2,0.0347038,4.903278,CRT
R4065,2,0.112863,0.0,CRT
R4065,2,0.0384575,2.635237,CRT
R4065,2,0.0283046,5.462171,CRT
R4065,2,0.016443,0.0,CRT
R4065,2,0.0247408,2.726908,CRT
R4065,2,0.0362134,0.0,CRT
R4065,2,0.0401854,2.626735,CRT
R4065,2,0.0226134,5.153563,CRT
R4065,2,0.138232,0.0,CRT
R4610,1,0.0378726,0.0,CRT
R4610,1,0.060199,2.4750140000000003,CRT
R4610,1,0.0472631,0.0,CRT
R4610,1,0.0332909,2.674907,CRT
R4610,1,0.050623,0.0,CRT
R4610,1,0.0634304,2.525007,CRT
R4610,1,0.032934,5.19983,CRT
R4610,1,0.0583257,0.0,CRT
R4610,1,0.0576813,2.474527,CRT
R4610,1,0.057512,4.649408,CRT
R4610,1,0.0130713,0.0,CRT
R4610,1,0.0130713,2.2748220000000003,CRT
R4610,1,0.0265905,4.950037,CRT
R4610,1,0.0524249,0.0,CRT
R4610,1,0.0330831,2.2248840000000003,CRT
R4610,1,0.0302284,5.100039,CRT
R4610,1,0.0214168,0.0,CRT
R4610,1,0.0351127,2.474875,CRT
R4610,1,0.0443039,0.0,CRT
R4662,4,0.0629096,0.0,CRT
R4662,4,0.0629096,2.6751300000000002,CRT
R4662,4,0.0299167,5.049869,CRT
R4662,4,0.0413733,0.0,CRT
R4662,4,0.016754,2.47474,CRT
R4662,4,0.132515,5.149935,CRT
R4662,4,0.0545181,7.782992999999999,CRT
R4662,4,0.0857119,0.0,CRT
R4662,4,0.0217831,2.524744,CRT
R4662,4,0.093042,5.149547,CRT
R4662,4,0.0916727,0.0,CRT
R4662,4,0.105591,2.525097,CRT
R4662,4,0.0654518,0.0,CRT
R4662,4,0.0330273,2.524894,CRT
R4662,4,0.0628075,0.0,CRT
R4662,4,0.0747246,2.825098,CRT
R4662,4,0.0663364,0.0,CRT
R4662,4,0.0575316,2.775035,CRT
R4662,4,0.0638185,0.0,CRT
R4662,4,0.0477901,2.174844,CRT
R4268,3,0.427868,0.0,CRT
R4268,3,0.191727,2.42465,CRT
R4268,3,0.314572,5.249869,CRT
R4268,3,0.128914,7.724508,CRT
R4268,3,0.202607,0.0,CRT
R4268,3,0.202607,2.374748,CRT
R4268,3,1.18277,5.149751999999999,CRT
R4268,3,0.155314,0.0,CRT
R4268,3,0.155314,2.374753,CRT
R4268,3,0.0458209,0.0,CRT
R4268,3,0.0458209,2.424822,CRT
R4268,3,0.027443,4.899707,CRT
R4268,3,0.0225679,0.0,CRT
R4268,3,0.596556,2.274813,CRT
R4268,3,0.754278,4.799963,CRT
R4268,3,2.77946,7.524806,CRT
R4268,3,0.335617,0.0,CRT
R4268,3,0.109976,2.624844,CRT
R4268,3,0.112159,0.0,CRT
R4268,3,0.165878,2.624708,CRT
R4268,3,0.24495,5.049417,CRT
R4268,3,0.261009,0.0,CRT
R3678,2,0.0142546,0.0,CRT
R3678,2,0.0552154,2.477022,CRT
R3678,2,0.0442791,5.053841,CRT
R3678,2,0.0248006,0.0,CRT
R3678,2,0.0197306,2.477128,CRT
R3678,2,0.0197306,5.254034,CRT
R3678,2,0.0345336,0.0,CRT
R3678,2,0.0368256,2.176797,CRT
R3678,2,0.0285522,0.0,CRT
R3678,2,0.0285522,2.326849,CRT
R3678,2,0.0492191,4.753633,CRT
R3678,2,0.0276601,0.0,CRT
R3678,2,0.0171954,2.476684,CRT
R3678,2,0.0401646,0.0,CRT
R3678,2,0.0288918,2.384897,CRT
R3678,2,0.0623342,4.870005,CRT
R3678,2,0.0429851,7.346708,CRT
R3678,2,0.023795,0.0,CRT
R3678,2,0.0330274,2.585499,CRT
R3678,2,0.0406535,5.462492,CRT
R3678,2,0.0406535,8.039282,CRT
R3678,2,0.0378261,0.0,CRT
R4497,2,0.0137371,0.0,CRT
R4497,2,0.0211286,2.52853,CRT
R4497,2,0.0283874,0.0,CRT
R4497,2,0.0351619,2.728655,CRT
R4497,2,0.021387,0.0,CRT
R4497,2,0.0168443,2.5785,CRT
R4497,2,0.0178845,0.0,CRT
R4497,2,0.0211409,2.57862,CRT
R4497,2,0.0211409,5.15707,CRT
R4497,2,0.0382239,7.885868,CRT
R4497,2,0.0175293,0.0,CRT
R4497,2,0.0175293,2.4704509999999997,CRT
R4497,2,0.0171719,0.0,CRT
R4497,2,0.0171719,2.528456,CRT
R4497,2,0.0330456,0.0,CRT
R4497,2,0.0330456,2.778722,CRT
R4497,2,0.0195433,5.098757,CRT
R4497,2,0.0284297,0.0,CRT
R3678,1,0.0241214,0.0,CRT
R3678,1,0.0356366,2.1768590000000003,CRT
R3678,1,0.0288449,0.0,CRT
R3678,1,0.0351313,2.927102,CRT
R3678,1,0.0411054,0.0,CRT
R3678,1,0.041388,2.6272130000000002,CRT
R3678,1,0.037478,5.2541,CRT
R3678,1,0.0213787,7.780895000000001,CRT
R3678,1,0.113222,0.0,CRT
R3678,1,0.0242784,2.477104,CRT
R3678,1,0.0399525,4.803614,CRT
R3678,1,0.0425039,0.0,CRT
R3678,1,0.0425039,2.477179,CRT
R3678,1,0.0307067,0.0,CRT
R3678,1,0.0307067,2.526857,CRT
R3678,1,0.0242402,5.211986,CRT
R3678,1,0.0214562,0.0,CRT
R3678,1,0.0214562,2.234845,CRT
R3678,1,0.0497702,5.061943,CRT
R3678,1,0.0305785,7.546808,CRT
R3678,1,0.0286776,0.0,CRT
R3678,1,0.0474053,2.376682,CRT
R4538,2,0.0765409,0.0,CRT
R4538,2,0.0494927,2.4248600000000002,CRT
R4538,2,0.0415571,0.0,CRT
R4538,2,0.0523684,2.92488,CRT
R4538,2,0.0343417,5.249566,CRT
R4538,2,0.090954,7.774724000000001,CRT
R4538,2,0.0376188,0.0,CRT
R4538,2,0.0200708,2.774912,CRT
R4538,2,0.0200708,5.199728,CRT
R4538,2,1.23538,0.0,CRT
R4538,2,0.231221,2.424652,CRT
R4538,2,0.247407,0.0,CRT
R4538,2,0.341679,2.274983,CRT
R4538,2,0.0234134,0.0,CRT
R4538,2,0.0201996,2.7247820000000003,CRT
R4538,2,0.0433555,0.0,CRT
R4538,2,0.0143754,2.675159,CRT
R4538,2,0.167418,0.0,CRT
R4538,2,0.0533914,2.624885,CRT
R4165,1,0.0367551,0.0,CRT
R4165,1,0.0609941,2.6267439999999995,CRT
R4165,1,0.0207548,0.0,CRT
R4165,1,0.0172646,2.726921,CRT
R4165,1,0.0312196,0.0,CRT
R4165,1,0.0397174,2.8770559999999996,CRT
R4165,1,0.0263418,0.0,CRT
R4165,1,0.0511359,2.827034,CRT
R4165,1,0.0432211,5.453802,CRT
R4165,1,0.0257131,0.0,CRT
R4165,1,0.0178432,2.284918,CRT
R4165,1,0.149028,0.0,CRT
R4165,1,0.251082,2.6851979999999998,CRT
R4165,1,0.153348,5.462139,CRT
R4165,1,0.153348,8.289109,CRT
R4165,1,0.0142743,0.0,CRT
R4165,1,0.038931,2.7853619999999997,CRT
R4165,1,0.0267805,0.0,CRT
R4065,4,0.0553555,0.0,CRT
R4065,4,0.04062,2.726857,CRT
R4065,4,0.0346787,5.4537580000000005,CRT
R4065,4,0.0418703,0.0,CRT
R4065,4,0.0267822,2.927089,CRT
R4065,4,0.0313988,0.0,CRT
R4065,4,0.0326505,2.776938,CRT
R4065,4,0.0197677,0.0,CRT
R4065,4,0.0285939,2.726749,CRT
R4065,4,0.0420838,5.153430999999999,CRT
R4065,4,0.0268247,0.0,CRT
R4065,4,0.0636976,2.326617,CRT
R4065,4,0.144097,0.0,CRT
R4065,4,0.12116,2.485097,CRT
R4065,4,0.12116,4.861713,CRT
R4065,4,0.215057,0.0,CRT
R4065,4,0.024409,2.785462,CRT
R4065,4,0.0624097,4.9618400000000005,CRT
R4065,4,0.0389294,7.6888190000000005,CRT
R4065,4,0.0417013,0.0,CRT
R4275,4,0.049588,0.0,CRT
R4275,4,0.0668367,2.376943,CRT
R4275,4,0.0636322,0.0,CRT
R4275,4,0.0462204,2.376674,CRT
R4275,4,0.0462204,4.961877,CRT
R4275,4,0.0539693,0.0,CRT
R4275,4,0.0232296,2.726897,CRT
R4275,4,0.031707,0.0,CRT
R4275,4,0.0272087,2.485122,CRT
R4275,4,0.0216406,0.0,CRT
R4275,4,0.0186057,2.7769000000000004,CRT
R4275,4,0.167671,0.0,CRT
R4275,4,0.167671,2.83582,CRT
R4275,4,0.0818502,0.0,CRT
R4275,4,0.0818502,2.535555,CRT
R4275,4,0.0886671,5.112293,CRT
R4275,4,0.0250769,0.0,CRT
R4508,3,0.0490281,0.0,CRT
R4508,3,0.0492766,2.2246949999999996,CRT
R4508,3,0.143344,0.0,CRT
R4508,3,0.095767,2.524872,CRT
R4508,3,0.0554276,0.0,CRT
R4508,3,0.0206054,2.475024,CRT
R4508,3,0.0224549,0.0,CRT
R4508,3,0.0397175,2.575078,CRT
R4508,3,0.0278558,5.249907,CRT
R4508,3,0.0243257,7.724608,CRT
R4508,3,0.0724237,0.0,CRT
R4508,3,0.0724237,2.374824,CRT
R4508,3,0.0369708,0.0,CRT
R4508,3,0.0550277,2.675277,CRT
R4508,3,0.216475,5.300216,CRT
R4508,3,0.0615319,8.075102000000001,CRT
R4508,3,0.100756,0.0,CRT
R4508,3,0.166068,2.525093,CRT
R4508,3,0.0832129,0.0,CRT
R4508,3,0.0867803,2.4248939999999997,CRT
R4487,2,0.0509288,0.0,CRT
R4487,2,0.0348018,2.625092,CRT
R4487,2,0.0309725,5.1498539999999995,CRT
R4487,2,0.0378025,0.0,CRT
R4487,2,0.0728559,2.8249829999999996,CRT
R4487,2,0.0348492,5.549806,CRT
R4487,2,0.023352,0.0,CRT
R4487,2,0.0241405,2.77486,CRT
R4487,2,0.0241405,5.399623,CRT
R4487,2,0.0408086,0.0,CRT
R4487,2,0.0439212,2.724922,CRT
R4487,2,0.0392791,0.0,CRT
R4487,2,0.0307326,2.674895,CRT
R4487,2,0.0506886,0.0,CRT
R4487,2,0.0506886,2.6748629999999998,CRT
R4487,2,0.044551,5.149686,CRT
R4487,2,0.0445645,0.0,CRT
R4487,2,0.0709609,2.574658,CRT
R4487,2,0.0181654,5.249791,CRT
R4487,2,0.0253838,0.0,CRT
R4487,2,0.0270617,2.824969,CRT
R4071,1,0.239972,0.0,CRT
R4071,1,0.110221,2.625202,CRT
R4071,1,0.0621663,0.0,CRT
R4071,1,0.114546,2.475215,CRT
R4071,1,0.0687272,0.0,CRT
R4071,1,0.0434826,2.725211,CRT
R4071,1,0.0154321,0.0,CRT
R4071,1,0.105933,2.524916,CRT
R4071,1,0.0746761,0.0,CRT
R4071,1,0.0529447,2.374638,CRT
R4071,1,0.0116344,4.549482,CRT
R4071,1,0.0337495,7.274687,CRT
R4071,1,0.0431611,0.0,CRT
R4071,1,0.0225343,2.575129,CRT
R4071,1,0.0250398,0.0,CRT
R4071,1,0.0427735,2.6748779999999996,CRT
R4071,1,0.017376,0.0,CRT
R4071,1,0.0575449,2.474726,CRT
R4071,1,0.0370235,4.7995849999999995,CRT
R3380,1,0.0173386,0.0,CRT
R3380,1,0.013527,2.426878,CRT
R3380,1,0.0244155,0.0,CRT
R3380,1,0.012277,2.676831,CRT
R3380,1,0.00570132,5.253533,CRT
R3380,1,0.00279413,0.0,CRT
R3380,1,0.00279413,2.626935,CRT
R3380,1,0.0138492,0.0,CRT
R3380,1,0.0138492,2.426656,CRT
R3380,1,0.0262649,0.0,CRT
R3380,1,0.0178671,2.776943,CRT
R3380,1,0.0258797,0.0,CRT
R3380,1,0.0135927,2.585165,CRT
R3380,1,0.019664,0.0,CRT
R3380,1,0.0158606,2.776881,CRT
R3380,1,0.0157479,0.0,CRT
R3380,1,0.0283251,2.576742,CRT
R3380,1,0.0141405,5.203552999999999,CRT
R3380,4,0.0140638,0.0,CRT
R3380,4,0.0239243,2.626837,CRT
R3380,4,0.0212088,0.0,CRT
R3380,4,0.0309861,2.126457,CRT
R3380,4,0.0116222,4.753309,CRT
R3380,4,0.0157113,0.0,CRT
R3380,4,0.0309027,2.4768499999999998,CRT
R3380,4,0.0286573,5.1537749999999996,CRT
R3380,4,0.0123436,7.538714,CRT
R3380,4,0.0109538,0.0,CRT
R3380,4,0.0103438,2.7268470000000002,CRT
R3380,4,0.00658309,0.0,CRT
R3380,4,0.00658309,2.426557,CRT
R3380,4,0.026089,0.0,CRT
R3380,4,0.0308422,2.676841,CRT
R3380,4,0.0309422,0.0,CRT
R3380,4,0.0296607,2.52674,CRT
R3380,4,0.0501833,0.0,CRT
R3380,4,0.0117262,2.476662,CRT
R4119,3,0.0234163,0.0,CRT
R4119,3,0.0260659,2.424505,CRT
R4119,3,0.0248381,0.0,CRT
R4119,3,0.0186925,2.424715,CRT
R4119,3,0.0201244,5.099912,CRT
R4119,3,0.06131,0.0,CRT
R4119,3,0.0140887,2.724796,CRT
R4119,3,0.126976,0.0,CRT
R4119,3,0.0895997,2.525136,CRT
R4119,3,0.0895997,4.899547999999999,CRT
R4119,3,0.0652751,0.0,CRT
R4119,3,0.0399435,2.3747629999999997,CRT
R4119,3,0.0399435,4.699709,CRT
R4119,3,0.0248906,7.274748,CRT
R4119,3,0.0262602,0.0,CRT
R4119,3,0.0430552,2.62502,CRT
R4119,3,0.0391694,0.0,CRT
R4119,3,0.0568632,2.524759,CRT
R4119,3,0.0405988,0.0,CRT
R4119,3,0.0207045,2.374937,CRT
R4509,1,0.0310174,0.0,CRT
R4509,1,0.0310174,2.724828,CRT
R4509,1,0.0145058,0.0,CRT
R4509,1,0.0145058,2.524804,CRT
R4509,1,0.0500394,4.999669,CRT
R4509,1,0.0603622,0.0,CRT
R4509,1,0.015702,2.574933,CRT
R4509,1,0.0213891,4.9497979999999995,CRT
R4509,1,0.0301321,0.0,CRT
R4509,1,0.0181605,2.274511,CRT
R4509,1,0.0556301,0.0,CRT
R4509,1,0.0172588,2.5251330000000003,CRT
R4509,1,0.0138318,0.0,CRT
R4509,1,0.0250828,2.7750440000000003,CRT
R4509,1,0.0220079,0.0,CRT
R4509,1,0.0151551,2.575572,CRT
R4509,1,0.0268628,0.0,CRT
R4509,1,0.0315031,2.6751440000000004,CRT
R4204,1,0.054287,0.0,CRT
R4204,1,0.0249966,2.726947,CRT
R4204,1,0.0168879,0.0,CRT
R4204,1,0.0234446,2.7768940000000004,CRT
R4204,1,0.0250944,5.603864,CRT
R4204,1,0.0407915,0.0,CRT
R4204,1,0.0275851,2.726973,CRT
R4204,1,0.0174054,5.453848000000001,CRT
R4204,1,0.0174054,7.780422,CRT
R4204,1,0.129163,0.0,CRT
R4204,1,0.0987063,2.7763780000000002,CRT
R4204,1,0.0460744,0.0,CRT
R4204,1,0.0380067,2.6768140000000002,CRT
R4204,1,0.0224347,0.0,CRT
R4204,1,0.0322423,2.5266930000000003,CRT
R4204,1,0.010092,0.0,CRT
R4204,1,0.0152127,2.5266800000000003,CRT
R4204,1,0.0323836,0.0,CRT
R4204,1,0.0380042,2.426542,CRT
R4085,3,0.0130146,0.0,CRT
R4085,3,0.0147259,2.8333630000000003,CRT
R4085,3,0.0342268,0.0,CRT
R4085,3,0.0279884,2.774546,CRT
R4085,3,0.0121983,0.0,CRT
R4085,3,0.0343818,2.424691,CRT
R4085,3,0.0577782,0.0,CRT
R4085,3,0.0338143,2.324843,CRT
R4085,3,0.0403149,4.799981000000001,CRT
R4085,3,0.0144426,0.0,CRT
R4085,3,0.0485932,2.7249480000000004,CRT
R4085,3,0.00958005,0.0,CRT
R4085,3,0.123751,2.5749440000000003,CRT
R4085,3,0.123751,4.999614,CRT
R4085,3,0.042323,0.0,CRT
R4085,3,0.0448418,2.724787,CRT
R4085,3,0.0432937,0.0,CRT
R4085,3,0.0202504,2.8251350000000004,CRT
R4544,3,0.137792,0.0,CRT
R4544,3,0.0680961,2.575109,CRT
R4544,3,0.0362583,0.0,CRT
R4544,3,0.0602741,2.224675,CRT
R4544,3,0.0135029,0.0,CRT
R4544,3,0.0171605,2.274609,CRT
R4544,3,0.0171605,4.7997369999999995,CRT
R4544,3,0.0193038,7.324765999999999,CRT
R4544,3,0.0158948,0.0,CRT
R4544,3,0.00761658,2.424883,CRT
R4544,3,0.0736496,0.0,CRT
R4544,3,0.0583369,2.574662,CRT
R4544,3,0.0341149,5.149591,CRT
R4544,3,0.0333145,0.0,CRT
R4544,3,0.0512849,2.62467,CRT
R4544,3,0.0553605,0.0,CRT
R4544,3,0.0190586,2.925269,CRT
R4544,3,0.0583899,0.0,CRT
R4524,2,0.0166391,0.0,CRT
R4524,2,0.0274711,2.7751970000000004,CRT
R4524,2,0.0275019,5.600098,CRT
R4524,2,0.0291553,8.333308,CRT
R4524,2,0.0251131,0.0,CRT
R4524,2,0.0176345,2.824674,CRT
R4524,2,0.0808876,0.0,CRT
R4524,2,0.0290268,2.5249170000000003,CRT
R4524,2,0.0510685,4.64946,CRT
R4524,2,0.0482928,0.0,CRT
R4524,2,0.0691528,2.824726,CRT
R4524,2,0.0219209,0.0,CRT
R4524,2,0.0308657,2.7746890000000004,CRT
R4524,2,0.0383467,0.0,CRT
R4524,2,0.0249884,2.6751780000000003,CRT
R4524,2,0.0364593,0.0,CRT
R4524,2,0.0240861,2.174967,CRT
R4524,2,0.283696,0.0,CRT
R4524,2,0.283696,2.2748820000000003,CRT
R4071,3,0.0430974,0.0,CRT
R4071,3,0.0158135,2.774937,CRT
R4071,3,0.0294666,5.349755,CRT
R4071,3,0.103066,0.0,CRT
R4071,3,0.0644618,2.474862,CRT
R4071,3,0.0760187,4.899705,CRT
R4071,3,0.0512735,0.0,CRT
R4071,3,0.0512735,2.47465,CRT
R4071,3,0.0557985,4.599561,CRT
R4071,3,0.0407441,0.0,CRT
R4071,3,0.03377,2.575058,CRT
R4071,3,0.0535951,0.0,CRT
R4071,3,0.06232,2.625153,CRT
R4071,3,0.0297171,0.0,CRT
R4071,3,0.021236,2.5745679999999997,CRT
R4071,3,0.0262331,0.0,CRT
R4071,3,0.0455615,2.42474,CRT
R4071,3,0.0708529,5.04988,CRT
R4071,3,0.025988,0.0,CRT
R4071,3,0.0549657,2.7251819999999998,CRT
R4500,2,0.0333367,0.0,CRT
R4500,2,0.0388812,2.67478,CRT
R4500,2,0.0165918,0.0,CRT
R4500,2,0.0183052,2.724951,CRT
R4500,2,0.022529,0.0,CRT
R4500,2,0.00590775,2.624832,CRT
R4500,2,0.0206258,0.0,CRT
R4500,2,0.0206258,2.525111,CRT
R4500,2,0.0381259,4.799666,CRT
R4500,2,0.0190495,7.324944,CRT
R4500,2,0.0241092,0.0,CRT
R4500,2,0.0162907,2.624959,CRT
R4500,2,0.0196762,0.0,CRT
R4500,2,0.00430733,2.824794,CRT
R4500,2,0.0169005,0.0,CRT
R4500,2,0.0139088,2.875263,CRT
R4500,2,0.0151601,5.499955,CRT
R4500,2,0.0284092,8.324975,CRT
R4500,2,0.110001,0.0,CRT
R4500,2,0.0991158,2.324991,CRT
R4087,1,0.0165907,0.0,CRT
R4087,1,0.0183931,2.624857,CRT
R4087,1,0.0296465,4.9495830000000005,CRT
R4087,1,0.0215811,0.0,CRT
R4087,1,0.0215811,2.6250489999999997,CRT
R4087,1,0.0182861,0.0,CRT
R4087,1,0.0447562,2.874921,CRT
R4087,1,0.0447562,5.299580000000001,CRT
R4087,1,0.0165817,0.0,CRT
R4087,1,0.0165817,2.57503,CRT
R4087,1,0.0287277,0.0,CRT
R4087,1,0.0392675,2.474564,CRT
R4087,1,0.0290761,5.249862,CRT
R4087,1,0.0329419,0.0,CRT
R4087,1,0.016388,2.674985,CRT
R4087,1,0.234425,0.0,CRT
R4087,1,0.0509626,2.925191,CRT
R4087,1,0.0352819,5.749931,CRT
R4087,1,0.0445954,0.0,CRT
R4258,3,0.241245,0.0,CRT
R4258,3,0.147042,2.486682,CRT
R4258,3,0.807115,0.0,CRT
R4258,3,0.859076,2.728721,CRT
R4258,3,0.166477,5.607594,CRT
R4258,3,0.0866957,8.136155,CRT
R4258,3,0.499696,0.0,CRT
R4258,3,1.53748,2.228256,CRT
R4258,3,0.139243,0.0,CRT
R4258,3,1.53261,2.378231,CRT
R4258,3,0.550982,5.106986,CRT
R4258,3,0.109036,0.0,CRT
R4258,3,0.0444537,2.520648,CRT
R4258,3,0.0638658,0.0,CRT
R4258,3,0.25969,2.278311,CRT
R4258,3,0.0440377,5.006912,CRT
R4258,3,0.0725581,0.0,CRT
R4258,3,0.0864793,2.528343,CRT
R4258,3,0.0864793,5.006844,CRT
R4258,3,0.084266,0.0,CRT
R4678,3,0.0290601,0.0,CRT
R4678,3,0.0301261,2.8251869999999997,CRT
R4678,3,0.067837,0.0,CRT
R4678,3,0.0164918,2.274606,CRT
R4678,3,0.0387377,0.0,CRT
R4678,3,0.0387377,2.6749039999999997,CRT
R4678,3,0.0482613,0.0,CRT
R4678,3,0.0482613,2.3750329999999997,CRT
R4678,3,0.0161041,5.049891,CRT
R4678,3,0.0273269,7.574961,CRT
R4678,3,0.0338605,0.0,CRT
R4678,3,0.0261542,2.525252,CRT
R4678,3,0.0201013,5.149960999999999,CRT
R4678,3,0.0948386,0.0,CRT
R4678,3,0.0347208,2.324502,CRT
R4678,3,0.071584,0.0,CRT
R4678,3,0.0168658,2.725127,CRT
R4678,3,0.0163681,5.599983,CRT
R4678,3,0.00814825,8.124559,CRT
R4678,3,0.0411897,0.0,CRT
R4678,3,0.0410868,2.874844,CRT
R4678,3,0.0490754,5.449551,CRT
R4307,4,0.0391496,0.0,CRT
R4307,4,0.101671,2.7274089999999998,CRT
R4307,4,0.101671,5.00392,CRT
R4307,4,0.0625716,0.0,CRT
R4307,4,0.0625716,2.335019,CRT
R4307,4,0.0537686,4.920094,CRT
R4307,4,0.0354262,0.0,CRT
R4307,4,0.0390985,2.276875,CRT
R4307,4,0.0789734,4.70368,CRT
R4307,4,0.0391607,0.0,CRT
R4307,4,0.0130242,2.876996,CRT
R4307,4,0.0526446,0.0,CRT
R4307,4,0.0948391,2.535123,CRT
R4307,4,0.0542466,5.162007,CRT
R4307,4,0.0652732,0.0,CRT
R4307,4,0.0622103,2.426662,CRT
R4307,4,0.10931,0.0,CRT
R4307,4,0.0229523,2.626995,CRT
R4307,4,0.0376604,0.0,CRT
R4307,4,0.0341382,2.727284,CRT
R4505,1,0.0400538,0.0,CRT
R4505,1,0.0107193,2.374721,CRT
R4505,1,0.0449006,0.0,CRT
R4505,1,0.0553859,2.7251149999999997,CRT
R4505,1,0.0430533,0.0,CRT
R4505,1,0.0385206,2.474818,CRT
R4505,1,0.162195,0.0,CRT
R4505,1,0.100114,2.425019,CRT
R4505,1,0.10286,0.0,CRT
R4505,1,0.10286,2.374641,CRT
R4505,1,0.0372092,4.749849,CRT
R4505,1,0.104337,0.0,CRT
R4505,1,0.0444333,2.925116,CRT
R4505,1,0.140787,0.0,CRT
R4505,1,0.211239,2.574956,CRT
R4505,1,0.157675,5.350122,CRT
R4505,1,0.0467525,0.0,CRT
R4505,1,0.0298712,2.47496,CRT
R4052,4,0.131831,0.0,CRT
R4052,4,0.0268239,2.426952,CRT
R4052,4,0.0426039,4.8533159999999995,CRT
R4052,4,0.014878,0.0,CRT
R4052,4,0.0324926,2.635536,CRT
R4052,4,0.0260171,0.0,CRT
R4052,4,0.0178452,2.735317,CRT
R4052,4,0.0207105,0.0,CRT
R4052,4,0.0289501,2.827369,CRT
R4052,4,0.0254405,0.0,CRT
R4052,4,0.0271992,2.726716,CRT
R4052,4,0.0271992,5.261942,CRT
R4052,4,0.02956,7.846970000000001,CRT
R4052,4,0.0276488,0.0,CRT
R4052,4,0.0266432,2.635478,CRT
R4052,4,0.0495003,5.162269,CRT
R4052,4,0.0492033,0.0,CRT
R4052,4,0.0257392,2.285291,CRT
R4052,4,0.0674172,0.0,CRT
R4222,2,0.0600584,0.0,CRT
R4222,2,0.0403185,2.426571,CRT
R4222,2,0.0709341,4.953445,CRT
R4222,2,0.0187148,7.580215,CRT
R4222,2,0.0327953,0.0,CRT
R4222,2,0.0895938,2.776925,CRT
R4222,2,0.0320709,0.0,CRT
R4222,2,0.0232951,2.576805,CRT
R4222,2,0.0606292,0.0,CRT
R4222,2,0.0735346,2.476577,CRT
R4222,2,0.0735346,5.0117270000000005,CRT
R4222,2,0.0303794,0.0,CRT
R4222,2,0.0303794,2.6351679999999997,CRT
R4222,2,0.0199065,0.0,CRT
R4222,2,0.0280839,2.326586,CRT
R4222,2,0.0415253,4.861784999999999,CRT
R4222,2,0.0157947,0.0,CRT
R4222,2,0.0409549,2.7769719999999998,CRT
R4222,2,0.0301467,0.0,CRT
R4610,3,0.0428729,0.0,CRT
R4610,3,0.0300231,2.17458,CRT
R4610,3,0.0492308,4.499537,CRT
R4610,3,0.0661459,0.0,CRT
R4610,3,0.146996,2.574814,CRT
R4610,3,0.138005,0.0,CRT
R4610,3,0.182386,2.524734,CRT
R4610,3,0.0820574,0.0,CRT
R4610,3,0.096779,2.374814,CRT
R4610,3,0.0592929,4.899781,CRT
R4610,3,0.0443363,0.0,CRT
R4610,3,0.0435527,2.824836,CRT
R4610,3,0.251609,5.249625,CRT
R4610,3,0.116663,0.0,CRT
R4610,3,0.147383,2.274886,CRT
R4610,3,0.187828,4.9999839999999995,CRT
R4610,3,0.195363,0.0,CRT
R4610,3,0.109949,2.72491,CRT
R4610,3,0.0642195,0.0,CRT
R4610,3,0.0193941,2.87506,CRT
R4307,2,0.0375255,0.0,CRT
R4307,2,0.0289696,2.485531,CRT
R4307,2,0.0300589,0.0,CRT
R4307,2,0.0191397,2.176417,CRT
R4307,2,0.10663,0.0,CRT
R4307,2,0.106454,2.6857670000000002,CRT
R4307,2,0.0439215,0.0,CRT
R4307,2,0.0439215,2.66058,CRT
R4307,2,0.0324153,0.0,CRT
R4307,2,0.0232357,2.835721,CRT
R4307,2,0.0383998,0.0,CRT
R4307,2,0.022601,2.727319,CRT
R4307,2,0.0677862,0.0,CRT
R4307,2,0.0257948,2.327058,CRT
R4307,2,0.0516851,0.0,CRT
R4239,2,0.0218754,0.0,CRT
R4239,2,0.0309766,2.5771990000000002,CRT
R4239,2,0.0295701,5.1540040000000005,CRT
R4239,2,0.0248146,0.0,CRT
R4239,2,0.0248146,2.335436,CRT
R4239,2,0.0102547,0.0,CRT
R4239,2,0.0138951,2.535889,CRT
R4239,2,0.0325877,0.0,CRT
R4239,2,0.0325877,2.326549,CRT
R4239,2,0.0205293,0.0,CRT
R4239,2,0.00885396,2.5855110000000003,CRT
R4239,2,0.0164341,5.47001,CRT
R4239,2,0.026516,0.0,CRT
R4239,2,0.0779208,2.3265700000000002,CRT
R4239,2,0.0592867,4.861781000000001,CRT
R4239,2,0.0258697,0.0,CRT
R4239,2,0.0266305,2.585112,CRT
R4239,2,0.0277058,0.0,CRT
R4239,2,0.00888952,2.827522,CRT
R4659,1,0.0303919,0.0,CRT
R4659,1,0.0204164,2.675008,CRT
R4659,1,0.0187997,0.0,CRT
R4659,1,0.0308326,2.57504,CRT
R4659,1,0.0302355,5.349905,CRT
R4659,1,0.0271113,8.07468,CRT
R4659,1,0.0521274,0.0,CRT
R4659,1,0.0521274,2.525144,CRT
R4659,1,0.0417619,0.0,CRT
R4659,1,0.0417619,2.4247590000000003,CRT
R4659,1,0.017132,0.0,CRT
R4659,1,0.0357365,2.8248510000000002,CRT
R4659,1,0.00657414,5.149538,CRT
R4659,1,0.0299098,0.0,CRT
R4659,1,0.035917,2.574808,CRT
R4659,1,0.0312518,0.0,CRT
R4659,1,0.0167246,2.825047,CRT
R4659,1,0.0119841,5.5499670000000005,CRT
R4659,1,0.0307265,8.024838,CRT
R4659,1,0.0158438,0.0,CRT
