,unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,counter
3215,19431,37,R4507,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_triangle_circle.png,None,438.941897,441.709561,0.0
3216,19432,37,R4507,R1,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_circle.png,None,441.716791,444.484354,2.774793
3217,19446,37,R4507,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_triangle.png,None,510.839142,513.606744,0.0
3218,19447,37,R4507,R1,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_square.png,None,513.613966,515.831312,2.224568
3219,19448,37,R4507,R1,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_square_circle.png,None,515.838888,518.456176,4.849432
3220,19449,37,R4507,R1,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_triangle.png,None,518.463838,521.281397,7.674653
3221,19450,37,R4507,R1,TT,TT,1,right,1.6,2.4,Stimuli/nB_T_TRIANGLE.png,right,521.28868,522.90522,9.298476
3222,19451,37,R4507,R1,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_square_circle.png,None,525.321909,527.889241,0.0
3223,19452,37,R4507,R1,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_triangle_square.png,None,527.89676,530.364082,2.474841
3224,19453,37,R4507,R1,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_square.png,None,530.371689,532.939301,5.05006
3225,19454,37,R4507,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_triangle_circle.png,None,532.946622,535.514303,7.625062
3226,19455,37,R4507,R1,TT,TT,1,left,1.65,2.4,Stimuli/nB_T_TRIANGLE.png,left,535.521512,537.188067,9.298826
3227,19456,37,R4507,R1,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_square_triangle.png,None,539.604644,542.130273,0.0
3228,19479,37,R4507,R2,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_square.png,None,0.0,2.718016,0.0
3229,19480,37,R4507,R2,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_square_triangle.png,None,2.725164,5.401079,2.683063
3230,19481,37,R4507,R2,TT,TT,1,left,1.4,2.25,Stimuli/nB_T_SQUARE.png,left,5.408399,6.825017,4.107001
3231,19482,37,R4507,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_square.png,None,9.091645,11.917532,0.0
3232,19483,37,R4507,R2,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_triangle_circle.png,None,11.924867,14.342193,2.424661
3233,19497,37,R4507,R2,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,80.68055,83.248207,0.0
3234,19498,37,R4507,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_square_triangle.png,None,83.255453,85.672869,2.424662
3235,19499,37,R4507,R2,TT,TT,1,right,1.5,2.4,Stimuli/nB_T_TRIANGLE.png,right,85.680372,87.205312,3.957105
3236,19500,37,R4507,R2,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_triangle_square.png,None,89.621937,92.139481,0.0
3237,19501,37,R4507,R2,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_circle_triangle.png,None,92.146842,94.764457,2.624976
3238,19502,37,R4507,R2,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_triangle.png,None,94.771715,97.439275,5.299794
3239,19503,37,R4507,R2,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_square_circle.png,None,97.446645,99.914132,7.774651
3240,19517,37,R4507,R2,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_triangle.png,None,166.169018,168.836599,0.0
3241,19518,37,R4507,R2,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_triangle_square.png,None,168.843935,171.561416,2.724817
3242,19532,37,R4507,R2,NT,NT,1,None,1.35,1.05,Stimuli/nB_N_triangle_circle.png,None,237.716345,240.133843,0.0
3243,19533,37,R4507,R2,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_triangle.png,None,240.141184,242.558784,2.424941
3244,19547,37,R4507,R2,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,308.880257,311.497837,0.0
3245,19548,37,R4507,R2,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_square_triangle.png,None,311.505158,313.822682,2.324845
3246,19549,37,R4507,R2,TT,TT,1,left,1.3,2.5,Stimuli/nB_T_SQUARE.png,left,313.83008,315.146682,3.648845
3247,19550,37,R4507,R2,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_circle_square.png,None,317.663295,320.380781,0.0
3248,19695,37,R4507,R3,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_square_circle.png,None,271.690161,274.357925,0.0
3249,19696,37,R4507,R3,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_circle.png,None,274.364992,276.982637,2.624712
3250,19697,37,R4507,R3,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_circle_triangle.png,None,276.989905,279.207261,4.849336
3251,19698,37,R4507,R3,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_circle_triangle.png,None,279.214821,281.732288,7.374363
3252,19699,37,R4507,R3,TT,TT,1,left,1.65,2.15,Stimuli/nB_T_CIRCLE.png,left,281.739725,283.414619,9.056694
3253,19700,37,R4507,R3,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_circle_triangle.png,None,285.581266,288.198936,0.0
3254,19701,37,R4507,R3,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_square.png,None,288.20615,290.623678,2.424742
3255,19715,37,R4507,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_square.png,None,357.03692,359.904507,0.0
3256,19716,37,R4507,R3,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_triangle.png,None,359.91186,362.579508,2.675001
3257,19717,37,R4507,R3,TT,TT,1,left,1.7,2.35,Stimuli/nB_T_SQUARE.png,left,362.58676,364.303661,4.399154
3258,19718,37,R4507,R3,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_square_circle.png,None,366.669921,369.337487,0.0
3259,19719,37,R4507,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_square_circle.png,None,369.344737,372.212399,2.874912
3260,19733,37,R4507,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_square.png,None,438.633941,441.551612,0.0
3261,19734,37,R4507,R3,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_circle_triangle.png,None,441.558802,444.226304,2.674692
3262,19735,37,R4507,R3,TT,TT,1,left,1.3,2.35,Stimuli/nB_T_CIRCLE.png,left,444.233655,445.550272,3.99866
3263,19736,37,R4507,R3,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_circle_square.png,None,447.91682,450.234272,0.0
3264,19737,37,R4507,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_circle_triangle.png,None,450.241808,453.109438,2.875166
3265,19738,37,R4507,R3,TT,TT,1,right,1.4,2.5,Stimuli/nB_T_TRIANGLE.png,right,453.116678,454.53328,4.299008
3266,19739,37,R4507,R3,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_triangle.png,None,457.049889,459.717397,0.0
3267,19740,37,R4507,R3,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_circle_square.png,None,459.724729,462.342307,2.62491
3268,19741,37,R4507,R3,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_circle_square.png,None,462.349686,464.917186,5.199789
3269,19755,37,R4507,R3,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_circle_triangle.png,None,531.322103,533.639405,0.0
3270,19756,37,R4507,R3,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_square.png,None,533.647013,536.164231,2.524826
3271,19757,37,R4507,R3,TT,TT,1,right,1.5,2.3,Stimuli/nB_T_SQUARE.png,right,536.171919,537.688475,4.04907
3272,19758,37,R4507,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_circle.png,None,540.005128,542.472436,0.0
3273,19781,37,R4507,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_square.png,None,0.0,2.926099,0.0
3274,19782,37,R4507,R4,NT,NT,1,None,1.4,0.8,Stimuli/nB_N_square_circle.png,None,2.933274,5.150535,2.224436
3275,19796,37,R4507,R4,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_square_triangle.png,None,71.672458,74.139897,0.0
3276,19797,37,R4507,R4,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_triangle_circle.png,None,74.147328,76.564752,2.424855
3277,19798,37,R4507,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_circle.png,None,76.572226,78.939778,4.799881
3278,19799,37,R4507,R4,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_square_triangle.png,None,78.947229,81.414472,7.274575
3279,19800,37,R4507,R4,TT,TT,1,right,1.45,2.35,Stimuli/nB_T_TRIANGLE.png,right,81.422072,82.888795,8.748898
3280,19801,37,R4507,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_triangle_square.png,None,85.255288,87.72285,0.0
3281,19802,37,R4507,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_circle.png,None,87.73015,90.197576,2.474726
3282,19803,37,R4507,R4,TT,TT,1,right,1.5,2.5,Stimuli/nB_T_CIRCLE.png,right,90.205113,91.721666,3.998816
3283,19804,37,R4507,R4,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_circle_triangle.png,None,94.238269,96.70555,0.0
3284,19805,37,R4507,R4,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,96.713159,99.380674,2.675124
3285,19806,37,R4507,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_circle.png,None,99.388057,102.205672,5.500122
3286,19807,37,R4507,R4,TT,TT,1,left,1.7,2.4,Stimuli/nB_T_TRIANGLE.png,left,102.212952,103.929555,7.224005
3287,19808,37,R4507,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_circle_triangle.png,None,106.346143,108.963721,0.0
3288,19809,37,R4507,R4,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_square_circle.png,None,108.971039,111.588734,2.625013
3289,19810,37,R4507,R4,TT,TT,1,right,1.6,2.3,Stimuli/nB_T_CIRCLE.png,right,111.595989,113.212541,4.24882
3290,19811,37,R4507,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_square.png,None,115.529167,118.296711,0.0
3291,19812,37,R4507,R4,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_square_circle.png,None,118.304089,120.971609,2.674898
3292,19813,37,R4507,R4,TT,TT,1,left,1.7,2.3,Stimuli/nB_T_SQUARE.png,left,120.978991,122.703884,4.407173
3293,19814,37,R4507,R4,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_square_triangle.png,None,125.020454,127.587943,0.0
3294,19815,37,R4507,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_circle_triangle.png,None,127.595361,130.062744,2.474801
3295,19816,37,R4507,R4,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_circle_triangle.png,None,130.070238,132.637956,5.050013
3296,19817,37,R4507,R4,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_triangle.png,None,132.645233,135.162665,7.574722
3297,19818,37,R4507,R4,TT,TT,1,left,1.45,2.2,Stimuli/nB_T_SQUARE.png,left,135.170137,136.63671,9.048767
3298,19819,37,R4507,R4,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_triangle.png,None,138.853318,141.2707,0.0
3299,19997,38,R4508,R1,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_triangle_square.png,None,273.773229,276.348936,0.0
3300,19998,38,R4508,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_circle_square.png,None,276.35643,278.732273,2.383337
3301,19999,38,R4508,R1,TT,TT,1,left,1.65,2.25,Stimuli/nB_T_CIRCLE.png,left,278.739703,280.422929,4.073993
3302,20000,38,R4508,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_square.png,None,282.689555,285.407182,0.0
3303,20001,38,R4508,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,285.414451,287.982126,2.574944
3304,20015,38,R4508,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_square_triangle.png,None,354.145105,356.520824,0.0
3305,20016,38,R4508,R1,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_circle_triangle.png,None,356.528365,359.162425,2.641601
3306,20017,38,R4508,R1,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_square_circle.png,None,359.169925,361.495799,4.974975
3307,20018,38,R4508,R1,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,361.503215,364.120709,7.599885
3308,20019,38,R4508,R1,TT,TT,1,right,1.35,2.5,Stimuli/nB_T_TRIANGLE.png,right,364.128123,365.511353,8.990529
3309,20020,38,R4508,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,368.027962,370.595616,0.0
3310,20021,38,R4508,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_circle.png,None,370.602821,373.270514,2.674898
3311,20035,38,R4508,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_square_triangle.png,None,439.575181,442.292837,0.0
3312,20036,38,R4508,R1,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,442.300078,445.017483,2.724646
3313,20037,38,R4508,R1,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_triangle_square.png,None,445.024978,447.492238,5.199401
3314,20038,38,R4508,R1,TT,TT,1,left,1.65,2.15,Stimuli/nB_T_TRIANGLE.png,left,447.499878,449.166453,6.873616
3315,20039,38,R4508,R1,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_circle.png,None,451.333025,454.200801,0.0
3316,20040,38,R4508,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,454.207989,456.725206,2.524405
3317,20041,38,R4508,R1,TT,TT,1,left,1.7,2.15,Stimuli/nB_T_CIRCLE.png,left,456.732901,458.449501,4.2487
3318,20042,38,R4508,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_circle_triangle.png,None,460.616103,462.783366,0.0
3319,20043,38,R4508,R1,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_square_circle.png,None,462.790985,465.20836,2.424994
3320,20057,38,R4508,R1,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_triangle_square.png,None,531.57166,534.139248,0.0
3321,20058,38,R4508,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_square_circle.png,None,534.14657,536.514061,2.374813
3322,20059,38,R4508,R1,TT,TT,1,left,1.4,2.1,Stimuli/nB_T_SQUARE.png,left,536.521478,537.954705,3.815457
3323,20060,38,R4508,R1,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,540.07139,542.605343,0.0
3324,20134,38,R4508,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,203.992401,206.409769,0.0
3325,20135,38,R4508,R2,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_square_triangle.png,None,206.41731,209.134825,2.725056
3326,20136,38,R4508,R2,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_square_circle.png,None,209.142142,211.859779,5.45001
3327,20137,38,R4508,R2,TT,TT,1,left,1.65,2.45,Stimuli/nB_T_SQUARE.png,left,211.867105,213.533647,7.123878
3328,20138,38,R4508,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_circle.png,None,216.000263,218.617649,0.0
3329,20139,38,R4508,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,218.625124,221.442805,2.825156
3330,20140,38,R4508,R2,TT,TT,1,left,1.45,2.1,Stimuli/nB_T_TRIANGLE.png,left,221.450007,222.916627,4.298978
3331,20141,38,R4508,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,225.033249,227.450639,0.0
3332,20142,38,R4508,R2,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,227.458109,230.125609,2.67497
3333,20156,38,R4508,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,296.630437,299.44801,0.0
3334,20157,38,R4508,R2,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_square_circle.png,None,299.455328,301.922838,2.474828
3335,20158,38,R4508,R2,TT,TT,1,left,1.65,2.35,Stimuli/nB_T_SQUARE.png,left,301.930291,303.596932,4.148922
3336,20159,38,R4508,R2,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,305.963464,308.580946,0.0
3337,20160,38,R4508,R2,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,308.588365,311.205816,2.62487
3338,20161,38,R4508,R2,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_triangle_square.png,None,311.213211,313.73069,5.149744
3339,20162,38,R4508,R2,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_square.png,None,313.73816,315.955487,7.374541
3340,20176,38,R4508,R2,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,382.435456,385.253045,0.0
3341,20177,38,R4508,R2,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,385.260301,387.977995,2.72495
3342,20178,38,R4508,R2,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,387.985249,390.702753,5.449708
3343,20192,38,R4508,R2,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,456.874307,459.541923,0.0
3344,20193,38,R4508,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_square.png,None,459.549145,462.316674,2.774751
3345,20194,38,R4508,R2,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_circle.png,None,462.323992,464.541365,4.999442
3346,20208,38,R4508,R2,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_circle_triangle.png,None,530.888088,533.505742,0.0
3347,20209,38,R4508,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_square.png,None,533.512956,536.080395,2.574653
3348,20210,38,R4508,R2,TT,TT,1,right,1.4,2.45,Stimuli/nB_T_SQUARE.png,right,536.087903,537.504639,3.998897
3349,20211,38,R4508,R2,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_square_triangle.png,None,539.97109,542.388603,0.0
3350,20234,38,R4508,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_square_circle.png,None,0.0,2.517853,0.0
3351,20235,38,R4508,R3,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_triangle_circle.png,None,2.525155,5.142682,2.624829
3352,20236,38,R4508,R3,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_circle.png,None,5.150063,7.81759,5.299737
3353,20237,38,R4508,R3,TT,TT,1,left,1.55,2.2,Stimuli/nB_T_SQUARE.png,left,7.824979,9.399904,6.882051
3354,20238,38,R4508,R3,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_circle_triangle.png,None,11.616537,13.783865,0.0
3355,20239,38,R4508,R3,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,13.791388,16.508913,2.725048
3356,20240,38,R4508,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_triangle.png,None,16.516298,19.083888,5.300023
3357,20241,38,R4508,R3,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_circle_square.png,None,19.091193,21.508783,7.724918
3358,20255,38,R4508,R3,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_circle_square.png,None,88.046908,90.514228,0.0
3359,20256,38,R4508,R3,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_square_triangle.png,None,90.521769,92.889089,2.374861
3360,20270,38,R4508,R3,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_circle_triangle.png,None,159.294087,162.111773,0.0
3361,20271,38,R4508,R3,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_triangle.png,None,162.119052,164.486395,2.374622
3362,20272,38,R4508,R3,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_triangle.png,None,164.493948,167.16161,5.049837
3363,20273,38,R4508,R3,TT,TT,1,left,1.4,2.5,Stimuli/nB_T_SQUARE.png,left,167.168802,168.585416,6.473643
3364,20274,38,R4508,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_square_circle.png,None,171.102084,173.619372,0.0
3365,20275,38,R4508,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_square.png,None,173.626923,176.54459,2.925218
3366,20276,38,R4508,R3,TT,TT,1,left,1.55,2.5,Stimuli/nB_T_TRIANGLE.png,left,176.55178,178.118401,4.499029
3367,20277,38,R4508,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_triangle.png,None,180.635006,183.452693,0.0
3368,20278,38,R4508,R3,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_square_triangle.png,None,183.459956,185.927508,2.474815
3369,20279,38,R4508,R3,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_circle_square.png,None,185.934744,188.652299,5.199606
3370,20280,38,R4508,R3,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_CIRCLE.png,left,188.659696,190.176251,6.723558
3371,20281,38,R4508,R3,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_triangle.png,None,192.592877,195.260311,0.0
3372,20282,38,R4508,R3,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_triangle_circle.png,None,195.267739,197.635124,2.374813
3373,20296,38,R4508,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,264.065069,266.882648,0.0
3374,20385,38,R4508,R4,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_triangle.png,None,0.0,2.767879,0.0
3375,20386,38,R4508,R4,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_square.png,None,2.775125,5.442669,2.67479
3376,20387,38,R4508,R4,TT,TT,1,left,1.7,2.5,Stimuli/nB_T_CIRCLE.png,left,5.450007,7.166658,4.398779
3377,20388,38,R4508,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_square.png,None,9.683234,12.050779,0.0
3378,20389,38,R4508,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_circle_square.png,None,12.05814,14.575382,2.524603
3379,20390,38,R4508,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,14.582987,17.500724,5.449945
3380,20391,38,R4508,R4,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_circle_square.png,None,17.507931,19.825364,7.774585
3381,20392,38,R4508,R4,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_CIRCLE.png,left,19.832812,21.249357,9.198578
3382,20393,38,R4508,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,23.716004,26.433573,0.0
3383,20394,38,R4508,R4,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_circle.png,None,26.44086,28.65827,2.224697
3384,20395,38,R4508,R4,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_circle.png,None,28.665808,31.083326,4.649753
3385,20396,38,R4508,R4,TT,TT,1,right,1.7,2.15,Stimuli/nB_T_CIRCLE.png,right,31.090736,32.807287,6.373714
3386,20397,38,R4508,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,34.973834,37.7413,0.0
3387,20398,38,R4508,R4,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_triangle_square.png,None,37.748766,40.316271,2.574971
3388,20399,38,R4508,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,40.323657,42.840957,5.099657
3389,20400,38,R4508,R4,TT,TT,1,left,1.55,2.25,Stimuli/nB_T_TRIANGLE.png,left,42.848564,44.415169,6.673869
3390,20401,38,R4508,R4,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,46.68175,49.099157,0.0
3391,20402,38,R4508,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_square.png,None,49.106658,51.774338,2.675181
3392,20403,38,R4508,R4,TT,TT,1,left,1.6,2.3,Stimuli/nB_T_TRIANGLE.png,left,51.781564,53.406488,4.307331
3393,20404,38,R4508,R4,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,55.723106,58.249101,0.0
3394,20405,38,R4508,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_circle_square.png,None,58.256353,60.723712,2.474611
3395,20406,38,R4508,R4,TT,TT,1,left,1.6,2.5,Stimuli/nB_T_CIRCLE.png,left,60.731202,62.356142,4.107041
3396,20407,38,R4508,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,64.872731,67.798789,0.0
3397,20408,38,R4508,R4,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,67.805931,70.331664,2.532875
3398,20409,38,R4508,R4,TT,TT,1,right,1.45,2.3,Stimuli/nB_T_TRIANGLE.png,right,70.339171,71.805773,4.006984
3399,20410,38,R4508,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_circle.png,None,74.122407,76.806538,0.0
3400,20611,39,R4211,R1,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_triangle_square.png,None,329.40417,331.979964,0.0
3401,20612,39,R4211,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,331.987413,334.621681,2.641717
3402,20613,39,R4211,R1,TT,TT,1,right,1.6,2.2,Stimuli/nB_T_CIRCLE.png,right,334.628967,336.245496,4.265532
3403,20614,39,R4211,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_square_circle.png,None,338.46221,341.029866,0.0
3404,20615,39,R4211,R1,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_circle_square.png,None,341.037055,343.512906,2.48304
3405,20616,39,R4211,R1,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_circle_square.png,None,343.520301,345.937745,4.907879
3406,20617,39,R4211,R1,TT,TT,1,left,1.65,2.45,Stimuli/nB_T_CIRCLE.png,left,345.945196,347.611806,6.58194
3407,20618,39,R4211,R1,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_square_triangle.png,None,350.078374,352.454301,0.0
3408,20619,39,R4211,R1,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,352.461634,354.987595,2.533294
3409,20620,39,R4211,R1,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_circle_triangle.png,None,354.994843,357.362315,4.908014
3410,20621,39,R4211,R1,TT,TT,1,right,1.65,2.2,Stimuli/nB_T_TRIANGLE.png,right,357.369763,359.044697,6.590396
3411,20622,39,R4211,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,361.261283,363.778678,0.0
3412,20623,39,R4211,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_square.png,None,363.786177,366.703856,2.925178
3413,20624,39,R4211,R1,TT,TT,1,left,1.65,2.5,Stimuli/nB_T_CIRCLE.png,left,366.711026,368.377681,4.599003
3414,20625,39,R4211,R1,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,370.894233,373.661883,0.0
3415,20626,39,R4211,R1,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_circle_triangle.png,None,373.669134,376.38662,2.724737
3416,20627,39,R4211,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,376.394019,379.311718,5.649835
