unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset
21551,40,R4087,R3,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_square_circle.png,None,456.540906,459.058219
21552,40,R4087,R3,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,459.065811,461.633495
21566,40,R4087,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_circle_square.png,None,528.138174,530.955859
21567,40,R4087,R3,NT,NT,1,None,1.3,1,Stimuli/nB_N_circle_square.png,None,530.963078,533.280543
21568,40,R4087,R3,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_square.png,None,533.28793,535.95544
21569,40,R4087,R3,TT,TT,1,right,1.55,2.45,Stimuli/nB_T_SQUARE.png,right,535.962827,537.529438
21570,40,R4087,R3,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_square_circle.png,None,539.996049,542.413324
21593,40,R4087,R4,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_square.png,None,0,2.317485
21594,40,R4087,R4,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_triangle_circle.png,None,2.325211,4.742452
21595,40,R4087,R4,TT,TT,1,left,1.3,2.4,Stimuli/nB_T_TRIANGLE.png,left,4.750055,6.06668
21596,40,R4087,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_circle.png,None,8.483291,11.300849
21597,40,R4087,R4,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_triangle_circle.png,None,11.308147,13.775699
21598,40,R4087,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_square.png,None,13.783048,16.150627
21599,40,R4087,R4,TT,TT,1,right,1.45,2.3,Stimuli/nB_T_SQUARE.png,right,16.157998,17.624888
21600,40,R4087,R4,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_square.png,None,19.941132,22.158569
21601,40,R4087,R4,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_triangle_circle.png,None,22.166051,24.683486
21602,40,R4087,R4,TT,TT,1,right,1.4,2.35,Stimuli/nB_T_CIRCLE.png,right,24.690954,26.107568
21603,40,R4087,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_triangle_circle.png,None,28.474193,30.941711
21604,40,R4087,R4,NT,NT,1,None,1.55,0.85,Stimuli/nB_N_circle_triangle.png,None,30.948983,33.366354
21605,40,R4087,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_circle_square.png,None,33.373942,36.041368
21606,40,R4087,R4,TT,TT,1,left,1.65,2.45,Stimuli/nB_T_CIRCLE.png,left,36.048773,37.715452
21607,40,R4087,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_circle_square.png,None,40.182058,42.899474
21608,40,R4087,R4,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_circle_square.png,None,42.906915,45.424279
21609,40,R4087,R4,NT,NT,1,None,1.3,0.8,Stimuli/nB_N_circle_square.png,None,45.431848,47.549169
21610,40,R4087,R4,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,47.556789,50.02409
21624,40,R4087,R4,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_circle_triangle.png,None,116.445744,119.013048
21625,40,R4087,R4,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_triangle_square.png,None,119.020572,121.788317
21626,40,R4087,R4,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,121.795522,124.313181
21640,40,R4087,R4,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_triangle.png,None,190.767842,193.335513
21641,40,R4087,R4,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_square_triangle.png,None,193.342767,195.910488
21642,40,R4087,R4,TT,TT,1,left,1.65,2.1,Stimuli/nB_T_SQUARE.png,left,195.917708,197.584288
21643,40,R4087,R4,NT,NT,1,None,1.7,1,Stimuli/nB_N_circle_square.png,None,199.700845,202.418334
21644,40,R4087,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_circle_triangle.png,None,202.425739,205.093356
21744,41,R4071,R1,NT,NT,1,None,1.5,1,Stimuli/nB_N_square_triangle.png,None,0,2.51767
21745,41,R4071,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,2.52516,5.292652
21746,41,R4071,R1,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_circle.png,None,5.30004699999999,7.71749200000001
21747,41,R4071,R1,TT,TT,1,right,1.6,2.5,Stimuli/nB_T_CIRCLE.png,right,7.72496,9.341566
21748,41,R4071,R1,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_triangle_circle.png,None,11.858135,14.525589
21749,41,R4071,R1,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_triangle.png,None,14.533041,17.200565
21750,41,R4071,R1,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_square_triangle.png,None,17.207982,19.775584
21751,41,R4071,R1,TT,TT,1,left,1.7,2.25,Stimuli/nB_T_SQUARE.png,left,19.78283,21.499439
21752,41,R4071,R1,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_circle_triangle.png,None,23.766028,26.383715
21753,41,R4071,R1,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_triangle_square.png,None,26.391034,28.858541
21754,41,R4071,R1,TT,TT,1,left,1.35,2.5,Stimuli/nB_T_TRIANGLE.png,left,28.865828,30.23244
21755,41,R4071,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_square_circle.png,None,32.749009,35.466704
21756,41,R4071,R1,NT,NT,1,None,1.55,1,Stimuli/nB_N_circle_square.png,None,35.473898,38.041426
21757,41,R4071,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_triangle_circle.png,None,38.048827,40.616498
21758,41,R4071,R1,TT,TT,1,right,1.7,2.3,Stimuli/nB_T_CIRCLE.png,right,40.623696,42.340306
21759,41,R4071,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_square_circle.png,None,44.65692,47.27431
21760,41,R4071,R1,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_triangle_square.png,None,47.281778,49.849112
21761,41,R4071,R1,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_circle_square.png,None,49.856687,52.123966
21762,41,R4071,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_triangle.png,None,52.131587,54.799193
21776,41,R4071,R1,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_circle.png,None,121.287276,124.054882
21777,41,R4071,R1,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,124.062218,126.579824
21778,41,R4071,R1,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_circle_triangle.png,None,126.587098,129.204603
21792,41,R4071,R1,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_square.png,None,195.567738,198.035156
21793,41,R4071,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_circle.png,None,198.042665,200.968675
21807,41,R4071,R1,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_circle_square.png,None,267.431621,270.249299
21945,41,R4071,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_square_circle.png,None,201.517402,203.934847
21946,41,R4071,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_square.png,None,203.942347,206.759952
21947,41,R4071,R2,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,206.767241,209.234581
21948,41,R4071,R2,TT,TT,1,right,1.7,2.25,Stimuli/nB_T_CIRCLE.png,right,209.242138,210.958743
21949,41,R4071,R2,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_circle_square.png,None,213.225392,215.94302
21950,41,R4071,R2,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,215.950221,218.467514
21951,41,R4071,R2,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_triangle.png,None,218.475123,220.942398
21952,41,R4071,R2,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_circle.png,None,220.950071,223.167471
21953,41,R4071,R2,TT,TT,1,left,1.35,2.45,Stimuli/nB_T_TRIANGLE.png,left,223.174976,224.541533
21954,41,R4071,R2,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_square_circle.png,None,227.008184,229.52538
21955,41,R4071,R2,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_circle_square.png,None,229.533023,232.100421
21969,41,R4071,R2,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_triangle_square.png,None,298.555359,301.072789
21970,41,R4071,R2,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_square_circle.png,None,301.080255,303.397632
21971,41,R4071,R2,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_triangle_square.png,None,303.405123,305.772612
21972,41,R4071,R2,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_circle_triangle.png,None,305.780069,308.297658
21986,41,R4071,R2,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,374.710787,377.428362
21987,41,R4071,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_circle.png,None,377.435626,380.203171
22001,41,R4071,R2,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_triangle.png,None,446.666316,448.983669
22002,41,R4071,R2,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_square.png,None,448.991186,451.508853
22016,41,R4071,R2,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_triangle.png,None,518.021836,520.63956
22017,41,R4071,R2,NT,NT,1,None,1.65,1,Stimuli/nB_N_triangle_circle.png,None,520.646803,523.314271
22018,41,R4071,R2,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_circle_square.png,None,523.321626,526.089271
22019,41,R4071,R2,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_CIRCLE.png,left,526.096562,527.513101
22020,41,R4071,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_triangle.png,None,529.979751,532.797407
22021,41,R4071,R2,NT,NT,1,None,1.4,0.9,Stimuli/nB_N_circle_triangle.png,None,532.80463,535.121991
22022,41,R4071,R2,TT,TT,1,left,1.55,2.45,Stimuli/nB_T_CIRCLE.png,left,535.129513,536.6961
22023,41,R4071,R2,NT,NT,1,None,1.65,1,Stimuli/nB_N_triangle_square.png,None,539.16268,541.830192
22046,41,R4071,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_square.png,None,0,2.576302
22047,41,R4071,R3,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,2.583497,5.201091
22061,41,R4071,R3,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,71.639151,74.056569
22062,41,R4071,R3,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,74.0641,76.831674
22063,41,R4071,R3,NT,NT,1,None,1.55,1,Stimuli/nB_N_square_triangle.png,None,76.838979,79.406458
22064,41,R4071,R3,TT,TT,1,right,1.4,2.35,Stimuli/nB_T_TRIANGLE.png,right,79.413913,80.830459
22065,41,R4071,R3,NT,NT,1,None,1.7,1,Stimuli/nB_N_square_circle.png,None,83.19704,85.914556
22066,41,R4071,R3,NT,NT,1,None,1.55,1,Stimuli/nB_N_circle_triangle.png,None,85.921958,88.489405
22067,41,R4071,R3,TT,TT,1,left,1.65,2.25,Stimuli/nB_T_CIRCLE.png,left,88.496875,90.163428
22068,41,R4071,R3,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_circle_square.png,None,92.430003,95.147677
22069,41,R4071,R3,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_circle_square.png,None,95.154909,97.522286
22070,41,R4071,R3,TT,TT,1,left,1.55,2.1,Stimuli/nB_T_CIRCLE.png,left,97.529823,99.096436
22071,41,R4071,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_triangle.png,None,101.212993,103.730398
22072,41,R4071,R3,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_square.png,None,103.73791,106.455689
22073,41,R4071,R3,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_square_triangle.png,None,106.46282,109.030209
22087,41,R4071,R3,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_square.png,None,175.551801,177.919139
22088,41,R4071,R3,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_triangle_square.png,None,177.926693,180.344136
22089,41,R4071,R3,TT,TT,1,right,1.5,2.35,Stimuli/nB_T_SQUARE.png,right,180.351596,181.868218
22090,41,R4071,R3,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_triangle_circle.png,None,184.234783,186.802355
22091,41,R4071,R3,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_triangle_circle.png,None,186.80969,189.076984
22092,41,R4071,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_circle.png,None,189.084591,191.552013
22106,41,R4071,R3,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_circle_square.png,None,258.065238,260.382703
22107,41,R4071,R3,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_triangle.png,None,260.390145,262.957879
22284,41,R4071,R4,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_triangle_circle.png,None,391.284998,393.902679
22285,41,R4071,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,393.909955,396.727515
22286,41,R4071,R4,TT,TT,1,left,1.45,2.15,Stimuli/nB_T_TRIANGLE.png,left,396.734795,398.201401
22287,41,R4071,R4,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_square_triangle.png,None,400.367971,402.735442
22288,41,R4071,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_circle.png,None,402.742882,405.360487
22289,41,R4071,R4,TT,TT,1,right,1.6,2.15,Stimuli/nB_T_CIRCLE.png,right,405.367785,406.984391
22290,41,R4071,R4,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_circle_triangle.png,None,409.150965,411.618358
22291,41,R4071,R4,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_circle.png,None,411.625911,414.393471
22292,41,R4071,R4,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_circle.png,None,414.400753,417.118435
22293,41,R4071,R4,TT,TT,1,right,1.65,2.45,Stimuli/nB_T_CIRCLE.png,right,417.125607,418.792268
22294,41,R4071,R4,NT,NT,1,None,1.65,1,Stimuli/nB_N_circle_triangle.png,None,421.258886,423.926325
22295,41,R4071,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_square.png,None,423.933736,426.651391
22296,41,R4071,R4,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_circle_triangle.png,None,426.658681,429.176172
22297,41,R4071,R4,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_circle.png,None,429.183526,431.70095
22311,41,R4071,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_circle.png,None,498.12256,500.789976
22312,41,R4071,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_triangle_square.png,None,500.797449,503.464872
22313,41,R4071,R4,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_circle.png,None,503.472351,506.139963
22314,41,R4071,R4,TT,TT,1,right,1.6,2.25,Stimuli/nB_T_CIRCLE.png,right,506.147167,507.763829
22315,41,R4071,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_triangle.png,None,510.030438,512.59798
22316,41,R4071,R4,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_triangle.png,None,512.605283,515.372911
22317,41,R4071,R4,TT,TT,1,left,1.35,2.1,Stimuli/nB_T_SQUARE.png,left,515.380216,516.746787
22318,41,R4071,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_circle_square.png,None,518.863438,521.630995
22319,41,R4071,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_triangle.png,None,521.638257,524.25598
22320,41,R4071,R4,TT,TT,1,left,1.55,2.5,Stimuli/nB_T_SQUARE.png,left,524.263152,525.829783
22321,41,R4071,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,528.346335,530.863639
22322,41,R4071,R4,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_triangle.png,None,530.871228,533.488879
22323,41,R4071,R4,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_circle_square.png,None,533.496133,536.163735
22324,41,R4071,R4,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_CIRCLE.png,left,536.171035,537.587593
22325,41,R4071,R4,NT,NT,1,None,1.55,0.85,Stimuli/nB_N_circle_square.png,None,540.054223,542.471577
22348,42,R4085,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_triangle.png,None,0,2.617948
22349,42,R4085,R1,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_circle_triangle.png,None,2.625177,4.892529
22363,42,R4085,R1,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_circle_square.png,None,71.372602,73.989981
22364,42,R4085,R1,NT,NT,1,None,1.7,1,Stimuli/nB_N_circle_square.png,None,73.997501,76.715006
22365,42,R4085,R1,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_square_circle.png,None,76.722396,79.189686
22366,42,R4085,R1,TT,TT,1,right,1.65,2.5,Stimuli/nB_T_CIRCLE.png,right,79.197279,80.8639
22367,42,R4085,R1,NT,NT,1,None,1.35,1,Stimuli/nB_N_circle_triangle.png,None,83.380497,85.747953
22368,42,R4085,R1,NT,NT,1,None,1.5,1,Stimuli/nB_N_triangle_square.png,None,85.755329,88.272848
22382,42,R4085,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_circle_square.png,None,154.544483,157.312127
22383,42,R4085,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,157.319317,160.086827
22397,42,R4085,R1,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_square_circle.png,None,226.658368,229.526307
22398,42,R4085,R1,NT,NT,1,None,1.4,1,Stimuli/nB_N_square_triangle.png,None,229.533194,231.950743
22399,42,R4085,R1,TT,TT,1,right,1.5,2.4,Stimuli/nB_T_TRIANGLE.png,right,231.958182,233.474771
22400,42,R4085,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,235.891354,238.809015
22401,42,R4085,R1,NT,NT,1,None,1.45,1,Stimuli/nB_N_triangle_square.png,None,238.816237,241.283692
22415,42,R4085,R1,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_circle_square.png,None,307.505193,310.372938
22416,42,R4085,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_circle.png,None,310.380171,312.998113
22417,42,R4085,R1,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_circle_triangle.png,None,313.005098,315.480747
22418,42,R4085,R1,TT,TT,1,left,1.65,2.5,Stimuli/nB_T_CIRCLE.png,left,315.488244,317.15486
22419,42,R4085,R1,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_circle_triangle.png,None,319.671479,322.18883
22420,42,R4085,R1,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_circle.png,None,322.19632,324.613575
22563,42,R4085,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_circle_triangle.png,None,270.22317,273.090817
22564,42,R4085,R2,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_circle_square.png,None,273.098087,275.315548
22565,42,R4085,R2,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_circle_square.png,None,275.322998,277.590244
22566,42,R4085,R2,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_square.png,None,277.597861,280.515555
22580,42,R4085,R2,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_square.png,None,346.878585,349.596057
22581,42,R4085,R2,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_circle_triangle.png,None,349.603419,351.820805
22582,42,R4085,R2,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_square_triangle.png,None,351.828314,354.195871
22583,42,R4085,R2,TT,TT,1,left,1.65,2.25,Stimuli/nB_T_SQUARE.png,left,354.203222,355.869833
22584,42,R4085,R2,NT,NT,1,None,1.55,1,Stimuli/nB_N_square_triangle.png,None,358.136453,360.703896
22585,42,R4085,R2,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_square_circle.png,None,360.711308,363.278865
22599,42,R4085,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_square.png,None,429.642009,432.059328
22600,42,R4085,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_circle.png,None,432.066879,434.834459
22601,42,R4085,R2,TT,TT,1,left,1.6,2.35,Stimuli/nB_T_SQUARE.png,left,434.841772,436.458327
22602,42,R4085,R2,NT,NT,1,None,1.3,1,Stimuli/nB_N_square_triangle.png,None,438.82499,441.142492
22603,42,R4085,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_square.png,None,441.149917,443.917469
22617,42,R4085,R2,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_square.png,None,510.380566,513.048228
22618,42,R4085,R2,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_triangle.png,None,513.05544,515.62301
22619,42,R4085,R2,TT,TT,1,right,1.65,2.45,Stimuli/nB_T_TRIANGLE.png,right,515.630303,517.297107
22620,42,R4085,R2,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_triangle.png,None,519.763488,522.331092
22621,42,R4085,R2,NT,NT,1,None,1.45,0.85,Stimuli/nB_N_circle_square.png,None,522.338382,524.655681
22622,42,R4085,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_triangle.png,None,524.663287,527.080688
22623,42,R4085,R2,TT,TT,1,left,1.35,2.2,Stimuli/nB_T_CIRCLE.png,left,527.088187,528.454817
22624,42,R4085,R2,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_circle_triangle.png,None,530.671397,533.138874
22625,42,R4085,R2,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_square_circle.png,None,533.14634,535.914015
22626,42,R4085,R2,TT,TT,1,right,1.4,2.1,Stimuli/nB_T_CIRCLE.png,right,535.921233,537.337799
22627,42,R4085,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_circle.png,None,539.454158,542.271988
22700,42,R4085,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_triangle.png,None,203.234079,206.051693
22701,42,R4085,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_triangle.png,None,206.058922,208.626484
22702,42,R4085,R3,NT,NT,1,None,1.4,0.85,Stimuli/nB_N_square_circle.png,None,208.633814,210.901194
22703,42,R4085,R3,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_circle.png,None,210.908753,213.126215
22704,42,R4085,R3,TT,TT,1,right,1.55,2.45,Stimuli/nB_T_CIRCLE.png,right,213.133696,214.70025
22705,42,R4085,R3,NT,NT,1,None,1.7,0.85,Stimuli/nB_N_triangle_circle.png,None,217.166823,219.734159
22706,42,R4085,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_circle.png,None,219.741722,222.509377
22707,42,R4085,R3,TT,TT,1,right,1.7,2.25,Stimuli/nB_T_CIRCLE.png,right,222.51661,224.23323
22708,42,R4085,R3,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_triangle_circle.png,None,226.49981,229.167367
22709,42,R4085,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_triangle_square.png,None,229.174689,231.692244
22723,42,R4085,R3,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,298.072002,300.889666
22724,42,R4085,R3,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_circle_triangle.png,None,300.896924,303.364229
22725,42,R4085,R3,NT,NT,1,None,1.3,1,Stimuli/nB_N_circle_triangle.png,None,303.371855,305.689323
22726,42,R4085,R3,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_circle.png,None,305.696751,308.214151
22740,42,R4085,R3,NT,NT,1,None,1.5,1,Stimuli/nB_N_square_circle.png,None,374.535764,377.052928
22741,42,R4085,R3,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_triangle_square.png,None,377.06061,379.528256
22755,42,R4085,R3,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_triangle_circle.png,None,446.041264,448.408692
22756,42,R4085,R3,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_circle_triangle.png,None,448.41618,450.633566
22757,42,R4085,R3,TT,TT,1,right,1.5,2.25,Stimuli/nB_T_TRIANGLE.png,right,450.641038,452.157689
22758,42,R4085,R3,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_triangle_circle.png,None,454.42432,457.091653
22759,42,R4085,R3,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_triangle.png,None,457.099104,459.86672
22773,42,R4085,R3,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_circle_square.png,None,526.179818,528.497263
22774,42,R4085,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_triangle.png,None,528.50471,531.322209
22775,42,R4085,R3,NT,NT,1,None,1.4,0.85,Stimuli/nB_N_square_triangle.png,None,531.329678,533.596992
22776,42,R4085,R3,TT,TT,1,left,1.5,2.1,Stimuli/nB_T_SQUARE.png,left,533.60457,535.12111
22777,42,R4085,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_triangle.png,None,537.237758,539.805302
22778,42,R4085,R3,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_circle_square.png,None,539.812604,542.230087
22801,42,R4085,R4,NT,NT,1,None,1.4,1,Stimuli/nB_N_triangle_circle.png,None,0,2.417576
22802,42,R4085,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_circle_square.png,None,2.424955,5.300956
22803,42,R4085,R4,TT,TT,1,left,1.65,2.5,Stimuli/nB_T_CIRCLE.png,left,5.308177,6.98306700000001
22804,42,R4085,R4,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,9.499667,12.017277
22805,42,R4085,R4,NT,NT,1,None,1.35,0.9,Stimuli/nB_N_triangle_square.png,None,12.024581,14.291959
22806,42,R4085,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,14.299492,17.225503
22807,42,R4085,R4,TT,TT,1,right,1.45,2.1,Stimuli/nB_T_TRIANGLE.png,right,17.232712,18.699275
22808,42,R4085,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_square.png,None,20.815906,23.533504
22809,42,R4085,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_circle.png,None,23.540741,26.158383
22810,42,R4085,R4,TT,TT,1,right,1.55,2.45,Stimuli/nB_T_CIRCLE.png,right,26.165583,27.732273
22811,42,R4085,R4,NT,NT,1,None,1.4,1.1,Stimuli/nB_N_circle_square.png,None,30.198779,32.716462
22812,42,R4085,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_triangle.png,None,32.723791,35.541304
22813,42,R4085,R4,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_circle_triangle.png,None,35.548617,37.815934
22814,42,R4085,R4,TT,TT,1,left,1.65,2.1,Stimuli/nB_T_CIRCLE.png,left,37.823527,39.490074
22815,42,R4085,R4,NT,NT,1,None,1.45,1,Stimuli/nB_N_triangle_square.png,None,41.606706,44.074244
22816,42,R4085,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_square_circle.png,None,44.081668,46.598918
22830,42,R4085,R4,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_square_triangle.png,None,113.128961,115.846652
