unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,Correct
19757,37,R4507,R3,TT,TT,1,right,1.5,2.3,Stimuli/nB_T_SQUARE.png,right,536.171919,537.688475,True
19758,37,R4507,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_circle.png,None,540.005128,542.472436,True
19781,37,R4507,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_square.png,None,0.0,2.926099,True
19782,37,R4507,R4,NT,NT,1,None,1.4,0.8,Stimuli/nB_N_square_circle.png,None,2.933274,5.150535,True
19796,37,R4507,R4,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_square_triangle.png,None,71.672458,74.139897,True
19797,37,R4507,R4,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_triangle_circle.png,None,74.147328,76.564752,True
19798,37,R4507,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_circle.png,None,76.572226,78.939778,True
19799,37,R4507,R4,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_square_triangle.png,None,78.947229,81.414472,True
19800,37,R4507,R4,TT,TT,1,right,1.45,2.35,Stimuli/nB_T_TRIANGLE.png,right,81.422072,82.888795,True
19801,37,R4507,R4,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_triangle_square.png,None,85.255288,87.72285,True
19802,37,R4507,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_circle.png,None,87.73015,90.197576,True
19803,37,R4507,R4,TT,TT,1,right,1.5,2.5,Stimuli/nB_T_CIRCLE.png,right,90.205113,91.721666,True
19804,37,R4507,R4,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_circle_triangle.png,None,94.238269,96.70555,True
19805,37,R4507,R4,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,96.713159,99.380674,True
19806,37,R4507,R4,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_circle.png,None,99.388057,102.205672,True
19807,37,R4507,R4,TT,TT,1,left,1.7,2.4,Stimuli/nB_T_TRIANGLE.png,left,102.212952,103.929555,True
19808,37,R4507,R4,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_circle_triangle.png,None,106.346143,108.963721,True
19809,37,R4507,R4,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_square_circle.png,None,108.971039,111.588734,True
19810,37,R4507,R4,TT,TT,1,right,1.6,2.3,Stimuli/nB_T_CIRCLE.png,right,111.595989,113.212541,True
19811,37,R4507,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_square.png,None,115.529167,118.296711,True
19812,37,R4507,R4,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_square_circle.png,None,118.304089,120.971609,True
19813,37,R4507,R4,TT,TT,1,left,1.7,2.3,Stimuli/nB_T_SQUARE.png,left,120.978991,122.703884,True
19814,37,R4507,R4,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_square_triangle.png,None,125.020454,127.587943,True
19815,37,R4507,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_circle_triangle.png,None,127.595361,130.062744,True
19816,37,R4507,R4,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_circle_triangle.png,None,130.070238,132.637956,True
19817,37,R4507,R4,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_triangle.png,None,132.645233,135.162665,True
19818,37,R4507,R4,TT,TT,1,left,1.45,2.2,Stimuli/nB_T_SQUARE.png,left,135.170137,136.63671,True
19819,37,R4507,R4,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_triangle.png,None,138.853318,141.2707,True
19997,38,R4508,R1,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_triangle_square.png,None,273.773229,276.348936,True
19998,38,R4508,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_circle_square.png,None,276.35643,278.732273,True
19999,38,R4508,R1,TT,TT,1,left,1.65,2.25,Stimuli/nB_T_CIRCLE.png,left,278.739703,280.422929,True
20000,38,R4508,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_circle_square.png,None,282.689555,285.407182,True
20001,38,R4508,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,285.414451,287.982126,True
20015,38,R4508,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_square_triangle.png,None,354.145105,356.520824,True
20016,38,R4508,R1,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_circle_triangle.png,None,356.528365,359.162425,True
20017,38,R4508,R1,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_square_circle.png,None,359.169925,361.495799,True
20018,38,R4508,R1,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,361.503215,364.120709,True
20019,38,R4508,R1,TT,TT,1,right,1.35,2.5,Stimuli/nB_T_TRIANGLE.png,right,364.128123,365.511353,True
20020,38,R4508,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,368.027962,370.595616,True
20021,38,R4508,R1,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_circle.png,None,370.602821,373.270514,True
20035,38,R4508,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_square_triangle.png,None,439.575181,442.292837,True
20036,38,R4508,R1,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,442.300078,445.017483,True
20037,38,R4508,R1,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_triangle_square.png,None,445.024978,447.492238,True
20038,38,R4508,R1,TT,TT,1,left,1.65,2.15,Stimuli/nB_T_TRIANGLE.png,left,447.499878,449.166453,True
20039,38,R4508,R1,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_circle.png,None,451.333025,454.200801,True
20040,38,R4508,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,454.207989,456.725206,True
20041,38,R4508,R1,TT,TT,1,left,1.7,2.15,Stimuli/nB_T_CIRCLE.png,left,456.732901,458.449501,True
20042,38,R4508,R1,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_circle_triangle.png,None,460.616103,462.783366,True
20043,38,R4508,R1,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_square_circle.png,None,462.790985,465.20836,True
20057,38,R4508,R1,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_triangle_square.png,None,531.57166,534.139248,True
20058,38,R4508,R1,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_square_circle.png,None,534.14657,536.514061,True
20059,38,R4508,R1,TT,TT,1,left,1.4,2.1,Stimuli/nB_T_SQUARE.png,left,536.521478,537.954705,True
20060,38,R4508,R1,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,540.07139,542.605343,True
20134,38,R4508,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,203.992401,206.409769,True
20135,38,R4508,R2,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_square_triangle.png,None,206.41731,209.134825,True
20136,38,R4508,R2,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_square_circle.png,None,209.142142,211.859779,True
20137,38,R4508,R2,TT,TT,1,left,1.65,2.45,Stimuli/nB_T_SQUARE.png,left,211.867105,213.533647,True
20138,38,R4508,R2,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_circle.png,None,216.000263,218.617649,True
20139,38,R4508,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_triangle_square.png,None,218.625124,221.442805,True
20140,38,R4508,R2,TT,TT,1,left,1.45,2.1,Stimuli/nB_T_TRIANGLE.png,left,221.450007,222.916627,True
20141,38,R4508,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,225.033249,227.450639,True
20142,38,R4508,R2,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,227.458109,230.125609,True
20156,38,R4508,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,296.630437,299.44801,True
20157,38,R4508,R2,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_square_circle.png,None,299.455328,301.922838,True
20158,38,R4508,R2,TT,TT,1,left,1.65,2.35,Stimuli/nB_T_SQUARE.png,left,301.930291,303.596932,True
20159,38,R4508,R2,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,305.963464,308.580946,True
20160,38,R4508,R2,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_circle_triangle.png,None,308.588365,311.205816,True
20161,38,R4508,R2,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_triangle_square.png,None,311.213211,313.73069,True
20162,38,R4508,R2,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_square.png,None,313.73816,315.955487,True
20176,38,R4508,R2,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,382.435456,385.253045,True
20177,38,R4508,R2,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,385.260301,387.977995,True
20178,38,R4508,R2,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,387.985249,390.702753,True
20192,38,R4508,R2,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,456.874307,459.541923,True
20193,38,R4508,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_square.png,None,459.549145,462.316674,True
20194,38,R4508,R2,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_circle.png,None,462.323992,464.541365,True
20208,38,R4508,R2,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_circle_triangle.png,None,530.888088,533.505742,True
20209,38,R4508,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_square.png,None,533.512956,536.080395,True
20210,38,R4508,R2,TT,TT,1,right,1.4,2.45,Stimuli/nB_T_SQUARE.png,right,536.087903,537.504639,True
20211,38,R4508,R2,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_square_triangle.png,None,539.97109,542.388603,True
20234,38,R4508,R3,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_square_circle.png,None,0.0,2.517853,True
20235,38,R4508,R3,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_triangle_circle.png,None,2.525155,5.142682,True
20236,38,R4508,R3,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_circle.png,None,5.150063,7.81759,True
20237,38,R4508,R3,TT,TT,1,left,1.55,2.2,Stimuli/nB_T_SQUARE.png,left,7.824979,9.399904,True
20238,38,R4508,R3,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_circle_triangle.png,None,11.616537,13.783865,True
20239,38,R4508,R3,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_square_circle.png,None,13.791388,16.508913,True
20240,38,R4508,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_triangle.png,None,16.516298,19.083888,True
20241,38,R4508,R3,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_circle_square.png,None,19.091193,21.508783,True
20255,38,R4508,R3,NT,NT,1,None,1.6,0.85,Stimuli/nB_N_circle_square.png,None,88.046908,90.514228,True
20256,38,R4508,R3,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_square_triangle.png,None,90.521769,92.889089,True
20270,38,R4508,R3,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_circle_triangle.png,None,159.294087,162.111773,True
20271,38,R4508,R3,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_triangle.png,None,162.119052,164.486395,True
20272,38,R4508,R3,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_triangle.png,None,164.493948,167.16161,True
20273,38,R4508,R3,TT,TT,1,left,1.4,2.5,Stimuli/nB_T_SQUARE.png,left,167.168802,168.585416,True
20274,38,R4508,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_square_circle.png,None,171.102084,173.619372,True
20275,38,R4508,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_square.png,None,173.626923,176.54459,True
20276,38,R4508,R3,TT,TT,1,left,1.55,2.5,Stimuli/nB_T_TRIANGLE.png,left,176.55178,178.118401,True
20277,38,R4508,R3,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_triangle.png,None,180.635006,183.452693,True
20278,38,R4508,R3,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_square_triangle.png,None,183.459956,185.927508,True
20279,38,R4508,R3,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_circle_square.png,None,185.934744,188.652299,True
20280,38,R4508,R3,TT,TT,1,left,1.5,2.4,Stimuli/nB_T_CIRCLE.png,left,188.659696,190.176251,True
20281,38,R4508,R3,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_triangle.png,None,192.592877,195.260311,True
20282,38,R4508,R3,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_triangle_circle.png,None,195.267739,197.635124,True
20296,38,R4508,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,264.065069,266.882648,True
20385,38,R4508,R4,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_triangle.png,None,0.0,2.767879,True
20386,38,R4508,R4,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_square.png,None,2.775125,5.442669,True
20387,38,R4508,R4,TT,TT,1,left,1.7,2.5,Stimuli/nB_T_CIRCLE.png,left,5.450007,7.166658,True
20388,38,R4508,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_square.png,None,9.683234,12.050779,True
20389,38,R4508,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_circle_square.png,None,12.05814,14.575382,True
20390,38,R4508,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,14.582987,17.500724,True
20391,38,R4508,R4,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_circle_square.png,None,17.507931,19.825364,True
20392,38,R4508,R4,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_CIRCLE.png,left,19.832812,21.249357,True
20393,38,R4508,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,23.716004,26.433573,True
20394,38,R4508,R4,NT,NT,1,None,1.35,0.85,Stimuli/nB_N_triangle_circle.png,None,26.44086,28.65827,True
20395,38,R4508,R4,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_circle.png,None,28.665808,31.083326,True
20396,38,R4508,R4,TT,TT,1,right,1.7,2.15,Stimuli/nB_T_CIRCLE.png,right,31.090736,32.807287,True
20397,38,R4508,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,34.973834,37.7413,True
20398,38,R4508,R4,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_triangle_square.png,None,37.748766,40.316271,True
20399,38,R4508,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_circle.png,None,40.323657,42.840957,True
20400,38,R4508,R4,TT,TT,1,left,1.55,2.25,Stimuli/nB_T_TRIANGLE.png,left,42.848564,44.415169,True
20401,38,R4508,R4,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_square.png,None,46.68175,49.099157,True
20402,38,R4508,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_square.png,None,49.106658,51.774338,True
20403,38,R4508,R4,TT,TT,1,left,1.6,2.3,Stimuli/nB_T_TRIANGLE.png,left,51.781564,53.406488,True
20404,38,R4508,R4,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,55.723106,58.249101,True
20405,38,R4508,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_circle_square.png,None,58.256353,60.723712,True
20406,38,R4508,R4,TT,TT,1,left,1.6,2.5,Stimuli/nB_T_CIRCLE.png,left,60.731202,62.356142,True
20407,38,R4508,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,64.872731,67.798789,True
20408,38,R4508,R4,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,67.805931,70.331664,True
20409,38,R4508,R4,TT,TT,1,right,1.45,2.3,Stimuli/nB_T_TRIANGLE.png,right,70.339171,71.805773,True
20410,38,R4508,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_square_circle.png,None,74.122407,76.806538,True
20611,39,R4211,R1,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_triangle_square.png,None,329.40417,331.979964,True
20612,39,R4211,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_square_circle.png,None,331.987413,334.621681,True
20613,39,R4211,R1,TT,TT,1,right,1.6,2.2,Stimuli/nB_T_CIRCLE.png,right,334.628967,336.245496,True
20614,39,R4211,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_square_circle.png,None,338.46221,341.029866,True
20615,39,R4211,R1,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_circle_square.png,None,341.037055,343.512906,True
20616,39,R4211,R1,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_circle_square.png,None,343.520301,345.937745,True
20617,39,R4211,R1,TT,TT,1,left,1.65,2.45,Stimuli/nB_T_CIRCLE.png,left,345.945196,347.611806,True
20618,39,R4211,R1,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_square_triangle.png,None,350.078374,352.454301,True
20619,39,R4211,R1,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,352.461634,354.987595,True
20620,39,R4211,R1,NT,NT,1,None,1.4,0.95,Stimuli/nB_N_circle_triangle.png,None,354.994843,357.362315,True
20621,39,R4211,R1,TT,TT,1,right,1.65,2.2,Stimuli/nB_T_TRIANGLE.png,right,357.369763,359.044697,True
20622,39,R4211,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,361.261283,363.778678,True
20623,39,R4211,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_circle_square.png,None,363.786177,366.703856,True
20624,39,R4211,R1,TT,TT,1,left,1.65,2.5,Stimuli/nB_T_CIRCLE.png,left,366.711026,368.377681,True
20625,39,R4211,R1,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_triangle.png,None,370.894233,373.661883,True
20626,39,R4211,R1,NT,NT,1,None,1.7,1.0,Stimuli/nB_N_circle_triangle.png,None,373.669134,376.38662,True
20627,39,R4211,R1,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_triangle.png,None,376.394019,379.311718,True
20641,39,R4211,R1,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_triangle_square.png,None,445.582956,448.200624,True
20642,39,R4211,R1,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_circle_square.png,None,448.207856,450.925505,True
20643,39,R4211,R1,TT,TT,1,left,1.45,2.25,Stimuli/nB_T_CIRCLE.png,left,450.932814,452.399439,True
20644,39,R4211,R1,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_circle_triangle.png,None,454.666043,457.183705,True
20645,39,R4211,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_square_circle.png,None,457.190903,459.958607,True
20646,39,R4211,R1,NT,NT,1,None,1.35,0.95,Stimuli/nB_N_triangle_circle.png,None,459.965789,462.283244,True
20660,39,R4211,R1,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_circle.png,None,528.746465,531.614171,True
20661,39,R4211,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_square.png,None,531.621355,533.9887,True
20662,39,R4211,R1,TT,TT,1,right,1.5,2.25,Stimuli/nB_T_SQUARE.png,right,533.996259,535.521208,True
20663,39,R4211,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,537.787789,540.305173,True
20664,39,R4211,R1,NT,NT,1,None,1.4,0.8,Stimuli/nB_N_triangle_square.png,None,540.312684,542.530049,True
20739,39,R4211,R2,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_triangle_circle.png,None,207.383615,209.901106,True
20740,39,R4211,R2,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_circle_square.png,None,209.908536,212.376218,True
20741,39,R4211,R2,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_triangle_circle.png,None,212.383472,214.750945,True
20742,39,R4211,R2,TT,TT,1,right,1.65,2.35,Stimuli/nB_T_CIRCLE.png,right,214.75832,216.424896,True
20743,39,R4211,R2,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_circle.png,None,218.791525,221.258896,True
20744,39,R4211,R2,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_square_triangle.png,None,221.266399,223.83385,True
20745,39,R4211,R2,TT,TT,1,right,1.35,2.4,Stimuli/nB_T_TRIANGLE.png,right,223.841268,225.20792,True
20746,39,R4211,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_triangle.png,None,227.624528,230.39203,True
20747,39,R4211,R2,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_square.png,None,230.399399,233.067077,True
20761,39,R4211,R2,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_square_circle.png,None,299.588407,302.355996,True
20762,39,R4211,R2,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_triangle_circle.png,None,302.363261,305.030915,True
20763,39,R4211,R2,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_circle_square.png,None,305.038145,307.555675,True
20777,39,R4211,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,373.810475,376.578017,True
20778,39,R4211,R2,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_square.png,None,376.585332,379.253032,True
20779,39,R4211,R2,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_square_triangle.png,None,379.260272,381.627807,True
20793,39,R4211,R2,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_triangle_circle.png,None,447.840989,450.008312,True
20794,39,R4211,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_square.png,None,450.015848,452.883517,True
20795,39,R4211,R2,TT,TT,1,right,1.6,2.35,Stimuli/nB_T_SQUARE.png,right,452.890782,454.507392,True
20796,39,R4211,R2,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_triangle.png,None,456.873924,459.341235,True
20797,39,R4211,R2,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_circle_square.png,None,459.348893,462.216538,True
20798,39,R4211,R2,NT,NT,1,None,1.4,0.8,Stimuli/nB_N_triangle_square.png,None,462.223749,464.441108,True
20812,39,R4211,R2,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_square.png,None,530.654409,532.871798,True
20813,39,R4211,R2,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_square_circle.png,None,532.879307,535.49692,True
20814,39,R4211,R2,TT,TT,1,right,1.7,2.45,Stimuli/nB_T_SQUARE.png,left,535.504257,537.229145,False
20815,39,R4211,R2,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,539.695744,542.463229,True
20838,39,R4211,R3,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_square.png,None,0.0,2.417927,True
20839,39,R4211,R3,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_triangle_square.png,None,2.425122,5.142733,True
20840,39,R4211,R3,TT,TT,1,right,1.65,2.2,Stimuli/nB_T_TRIANGLE.png,left,5.150039,6.816672,False
20841,39,R4211,R3,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_triangle_circle.png,None,9.033285,11.55079,True
20842,39,R4211,R3,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,11.558215,14.225817,True
20843,39,R4211,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_triangle_circle.png,None,14.233094,16.750427,True
20857,39,R4211,R3,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,83.088718,85.656188,True
20858,39,R4211,R3,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_circle_triangle.png,None,85.663656,88.331254,True
20859,39,R4211,R3,TT,TT,1,left,1.35,2.1,Stimuli/nB_T_CIRCLE.png,left,88.338474,89.705127,True
20860,39,R4211,R3,NT,NT,1,None,1.55,0.85,Stimuli/nB_N_triangle_circle.png,None,91.821762,94.247406,True
20861,39,R4211,R3,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_square_triangle.png,None,94.254949,96.722326,True
20875,39,R4211,R3,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_square.png,None,163.143932,165.911409,True
20876,39,R4211,R3,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_square_circle.png,None,165.918843,168.436349,True
20877,39,R4211,R3,TT,TT,1,left,1.4,2.45,Stimuli/nB_T_SQUARE.png,left,168.443769,169.86034,True
20878,39,R4211,R3,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_triangle_square.png,None,172.32695,175.044498,True
20879,39,R4211,R3,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_square_circle.png,None,175.051801,177.669232,True
20880,39,R4211,R3,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_circle.png,None,177.676681,180.59445,True
20881,39,R4211,R3,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_circle_triangle.png,None,180.601623,183.069034,True
20882,39,R4211,R3,TT,TT,1,right,1.6,2.1,Stimuli/nB_T_TRIANGLE.png,right,183.076497,184.693097,True
20883,39,R4211,R3,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_triangle_circle.png,None,186.80968,189.477142,True
20884,39,R4211,R3,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_circle.png,None,189.484583,191.902075,True
20885,39,R4211,R3,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_square_circle.png,None,191.90948,194.427163,True
20886,39,R4211,R3,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_triangle_square.png,None,194.434434,197.152099,True
20887,39,R4211,R3,TT,TT,1,left,1.7,2.1,Stimuli/nB_T_TRIANGLE.png,left,197.159281,198.875872,True
20888,39,R4211,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_circle_square.png,None,200.992485,203.868449,True
20989,39,R4211,R4,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_circle_square.png,None,0.0,2.376165,True
20990,39,R4211,R4,NT,NT,1,None,1.45,1.0,Stimuli/nB_N_circle_triangle.png,None,2.383484,4.850999,True
20991,39,R4211,R4,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_circle_triangle.png,None,4.858389,7.475776,True
20992,39,R4211,R4,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_square_circle.png,None,7.483293,10.051027,True
21006,39,R4211,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_triangle.png,None,76.42227,78.98984,True
21007,39,R4211,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_square.png,None,78.99723,81.464611,True
21008,39,R4211,R4,TT,TT,1,left,1.55,2.35,Stimuli/nB_T_SQUARE.png,right,81.472106,83.038692,False
21009,39,R4211,R4,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_triangle_circle.png,None,85.405263,88.072847,True
21010,39,R4211,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,88.080166,90.847696,True
21011,39,R4211,R4,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_triangle_square.png,None,90.85505,93.622647,True
21012,39,R4211,R4,NT,NT,1,None,1.3,1.05,Stimuli/nB_N_triangle_square.png,None,93.629945,95.99749,True
21013,39,R4211,R4,TT,TT,1,right,1.7,2.5,Stimuli/nB_T_TRIANGLE.png,left,96.004835,97.721785,False
21014,39,R4211,R4,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_square_circle.png,None,100.23802,103.055682,True
