unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,actual_RT,Probe,MW_onsets,duration,MVPA_weight,Task_PC,Detail_PC,Modality_PC,Emotion_PC
9721,20,R3773,R1,MWQ,Focus,0,1,248.389266,250.115508,1.243683,4,244.115508,6,1,-0.781,-2.005,1.304,-1.619
9827,20,R3773,R2,MWQ,Focus,0,1,34.28249,35.658119,1.08535,1,29.658119,6,1,-0.913,-1.953,0.033,-1.376
9849,20,R3773,R2,MWQ,Focus,0,3,126.404719,127.722308,2.894561,2,121.722308,6,1,0.05,-1.704,0.933,-1.639
10039,20,R3773,R3,MWQ,Focus,0,1,296.080718,297.598464,-0.1324,4,291.598464,6,1,-1.922,-0.204,0.81,0.497
10054,20,R3773,R3,MWQ,Focus,0,None,368.00555,369.373252,,5,363.373252,6,1,-1.718,-0.723,1.358,-0.056
10081,20,R3773,R3,MWQ,Focus,0,2,474.446099,475.763683,0.343077,6,469.763683,6,1,-0.8,-1.367,2.255,-0.186
10176,20,R3773,R4,MWQ,Focus,0,2,228.417004,229.934693,1.435491,3,223.934693,6,1,-0.862,-2.488,1.763,1.202
10198,20,R3773,R4,MWQ,Focus,0,3,320.105598,321.481578,2.377517,4,315.481578,6,1,-0.853,0.925,2.154,-0.15
10213,20,R3773,R4,MWQ,Focus,0,2,391.463353,393.039538,1.310663,5,387.039538,6,1,-1.491,0.774,2.167,0.064
10231,20,R3773,R4,MWQ,Focus,0,4,471.960922,473.378596,1.74384,6,467.378596,6,1,-0.258,-2.098,0.411,-1.006
10351,21,R4239,R1,MWQ,Focus,0,2,353.186915,354.704653,0.768216,5,348.704653,6,1,-1.755,-0.664,1.541,0.638
10376,21,R4239,R1,MWQ,Focus,0,2,454.332061,455.658015,0.893142,6,449.658015,6,1,-1.489,-0.006,0.366,0.906
10422,21,R4239,R2,MWQ,Focus,0,3,7.488905,9.014655,0.535063,1,3.014655,6,1,0.642,0.448,0.176,-0.891
10443,21,R4239,R2,MWQ,Focus,0,4,96.650753,98.068336,0.935364,2,92.068336,6,1,1.067,0.688,-0.265,-0.478
10466,21,R4239,R2,MWQ,Focus,0,1,191.157945,192.875816,0.91023,3,186.875816,6,1,-2.264,-0.835,-0.342,0.885
10572,21,R4239,R3,MWQ,Focus,0,4,4.96208899999999,6.538189,-0.023948,1,0.538188999999996,6,1,1.996,2.001,0.506,-0.814
10590,21,R4239,R3,MWQ,Focus,0,3,85.009256,86.677047,-0.098878,2,80.677047,6,1,0.27,-1.945,-0.151,1.547
10615,21,R4239,R3,MWQ,Focus,0,3,187.321887,188.889669,0.218002,3,182.889669,6,1,-0.373,0.877,0.593,1.629
10796,21,R4239,R4,MWQ,Focus,0,2,301.267538,302.735255,0.551329,4,296.735255,6,1,-1.274,-0.6,0.601,1.505
10821,21,R4239,R4,MWQ,Focus,0,3,401.970682,403.696951,0.076309,5,397.696951,6,1,-1.476,-0.393,1.869,2.001
10836,21,R4239,R4,MWQ,Focus,0,1,474.079055,475.696877,1.385423,6,469.696877,6,1,-2.169,-0.972,2.123,2.087
10874,22,R3557,R1,MWQ,Focus,0,4,4.96211400000001,6.637962,1.761019,1,0.637962000000002,6,1,1.514,-2.453,0.446,-0.722
10890,22,R3557,R1,MWQ,Focus,0,4,79.438759,81.156644,0.15127,2,75.156644,6,1,1.212,-2.163,0.238,-1.51
11111,22,R3557,R2,MWQ,Focus,0,4,395.116087,396.583752,-0.5241,6,390.583752,6,1,0.521,-0.4,0.899,-1.754
11233,22,R3557,R3,MWQ,Focus,0,3,226.4991,228.116911,0.368163,3,222.116911,6,1,-0.274,-1.8,1.26,0.223
11252,22,R3557,R3,MWQ,Focus,0,1,309.623431,310.941045,0.751346,4,304.941045,6,1,-0.132,-1.706,0.36,0.321
11267,22,R3557,R3,MWQ,Focus,0,4,380.914552,382.340605,0.050969,5,376.340605,6,1,1.212,-2.163,0.238,-1.51
11289,22,R3557,R3,MWQ,Focus,0,1,474.087537,475.655294,0.468048,6,469.655294,6,1,-0.737,-0.974,2.381,-0.031
11328,22,R3557,R4,MWQ,Focus,0,4,7.747351,9.273109,-0.498751,1,3.273109,6,1,0.268,-2.511,0.3,-1.468
11347,22,R3557,R4,MWQ,Focus,0,2,90.788289,92.105839,0.593034,2,86.105839,6,1,0.034,-0.362,-0.395,-0.966
11365,22,R3557,R4,MWQ,Focus,0,4,171.494209,173.061925,0.10125,3,167.061925,6,1,1.212,-2.163,0.238,-1.51
11556,23,R3111,R1,MWQ,Focus,0,3,344.680962,346.056935,1.468678,5,340.056935,6,1,0.797,0.513,1.088,0.124
11580,23,R3111,R1,MWQ,Focus,0,3,441.864957,443.282676,0.301226,6,437.282676,6,1,-0.219,-0.67,1.348,0.398
11646,23,R3111,R2,MWQ,Focus,0,3,55.555483,57.131249,0.401699,1,51.131249,6,1,-0.664,-0.505,0.819,1.682
11662,23,R3111,R2,MWQ,Focus,0,4,129.573474,131.099553,0.184453,2,125.099553,6,1,0.706,0.804,0.725,2.322
11843,23,R3111,R3,MWQ,Focus,0,4,275.199514,276.917372,-0.549198,4,270.917372,6,1,0.395,1.217,1.038,-0.78
11866,23,R3111,R3,MWQ,Focus,0,4,368.689318,370.207064,-0.199109,5,364.207064,6,1,0.433,0.216,-0.155,0.807
11892,23,R3111,R3,MWQ,Focus,0,2,472.336206,474.062426,-0.098915,6,468.062426,6,1,-0.871,-1.007,-0.7,0.545
11944,23,R3111,R4,MWQ,Focus,0,3,43.05511,44.480742,0.476628,1,38.480742,6,1,-1.079,0.24,1.29,-0.283
11960,23,R3111,R4,MWQ,Focus,0,4,116.981294,118.557451,-0.065368,2,112.557451,6,1,0.193,1.577,-0.451,0.501
11975,23,R3111,R4,MWQ,Focus,0,4,189.181388,190.699176,-0.290837,3,184.699176,6,1,0.839,0.237,1.027,1.616
12102,24,R4236,R1,MWQ,Focus,0,3,65.287302,66.713314,1.893963,1,60.713314,6,1,0.012,-0.432,-0.233,-1.099
12299,24,R4236,R2,MWQ,Focus,0,3,279.877717,281.203682,0.909825,4,275.203682,6,1,-0.131,-1.234,-0.253,-0.224
12322,24,R4236,R2,MWQ,Focus,0,2,375.385596,376.953316,1.010166,5,370.953316,6,1,-0.305,-1.382,-0.07,-1.251
12339,24,R4236,R2,MWQ,Focus,0,1,452.739243,454.10687,1.29349,6,448.10687,6,1,-1.518,-1.346,-1.354,0.076
12465,24,R4236,R3,MWQ,Focus,0,2,353.186922,354.654636,0.834891,5,348.654636,6,1,-1.095,-0.904,-0.882,2.005
12488,24,R4236,R3,MWQ,Focus,0,2,447.819221,449.487061,1.427194,6,443.487061,6,1,-0.506,-0.523,-1.282,1.096
12546,24,R4236,R4,MWQ,Focus,0,2,37.643149,39.027171,0.426488,1,33.027171,6,1,-1.404,-0.659,-1.859,0.081
12562,24,R4236,R4,MWQ,Focus,0,2,112.17816,113.654176,0.409998,2,107.654176,6,1,-0.88,-0.505,-0.855,-0.769
12696,25,R4088,R1,MWQ,Focus,0,2,36.158682,37.676143,0.893845,1,31.676143,6,1,0.123,-1.002,0.264,-1.043
12711,25,R4088,R1,MWQ,Focus,0,1,107.991762,109.701283,0.084615,2,103.701283,6,1,-0.639,-1.286,-0.186,0.376
12888,25,R4088,R2,MWQ,Focus,0,2,210.896083,212.405478,-0.073868,3,206.405478,6,1,-1.861,0.045,-0.842,-0.192
12910,25,R4088,R2,MWQ,Focus,0,3,303.32668,304.994495,-0.448873,4,298.994495,6,1,-0.39,-0.57,1.262,0.472
12925,25,R4088,R2,MWQ,Focus,0,2,375.001226,376.560586,-0.265768,5,370.560586,6,1,-0.08,-1.385,0.003,-1.328
12941,25,R4088,R2,MWQ,Focus,0,2,448.660418,450.178202,-0.082021,6,444.178202,6,1,0.624,-1.291,-0.866,-0.437
13001,25,R4088,R3,MWQ,Focus,0,2,42.688196,44.355687,-0.064984,1,38.355687,6,1,-0.7,0,-0.599,-0.473
13022,25,R4088,R3,MWQ,Focus,0,2,132.400224,133.967977,0.118081,2,127.967977,6,1,-0.141,-0.297,0.18,0.599
13217,25,R4088,R4,MWQ,Focus,0,2,342.620411,344.038068,0.28472,5,338.038068,6,1,0.374,-0.675,0.144,-0.713
13252,25,R4088,R4,MWQ,Focus,0,2,473.444176,475.111994,0.101365,6,469.111994,6,1,-1.169,-0.448,0.346,0.833
13294,26,R4204,R1,MWQ,Focus,0,3,17.370631,19.088236,1.218951,1,13.088236,6,1,-1.043,0.277,-0.833,0.412
13311,26,R4204,R1,MWQ,Focus,0,2,93.940187,95.449582,1.702524,2,89.449582,6,1,-0.828,-1.046,0.179,0.228
13329,26,R4204,R1,MWQ,Focus,0,3,175.09629,176.455545,0.776466,3,170.455545,6,1,-0.521,0.218,0.406,-0.148
13491,26,R4204,R2,MWQ,Focus,0,1,208.435922,209.945301,0.5515,3,203.945301,6,1,-1.218,0.573,1.291,-0.951
13506,26,R4204,R2,MWQ,Focus,0,1,279.676783,281.144466,0.676895,4,275.144466,6,1,-1.879,-0.187,2.317,-0.534
13521,26,R4204,R2,MWQ,Focus,0,1,351.184487,352.552168,-0.007399,5,346.552168,6,1,-1.339,-1.325,1.705,-0.688
13547,26,R4204,R2,MWQ,Focus,0,1,452.93811,454.34743,0.184841,6,448.34743,6,1,-1.072,-1.488,1.249,-0.075
13593,26,R4204,R3,MWQ,Focus,0,2,7.630544,9.298096,0.735231,1,3.298096,6,1,-0.71,-0.494,1.151,-0.305
13613,26,R4204,R3,MWQ,Focus,0,2,93.64001,95.049252,1.110203,2,89.049252,6,1,-0.887,-0.265,1.4,-0.139
13638,26,R4204,R3,MWQ,Focus,0,1,194.776501,196.235844,0.176327,3,190.235844,6,1,-1.603,1.064,1.999,1.387
13795,26,R4204,R4,MWQ,Focus,0,3,212.430336,213.83965,0.834934,3,207.83965,6,1,-0.124,0.822,0.091,-0.514
13811,26,R4204,R4,MWQ,Focus,0,1,286.55653,287.97418,0.343131,4,281.97418,6,1,-2.584,0.663,-1.126,-2.001
13826,26,R4204,R4,MWQ,Focus,0,1,358.381192,359.690349,0.034503,5,353.690349,6,1,-1.993,1.546,0.325,-2.054
13844,26,R4204,R4,MWQ,Focus,0,2,438.511472,440.221009,0.034524,6,434.221009,6,1,-0.387,1.409,1.219,-1.573
13945,27,R4065,R1,MWQ,Focus,0,3,210.954617,212.672491,-0.323676,3,206.672491,6,1,0.695,-1.237,-0.326,-1.115
13969,27,R4065,R1,MWQ,Focus,0,1,307.604796,308.964093,1.743783,4,302.964093,6,1,-0.356,-1.257,-0.565,0.026
13988,27,R4065,R1,MWQ,Focus,0,2,390.628909,392.088259,1.927512,5,386.088259,6,1,-0.306,-1.615,-0.324,0.932
14003,27,R4065,R1,MWQ,Focus,0,2,462.195071,463.912985,2.444539,6,457.912985,6,1,-0.186,-2.205,-0.497,1.536
14045,27,R4065,R2,MWQ,Focus,0,2,4.803577,6.521204,0.226579,1,0.521203999999997,6,1,-0.231,-1.666,1.032,-0.808
14064,27,R4065,R2,MWQ,Focus,0,2,87.986112,89.345388,1.03496,2,83.345388,6,1,0.328,-0.651,-0.245,0.158
14084,27,R4065,R2,MWQ,Focus,0,2,173.703668,175.012931,0.818496,3,169.012931,6,1,-0.687,-0.52,0.936,-0.109
14103,27,R4065,R2,MWQ,Focus,0,2,257.027961,258.545713,0.626695,4,252.545713,6,1,-0.142,-0.577,-0.774,2.363
14265,27,R4065,R3,MWQ,Focus,0,2,288.708133,290.317574,0.710235,4,284.317574,6,1,-0.363,-0.204,-0.173,-0.302
14294,27,R4065,R3,MWQ,Focus,0,1,402.328312,403.937738,0.76852,5,397.937738,6,1,-1.625,-0.819,-0.64,0.214
14309,27,R4065,R3,MWQ,Focus,0,1,474.044497,475.403751,1.051944,6,469.403751,6,1,-0.79,-1.484,-0.294,-1.603
14358,27,R4065,R4,MWQ,Focus,0,2,38.243376,39.710798,-0.048274,1,33.710798,6,1,-0.92,0.018,-0.034,0.301
14377,27,R4065,R4,MWQ,Focus,0,2,120.783666,122.493256,-0.407173,2,116.493256,6,1,-0.484,-1.603,-0.395,-0.629
14505,28,R4131,R1,MWQ,Focus,0,3,25.859839,27.327269,2.561671,1,21.327269,6,1,-0.152,-0.509,1.33,-0.119
14525,28,R4131,R1,MWQ,Focus,0,4,112.619847,114.329318,1.460652,2,108.329318,6,1,1.291,-0.118,0.874,0.162
14662,28,R4131,R2,MWQ,Focus,0,2,43.338559,44.914413,1.019045,1,38.914413,6,1,-1.694,-0.185,0.238,1.459
14677,28,R4131,R2,MWQ,Focus,0,4,115.421674,117.081137,0.009868,2,111.081137,6,1,0.206,-0.699,1.727,0.762
14863,28,R4131,R3,MWQ,Focus,0,3,273.497541,275.106994,0.57694,4,269.106994,6,1,-0.036,-0.548,1.343,1.365
14883,28,R4131,R3,MWQ,Focus,0,3,358.814792,360.224107,0.7934,5,354.224107,6,1,-0.922,-1.397,0.55,1.348
14905,28,R4131,R3,MWQ,Focus,0,2,450.261347,451.920786,2.227835,6,445.920786,6,1,-1.123,0.058,0.98,2.229
14993,28,R4131,R4,MWQ,Focus,0,3,154.915672,156.583449,0.88549,2,150.583449,6,1,-0.087,1.275,-0.243,-0.278
15011,28,R4131,R4,MWQ,Focus,0,2,235.721437,237.339222,1.911067,3,231.339222,6,1,-1.507,-0.076,0.176,0.768
15026,28,R4131,R4,MWQ,Focus,0,2,307.137397,308.755219,0.184538,4,302.755219,6,1,-0.409,0.791,1.046,-1.173
15045,28,R4131,R4,MWQ,Focus,0,1,390.444945,391.854254,0.910192,5,385.854254,6,1,-0.925,0.142,0.575,2.337
15061,28,R4131,R4,MWQ,Focus,0,2,464.61285,466.280707,0.735303,6,460.280707,6,1,-1.179,0.181,0.551,0.611
15173,30,R4222,R1,MWQ,Focus,0,3,297.163982,298.623289,-0.131913,4,292.623289,6,1,-0.099,-0.04,0.879,1.61
15190,30,R4222,R1,MWQ,Focus,0,3,374.042109,375.451426,0.493119,5,369.451426,6,1,0.49,-0.335,0.409,0.034
15205,30,R4222,R1,MWQ,Focus,0,4,445.583208,447.092592,0.126118,6,441.092592,6,1,1.195,0.7,-0.29,0.247
15261,30,R4222,R2,MWQ,Focus,0,2,28.645091,30.012436,0.885259,1,24.012436,6,1,-0.067,-0.266,1.138,0.464
15280,30,R4222,R2,MWQ,Focus,0,3,111.752489,113.170204,0.076307,2,107.170204,6,1,0.435,0.586,0.307,-0.145
15296,30,R4222,R2,MWQ,Focus,0,3,185.203267,186.862709,1.001912,3,180.862709,6,1,-0.25,0.661,0.315,0.375
15311,30,R4222,R2,MWQ,Focus,0,2,257.11122,258.520571,0.651631,4,252.520571,6,1,-0.608,-0.16,0.091,-0.879
15406,30,R4222,R3,MWQ,Focus,0,2,10.357421,11.724776,1.243795,1,5.72477599999999,6,1,-0.898,1.211,-1.256,-0.934
15425,30,R4222,R3,MWQ,Focus,0,3,93.24801,94.96587,0.60185,2,88.96587,6,1,-0.651,0.61,-0.269,-0.551
15449,30,R4222,R3,MWQ,Focus,0,2,192.80015,194.517956,-0.157275,3,188.517956,6,1,-0.679,0.566,-0.214,-0.526
15634,30,R4222,R4,MWQ,Focus,0,3,318.8455,320.313185,0.918459,4,314.313185,6,1,-1.025,1.174,0.178,-0.715
15650,30,R4222,R4,MWQ,Focus,0,2,392.546413,393.905636,0.468324,5,387.905636,6,1,-1.241,1.25,-0.274,-0.002
15668,30,R4222,R4,MWQ,Focus,0,3,473.6608,475.170085,0.593571,6,469.170085,6,1,-0.922,0.902,-0.23,-0.317
15712,31,R4165,R1,MWQ,Focus,0,4,23.449859,24.817196,1.285128,1,18.817196,6,1,0.398,-0.097,1.175,-0.96
15736,31,R4165,R1,MWQ,Focus,0,3,121.100676,122.710153,0.643254,2,116.710153,6,1,-0.255,-0.156,-0.686,0.493
15751,31,R4165,R1,MWQ,Focus,0,2,192.533418,194.101177,0.885445,3,188.101177,6,1,-0.672,-0.534,0.112,-0.51
15936,31,R4165,R2,MWQ,Focus,0,3,347.165087,348.774623,-0.040605,5,342.774623,6,1,-1.023,-0.649,0.525,0.511
15962,31,R4165,R2,MWQ,Focus,0,2,451.011896,452.529614,0.476612,6,446.529614,6,1,-0.97,-0.837,-0.637,-0.469
16061,31,R4165,R3,MWQ,Focus,0,3,215.549219,217.016924,-0.432364,3,211.016924,6,1,-0.478,-0.278,-0.196,-1.438
16076,31,R4165,R3,MWQ,Focus,0,3,286.414794,287.72406,0.309795,4,281.72406,6,1,-0.439,-0.905,0.889,-0.045
16101,31,R4165,R3,MWQ,Focus,0,2,388.635406,389.944671,1.727024,5,383.944671,6,1,-1.056,-0.858,0.806,1.045
16120,31,R4165,R3,MWQ,Focus,0,2,471.842966,473.502396,0.101668,6,467.502396,6,1,-0.808,-0.41,0.27,-0.306
16171,31,R4165,R4,MWQ,Focus,0,3,39.17735,40.744859,-0.081771,1,34.744859,6,1,0.295,-0.823,0.203,0.086
16187,31,R4165,R4,MWQ,Focus,0,3,113.336951,114.996383,0.309655,2,108.996383,6,1,0.025,-1.015,0.372,-0.126
16202,31,R4165,R4,MWQ,Focus,0,3,185.294904,186.604158,0.693292,3,180.604158,6,1,-0.377,-1.326,0.198,0.18
16391,32,R4315,R1,MWQ,Focus,0,3,327.026626,328.444327,0.493138,4,322.444327,6,1,0.134,-0.036,-1.125,-0.309
16406,32,R4315,R1,MWQ,Focus,0,2,398.426005,400.093752,0.117978,5,394.093752,6,1,-0.509,-0.536,-0.373,0.06
16422,32,R4315,R1,MWQ,Focus,0,3,473.252836,474.770573,0.551601,6,468.770573,6,1,0.16,0.157,-1.343,1.323
16534,32,R4315,R2,MWQ,Focus,0,3,302.417803,303.735381,1.18539,4,297.735381,6,1,0.749,0.467,-1.189,-0.802
16550,32,R4315,R2,MWQ,Focus,0,2,376.769237,378.378684,-0.282205,5,372.378684,6,1,-0.045,-0.15,-0.422,0.651
16568,32,R4315,R2,MWQ,Focus,0,3,457.066442,458.625859,0.151607,6,452.625859,6,1,0.295,0.318,-1.321,0.993
16617,32,R4315,R3,MWQ,Focus,0,4,20.347762,21.815117,0.126334,1,15.815117,6,1,1.553,-0.916,0.09,1.339
16638,32,R4315,R3,MWQ,Focus,0,3,109.892965,111.552321,-0.323847,2,105.552321,6,1,0.691,0.506,0.341,1.966
16654,32,R4315,R3,MWQ,Focus,0,4,184.461229,185.970616,-0.348832,3,179.970616,6,1,0.62,2.065,-1.278,0.18
16768,32,R4315,R4,MWQ,Focus,0,1,20.547836,21.86512,0.401796,1,15.86512,6,1,-2.791,0.669,-0.673,-1.183
16786,32,R4315,R4,MWQ,Focus,0,3,100.803079,102.512859,-0.390592,2,96.512859,6,1,-0.252,0.462,-0.611,0.611
16805,32,R4315,R4,MWQ,Focus,0,3,183.669008,185.086613,-0.165808,3,179.086613,6,1,-1.013,0.61,-0.396,-0.224
16987,33,R3380,R1,MWQ,Focus,0,3,301.041861,302.559578,1.502412,4,296.559578,6,1,0.175,0.366,0.146,0.328
17005,33,R3380,R1,MWQ,Focus,0,4,381.897721,383.507182,0.093016,5,377.507182,6,1,1.114,-0.094,-0.806,0.578
17020,33,R3380,R1,MWQ,Focus,0,4,453.263717,454.723084,1.218489,6,448.723084,6,1,0.948,0.451,-1.082,-0.737
17115,33,R3380,R2,MWQ,Focus,0,3,208.127544,209.837015,0.493199,3,203.837015,6,1,0.302,0.691,-1.72,-0.719
17130,33,R3380,R2,MWQ,Focus,0,3,280.027249,281.386456,1.877409,4,275.386456,6,1,0.578,0.457,-1.688,-0.61
17152,33,R3380,R2,MWQ,Focus,0,2,371.015066,372.632917,0.484857,5,366.632917,6,1,-0.107,-0.45,0.495,0.877
17167,33,R3380,R2,MWQ,Focus,0,2,442.539568,444.148975,1.635568,6,438.148975,6,1,-0.586,0.774,-1.495,-1.191
17216,33,R3380,R3,MWQ,Focus,0,2,4.953709,6.471163,1.752662,1,0.471162999999997,6,1,-0.847,0.038,0.226,-0.715
17239,33,R3380,R3,MWQ,Focus,0,2,99.769235,101.328652,-0.132344,2,95.328652,6,1,-0.419,-0.179,-0.195,0.157
17254,33,R3380,R3,MWQ,Focus,0,3,171.677242,173.144987,0.376553,3,167.144987,6,1,0.176,1.012,-0.364,-0.824
17371,33,R3380,R4,MWQ,Focus,0,3,15.96955,17.295304,0.001072,1,11.295304,6,1,0.299,0.27,-0.813,0.624
17394,33,R3380,R4,MWQ,Focus,0,3,111.769082,113.278435,0.660209,2,107.278435,6,1,0.079,-0.144,0.277,0.624
17412,33,R3380,R4,MWQ,Focus,0,2,192.616681,194.276123,0.192927,3,188.276123,6,1,-0.652,-0.331,0.552,-0.628
17557,34,R3385,R1,MWQ,Focus,0,4,148.144314,149.812202,1.127119,2,143.812202,6,1,2.001,-0.024,2.385,-1.112
17572,34,R3385,R1,MWQ,Focus,0,4,220.010706,221.528446,1.377417,3,215.528446,6,1,1.98,0.183,2.377,-1.158
17588,34,R3385,R1,MWQ,Focus,0,3,294.445495,296.154976,1.118937,4,290.154976,6,1,0.926,-0.001,2.143,-1.11
17611,34,R3385,R1,MWQ,Focus,0,3,390.286822,391.654361,1.001792,5,385.654361,6,1,0.476,-0.333,2.11,-0.058
17627,34,R3385,R1,MWQ,Focus,0,4,463.737469,465.205178,-0.09078,6,459.205178,6,1,1.833,-0.223,2.582,-1.297
17738,34,R3385,R2,MWQ,Focus,0,3,289.908878,291.476637,1.185479,4,285.476637,6,1,0.904,-0.847,1.821,-0.713
17756,34,R3385,R2,MWQ,Focus,0,3,370.931511,372.599383,0.418159,5,366.599383,6,1,-0.05,-0.108,2.201,1.39
17778,34,R3385,R2,MWQ,Focus,0,2,463.103566,464.571245,0.626745,6,458.571245,6,1,-1.001,0.287,-0.506,-1.082
17820,34,R3385,R3,MWQ,Focus,0,4,5.378913,6.996451,0.068327,1,0.996451,6,1,1.373,0.048,2.182,-1.168
17835,34,R3385,R3,MWQ,Focus,0,2,77.295225,79.004794,0.176311,2,73.004794,6,1,-0.621,-0.48,2.065,1.343
17852,34,R3385,R3,MWQ,Focus,0,2,153.964903,155.582687,0.243073,3,149.582687,6,1,-1.22,0.178,1.938,0.185
17879,34,R3385,R3,MWQ,Focus,0,2,259.62121,261.180635,0.076165,4,255.180635,6,1,-0.863,-0.333,1.574,-1.141
17987,34,R3385,R4,MWQ,Focus,0,2,52.478271,53.903946,-0.098248,1,47.903946,6,1,-0.653,-0.426,2.116,-0.701
18002,34,R3385,R4,MWQ,Focus,0,4,123.902537,125.511941,-0.048454,2,119.511941,6,1,1.336,-0.205,2.334,-1.28
18017,34,R3385,R4,MWQ,Focus,0,3,195.810533,197.269879,0.484987,3,191.269879,6,1,-0.159,-0.825,1.916,-0.188
18123,35,R4505,R2,MWQ,Focus,0,3,8.23333500000001,9.908028,0.375166,1,3.908028,6,1,0.898,-0.538,1.229,-0.947
18146,35,R4505,R2,MWQ,Focus,0,2,103.071469,104.638058,1.733196,2,98.638058,6,1,-0.519,-0.11,-0.162,-0.677
18161,35,R4505,R2,MWQ,Focus,0,3,174.685369,176.002064,0.399888,3,170.002064,6,1,0.346,-1.153,1.605,-1.205
18181,35,R4505,R2,MWQ,Focus,0,3,259.882169,261.290423,0.391604,4,255.290423,6,1,-0.064,0.36,0.691,-1.44
18348,35,R4505,R1,MWQ,Focus,0,3,307.130267,308.596833,1.133251,4,302.596833,6,1,0.566,0.103,-0.843,-0.272
18364,35,R4505,R1,MWQ,Focus,0,3,380.969125,382.377371,1.099914,5,376.377371,6,1,0.683,-0.312,0.384,-0.469
18383,35,R4505,R1,MWQ,Focus,0,3,464.232579,465.790863,0.349939,6,459.790863,6,1,0.993,-0.69,1.271,-1.362
18465,35,R4505,R3,MWQ,Focus,0,4,151.819512,153.436132,-7.09999999999322E-05,2,147.436132,6,1,1.454,-1.066,0.29,-0.228
18480,35,R4505,R3,MWQ,Focus,0,3,223.775123,225.200031,1.099843,3,219.200031,6,1,1.104,-1.192,0.54,-0.264
18495,35,R4505,R3,MWQ,Focus,0,3,295.239031,296.963966,0.39988,4,290.963966,6,1,0.989,-1.182,0.032,-1.037
18510,35,R4505,R3,MWQ,Focus,0,3,367.211244,368.619479,0.799921,5,362.619479,6,1,0.654,-0.543,0.71,-1.496
18528,35,R4505,R3,MWQ,Focus,0,3,446.991437,448.558111,0.166558,6,442.558111,6,1,0.151,-1.713,-0.356,-1.297
18581,35,R4505,R4,MWQ,Focus,0,3,21.774454,23.399167,0.475161,1,17.399167,6,1,0.348,0.024,-0.488,-1.215
18604,35,R4505,R4,MWQ,Focus,0,3,117.120754,118.837371,-0.199263,2,112.837371,6,1,0.942,-1.576,0.141,0.146
18620,35,R4505,R4,MWQ,Focus,0,3,191.259528,192.967822,-0.333398,3,186.967822,6,1,1.319,-1.045,0.756,-0.3
18736,36,R4482,R1,MWQ,Focus,0,4,33.374071,35.098961,0.616591,1,29.098961,6,1,1.181,0.897,1.307,0.583
18760,36,R4482,R1,MWQ,Focus,0,2,131.503603,132.911866,0.841598,2,126.911866,6,1,-1.823,0.576,-0.623,-2.633
18919,36,R4482,R2,MWQ,Focus,0,2,155.494279,156.852511,0.659369,2,150.852511,6,1,-1.025,0.649,-0.292,1.304
18934,36,R4482,R2,MWQ,Focus,0,3,226.558136,228.224779,0.691541,3,222.224779,6,1,0.094,0.447,0.468,0.136
18950,36,R4482,R2,MWQ,Focus,0,3,300.938598,302.546828,0.733253,4,296.546828,6,1,-0.27,1.067,0.183,-2.113
18968,36,R4482,R2,MWQ,Focus,0,3,381.577082,383.085313,0.099989,5,377.085313,6,1,-0.76,0.619,0.767,-1.73
18986,36,R4482,R2,MWQ,Focus,0,4,461.407274,463.123935,0.099891,6,457.123935,6,1,0.596,0.122,0.367,0.4
19035,36,R4482,R3,MWQ,Focus,0,4,26.648951,28.223662,-0.074805,1,22.223662,6,1,0.031,1.548,-0.365,-1.027
19053,36,R4482,R3,MWQ,Focus,0,2,107.612459,109.070632,0.241728,2,103.070632,6,1,-0.952,1.027,-0.738,-1.527
19069,36,R4482,R3,MWQ,Focus,0,1,181.434577,182.892846,0.767037,3,176.892846,6,1,-1.158,1.066,-0.479,0.772
19244,36,R4482,R4,MWQ,Focus,0,3,277.531152,278.89775,0.125779,4,272.89775,6,1,-1.152,1.698,-0.529,-1.123
19259,36,R4482,R4,MWQ,Focus,0,1,348.70338,350.31999,1.566507,5,344.31999,6,1,-2.054,1.503,0.224,-0.723
19278,36,R4482,R4,MWQ,Focus,0,1,431.725071,433.341729,0.124905,6,427.341729,6,1,-2.262,1.809,-0.572,-0.805
19338,37,R4507,R1,MWQ,Focus,0,None,28.040866,29.565602,,1,23.565602,6,1,-1.071,-0.007,0.342,-0.441
19363,37,R4507,R1,MWQ,Focus,0,4,129.08702,130.445268,0.899924,2,124.445268,6,1,1.131,0.481,1.563,-1.305
19574,37,R4507,R2,MWQ,Focus,0,1,386.75232,388.368976,-0.091764,5,382.368976,6,1,-2.454,0.132,0.274,-0.378
19589,37,R4507,R2,MWQ,Focus,0,1,458.566268,460.282927,-0.11696,6,454.282927,6,1,-1.881,-0.169,1.395,-1.588
19633,37,R4507,R3,MWQ,Focus,0,1,7.683259,9.358019,-0.53317,1,3.358019,6,1,-0.946,-0.142,-0.597,0.616
19652,37,R4507,R3,MWQ,Focus,0,2,91.321769,93.038378,-0.108389,2,87.038378,6,1,-0.97,-0.057,-0.718,0.622
19679,37,R4507,R3,MWQ,Focus,0,2,196.617959,198.0262,-0.583359,3,192.0262,6,1,-0.709,0.884,0.668,-0.846
19827,37,R4507,R4,MWQ,Focus,0,1,162.20244,163.919098,-0.925064,2,157.919098,6,1,-1.214,0.643,-0.289,-0.313
