unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,actual_RT,Probe,MW_onsets,duration,MVPA_weight,Task_PC,Detail_PC,Modality_PC,Emotion_PC
9603,18,R4007,R4,MWQ,Focus,1,4,372.241896,373.918108,-0.240636,5,367.918108,6,1,-0.782,0.725,0.229,1.02
9624,18,R4007,R4,MWQ,Focus,1,3,461.987521,463.555249,-0.54947,6,457.555249,6,1,0.3,-0.442,0.45,-0.084
9744,20,R3773,R1,MWQ,Focus,1,2,344.789476,346.357244,1.827393,5,340.357244,6,1,-0.177,-2.879,0.349,-0.657
9769,20,R3773,R1,MWQ,Focus,1,2,443.908259,445.526051,0.968669,6,439.526051,6,1,-1.158,-1.577,0.045,-1.745
9868,20,R3773,R2,MWQ,Focus,1,3,208.603424,210.271261,0.735362,3,204.271261,6,1,-1.252,0.101,0.466,-3.249
9883,20,R3773,R2,MWQ,Focus,1,1,280.795167,282.2712,2.235876,4,276.2712,6,1,-1.912,-0.046,0.27,-2.453
9906,20,R3773,R2,MWQ,Focus,1,1,377.036846,378.354506,1.735432,5,372.354506,6,1,-0.641,-1.903,-0.669,0.042
9929,20,R3773,R2,MWQ,Focus,1,1,471.369018,472.786666,0.659746,6,466.786666,6,1,-1.819,-0.503,0.282,-0.495
9968,20,R3773,R3,MWQ,Focus,1,2,4.970444,6.337726,0.902311,1,0.337725999999996,6,1,-1.865,0.253,2.074,-0.595
9985,20,R3773,R3,MWQ,Focus,1,1,81.723717,83.441484,0.176401,2,77.441484,6,1,-1.363,-1.152,-0.475,1.057
10008,20,R3773,R3,MWQ,Focus,1,1,176.464417,177.9905,0.209513,3,171.9905,6,1,-1.725,-0.398,0.456,-1.525
10123,20,R3773,R4,MWQ,Focus,1,2,16.728518,18.454402,0.310206,1,12.454402,6,1,-1.037,-1.167,1.434,0.578
10150,20,R3773,R4,MWQ,Focus,1,3,124.878499,126.49632,1.085244,2,120.49632,6,1,-0.913,0.361,2.228,0.328
10271,21,R4239,R1,MWQ,Focus,1,3,8.239387,9.915219,1.736325,1,3.915219,6,1,1.898,0.912,0.9,-0.126
10293,21,R4239,R1,MWQ,Focus,1,3,99.952973,101.470703,2.519676,2,95.470703,6,1,1.453,0.712,-0.515,1.437
10311,21,R4239,R1,MWQ,Focus,1,2,179.933424,181.301058,0.693067,3,175.301058,6,1,-1.418,0.262,1.76,1.325
10326,21,R4239,R1,MWQ,Focus,1,4,251.558105,253.084095,1.502368,4,247.084095,6,1,1.839,0.562,-0.04,-0.668
10484,21,R4239,R2,MWQ,Focus,1,2,272.047368,273.364935,1.510353,4,267.364935,6,1,-1.026,-0.341,1.027,2.081
10502,21,R4239,R2,MWQ,Focus,1,3,351.994494,353.662315,0.902179,5,347.662315,6,1,1.167,0.105,2.161,-1.077
10530,21,R4239,R2,MWQ,Focus,1,4,462.437768,463.905456,0.784868,6,457.905456,6,1,1.172,2.168,0.647,-0.835
10634,21,R4239,R3,MWQ,Focus,1,4,270.779761,272.505938,0.559919,4,266.505938,6,1,0.55,2.768,0.109,-0.996
10654,21,R4239,R3,MWQ,Focus,1,3,356.072256,357.740081,-0.115425,5,351.740081,6,1,-1.074,2.242,0.07,-0.055
10669,21,R4239,R3,MWQ,Focus,1,2,427.796983,429.41477,0.509785,6,423.41477,6,1,-1.932,1.876,-1.291,-0.975
10726,21,R4239,R4,MWQ,Focus,1,4,14.668813,16.294635,-0.140298,1,10.294635,6,1,1.996,2.001,0.506,-0.814
10742,21,R4239,R4,MWQ,Focus,1,1,89.195498,90.913368,0.743353,2,84.913368,6,1,-1.83,0.389,0.48,1.794
10757,21,R4239,R4,MWQ,Focus,1,1,161.237119,162.654754,0.25955,3,156.654754,6,1,-1.833,0.27,1.686,1.609
10928,22,R3557,R1,MWQ,Focus,1,4,217.259347,218.729429,1.683124,3,212.729429,6,1,1.815,-2.742,0.653,0.066
10943,22,R3557,R1,MWQ,Focus,1,3,288.650545,290.01817,0.359504,4,284.01817,6,1,0.082,-1.589,0.691,1.078
10968,22,R3557,R1,MWQ,Focus,1,3,390.571246,392.038918,0.634785,5,386.038918,6,1,-0.159,-1.028,1.334,0.342
10987,22,R3557,R1,MWQ,Focus,1,4,473.745585,475.463479,0.60179,6,469.463479,6,1,0.304,-1.588,0.288,-2.209
11029,22,R3557,R2,MWQ,Focus,1,2,17.387365,18.963063,0.151598,1,12.963063,6,1,-0.277,-0.243,2.306,0.405
11045,22,R3557,R2,MWQ,Focus,1,4,92.164188,93.681964,-0.007198,2,87.681964,6,1,-0.034,-2.221,0.093,-2.256
11060,22,R3557,R2,MWQ,Focus,1,4,163.513718,164.981414,0.776574,3,158.981414,6,1,1.212,-2.163,0.238,-1.51
11078,22,R3557,R2,MWQ,Focus,1,3,243.202326,244.728408,0.735035,4,238.728408,6,1,-0.013,-1.223,-0.225,-1.682
11093,22,R3557,R2,MWQ,Focus,1,4,314.902066,316.519819,0.017783,5,310.519819,6,1,0.376,-1.212,0.507,-1.897
11188,22,R3557,R3,MWQ,Focus,1,3,39.360973,40.736555,0.301444,1,34.736555,6,1,0.839,-2.202,0.159,-1.499
11208,22,R3557,R3,MWQ,Focus,1,4,125.779266,127.505477,0.15135,2,121.505477,6,1,1.514,-2.453,0.446,-0.722
11398,22,R3557,R4,MWQ,Focus,1,1,297.931965,299.30793,0.242751,4,293.30793,6,1,0.118,-0.308,0.614,0.839
11413,22,R3557,R4,MWQ,Focus,1,4,369.381442,370.957601,-0.107324,5,364.957601,6,1,1.514,-2.453,0.446,-0.722
11433,22,R3557,R4,MWQ,Focus,1,4,454.940862,456.617033,-0.757703,6,450.617033,6,1,1.514,-2.453,0.446,-0.722
11478,23,R3111,R1,MWQ,Focus,1,4,5.02041700000001,6.34603100000001,1.877823,1,0.346031000000011,6,1,0.152,-1.607,0.939,-0.789
11501,23,R3111,R1,MWQ,Focus,1,4,100.103027,101.420612,0.759756,2,95.420612,6,1,1.214,0.827,0.758,-0.446
11519,23,R3111,R1,MWQ,Focus,1,4,180.383691,182.009804,0.109545,3,176.009804,6,1,1.196,0.332,0.295,0.497
11534,23,R3111,R1,MWQ,Focus,1,4,252.433693,254.059824,-0.157113,4,248.059824,6,1,0.329,-0.078,-0.248,0.209
11684,23,R3111,R2,MWQ,Focus,1,4,221.487199,223.104984,-0.507329,3,217.104984,6,1,1.143,0.97,0.79,0.204
11704,23,R3111,R2,MWQ,Focus,1,2,307.663601,309.33143,0.484872,4,303.33143,6,1,0.142,0.406,-0.22,0.449
11723,23,R3111,R2,MWQ,Focus,1,2,390.67115,392.297314,-0.082275,5,386.297314,6,1,-1.144,0.47,-1.259,-0.172
11738,23,R3111,R2,MWQ,Focus,1,3,462.270741,463.938579,-0.473944,6,457.938579,6,1,-0.107,1.355,0.498,0.364
11790,23,R3111,R3,MWQ,Focus,1,4,35.958597,37.684532,-0.04026,1,31.684532,6,1,0.535,1.703,0.297,-0.369
11806,23,R3111,R3,MWQ,Focus,1,4,110.493606,112.161451,-0.257376,2,106.161451,6,1,0.715,0.734,0.578,-0.207
11821,23,R3111,R3,MWQ,Focus,1,4,182.243038,183.969606,-0.632624,3,177.969606,6,1,-0.049,0.73,0.404,0.477
11997,23,R3111,R4,MWQ,Focus,1,4,281.495489,283.221742,-0.757717,4,277.221742,6,1,0.13,1.215,0.404,1.534
12015,23,R3111,R4,MWQ,Focus,1,4,362.651831,364.019418,-0.44085,5,358.019418,6,1,1.186,1.802,0.833,0.307
12035,23,R3111,R4,MWQ,Focus,1,4,448.544727,450.270967,-0.98279,6,444.270967,6,1,0.83,1.904,0.794,-0.003
12124,24,R4236,R1,MWQ,Focus,1,4,157.292848,158.710537,1.168899,2,152.710537,6,1,0.979,0.253,-1.196,0.936
12141,24,R4236,R1,MWQ,Focus,1,2,234.187892,235.663924,1.218888,3,229.663924,6,1,-0.447,-1.082,-0.956,-1.186
12159,24,R4236,R1,MWQ,Focus,1,3,314.526997,316.203185,0.051126,4,310.203185,6,1,0.426,0.378,-0.675,0.732
12179,24,R4236,R1,MWQ,Focus,1,3,400.194753,401.562376,0.159361,5,395.562376,6,1,0.105,0.209,-0.795,0.46
12194,24,R4236,R1,MWQ,Focus,1,2,471.485878,473.103679,0.835058,6,467.103679,6,1,-0.235,-0.416,-0.768,-0.585
12237,24,R4236,R2,MWQ,Focus,1,4,16.495137,17.870789,0.076569,1,11.870789,6,1,1.27,-0.26,-0.495,-0.148
12258,24,R4236,R2,MWQ,Focus,1,2,104.939798,106.40748,0.893286,2,100.40748,6,1,-1.151,-0.463,-1.597,1.365
12275,24,R4236,R2,MWQ,Focus,1,3,181.592862,183.169055,0.684948,3,177.169055,6,1,-0.338,-0.173,-1.527,0.389
12385,24,R4236,R3,MWQ,Focus,1,4,7.68902600000001,9.364863,-0.323688,1,3.364863,6,1,1.376,-0.47,-1.655,-0.201
12404,24,R4236,R3,MWQ,Focus,1,3,91.772372,93.190003,1.193675,2,87.190003,6,1,0.136,-0.605,-1.75,0.417
12426,24,R4236,R3,MWQ,Focus,1,2,183.310807,184.828569,0.910302,3,178.828569,6,1,-0.307,-0.886,-1.796,0.697
12441,24,R4236,R3,MWQ,Focus,1,4,255.05225,256.47825,0.501288,4,250.47825,6,1,1.1,-1.18,-1.395,0.228
12588,24,R4236,R4,MWQ,Focus,1,3,215.332986,216.850722,-0.265818,3,210.850722,6,1,0.635,-0.112,-0.737,-0.293
12603,24,R4236,R4,MWQ,Focus,1,3,286.782537,288.350317,0.251225,4,282.350317,6,1,-0.484,-1.145,-1.787,-0.055
12626,24,R4236,R4,MWQ,Focus,1,3,382.623975,384.250118,0.259756,5,378.250118,6,1,0.07,-0.824,-0.598,-0.193
12647,24,R4236,R4,MWQ,Focus,1,2,472.436206,474.003973,0.042901,6,468.003973,6,1,-0.867,-0.996,-1.355,1.481
12744,25,R4088,R1,MWQ,Focus,1,3,230.734955,232.444496,0.30177,3,226.444496,6,1,0.725,-0.535,-0.478,-1.287
12763,25,R4088,R1,MWQ,Focus,1,3,313.775748,315.44354,-0.257103,4,309.44354,6,1,0.754,0.068,-1.721,-0.725
12778,25,R4088,R1,MWQ,Focus,1,3,385.458509,386.867846,0.284866,5,380.867846,6,1,1.019,0.051,-1.202,0.26
12794,25,R4088,R1,MWQ,Focus,1,2,459.684834,461.352658,-0.332446,6,455.352658,6,1,-0.57,0.174,0.257,1.52
12837,25,R4088,R2,MWQ,Focus,1,3,5.053787,6.729744,0.159778,1,0.729743999999997,6,1,0.948,-0.292,-1.06,-0.854
12862,25,R4088,R2,MWQ,Focus,1,2,106.307117,108.016607,0.251642,2,102.016607,6,1,-0.792,0.216,-0.02,-0.252
13040,25,R4088,R3,MWQ,Focus,1,2,213.497934,214.957251,0.292863,3,208.957251,6,1,-0.392,-1.473,-0.773,-0.754
13067,25,R4088,R3,MWQ,Focus,1,3,319.204249,320.872095,0.101188,4,314.872095,6,1,-0.017,-0.22,-0.372,0.98
13082,25,R4088,R3,MWQ,Focus,1,2,390.728667,392.23807,0.826595,5,386.23807,6,1,0.352,-0.574,-0.558,-1.276
13097,25,R4088,R3,MWQ,Focus,1,2,462.194742,463.503971,-0.065812,6,457.503971,6,1,0.049,-0.755,-0.508,-1.107
13143,25,R4088,R4,MWQ,Focus,1,3,16.570059,18.18759,0.359945,1,12.18759,6,1,0.402,-0.389,-0.497,-0.282
13159,25,R4088,R4,MWQ,Focus,1,2,90.229301,91.838771,0.14293,2,85.838771,6,1,0.262,-1.075,-0.235,0.29
13178,25,R4088,R4,MWQ,Focus,1,2,173.953818,175.321505,0.701701,3,169.321505,6,1,0.076,-0.34,-0.59,-1.385
13198,25,R4088,R4,MWQ,Focus,1,3,259.771478,261.080723,0.351126,4,255.080723,6,1,0.413,-0.388,0.453,-0.186
13353,26,R4204,R1,MWQ,Focus,1,4,271.796341,273.355764,0.209771,4,267.355764,6,1,0.018,-0.166,0.671,-0.343
13380,26,R4204,R1,MWQ,Focus,1,2,378.078152,379.787636,0.143316,5,373.787636,6,1,-0.917,-0.44,-0.008,0.588
13400,26,R4204,R1,MWQ,Focus,1,3,464.070837,465.730326,1.102545,6,459.730326,6,1,-0.554,-1.207,1.252,0.116
13456,26,R4204,R2,MWQ,Focus,1,1,49.359401,50.826806,1.093777,1,44.826806,6,1,-1.97,-0.386,1.549,0.693
13474,26,R4204,R2,MWQ,Focus,1,2,130.307008,131.874762,2.461318,2,125.874762,6,1,-0.903,-0.379,1.956,-0.877
13668,26,R4204,R3,MWQ,Focus,1,1,309.964364,311.63221,-0.349035,4,305.63221,6,1,-1.401,0.352,0.514,-2.385
13683,26,R4204,R3,MWQ,Focus,1,2,381.588594,383.306771,0.476706,5,377.306771,6,1,-1.063,0.731,0.58,-2.472
13704,26,R4204,R3,MWQ,Focus,1,3,471.642702,472.951964,1.010263,6,466.951964,6,1,-0.982,0.396,0.337,-1.639
13755,26,R4204,R4,MWQ,Focus,1,3,40.069682,41.386935,0.626649,1,35.386935,6,1,-0.678,0.27,2.335,-2.139
13778,26,R4204,R4,MWQ,Focus,1,3,134.734987,136.394498,0.276294,2,130.394498,6,1,0.337,-0.179,2.407,-1.667
13901,27,R4065,R1,MWQ,Focus,1,None,26.31853,27.844423,,1,21.844423,6,1,1.343,-0.757,-0.33,-0.753
13928,27,R4065,R1,MWQ,Focus,1,3,133.050731,134.359954,1.060272,2,128.359954,6,1,1.84,-1.268,-0.823,0.27
14133,27,R4065,R2,MWQ,Focus,1,4,372.132497,373.541807,0.16808,5,367.541807,6,1,1.758,0.071,-0.09,0.491
14151,27,R4065,R2,MWQ,Focus,1,4,452.421308,453.780602,0.384586,6,447.780602,6,1,1.919,-0.402,-0.239,-0.739
14199,27,R4065,R3,MWQ,Focus,1,4,14.443607,16.11949,-0.25702,1,10.11949,6,1,1.919,-0.402,-0.239,-0.739
14221,27,R4065,R3,MWQ,Focus,1,3,106.58229,108.09995,0.117861,2,102.09995,6,1,0.892,-0.763,0.301,0.185
14236,27,R4065,R3,MWQ,Focus,1,3,178.206824,179.86626,0.409746,3,173.86626,6,1,-0.111,0.108,-0.161,0.405
14399,27,R4065,R4,MWQ,Focus,1,3,213.247595,214.706938,-0.324214,3,208.706938,6,1,1.4,-0.004,-0.373,-0.412
14415,27,R4065,R4,MWQ,Focus,1,3,287.432254,288.74978,0.109358,4,282.74978,6,1,1.601,-0.891,-0.502,-0.493
14438,27,R4065,R4,MWQ,Focus,1,4,382.030922,383.640292,0.109542,5,377.640292,6,1,1.975,-0.852,-0.422,-0.504
14457,27,R4065,R4,MWQ,Focus,1,2,464.904761,466.272428,0.201264,6,460.272428,6,1,0.516,-1.561,-0.424,-1.164
14554,28,R4131,R1,MWQ,Focus,1,3,224.588892,226.048152,1.669168,3,220.048152,6,1,0.537,-0.607,-1.101,-0.478
14569,28,R4131,R1,MWQ,Focus,1,4,295.921451,297.330766,2.428059,4,291.330766,6,1,0.967,1.387,-0.016,-0.107
14588,28,R4131,R1,MWQ,Focus,1,4,379.037201,380.496537,0.392934,5,374.496537,6,1,-0.088,-1.019,2.601,0.915
14606,28,R4131,R1,MWQ,Focus,1,3,459.133947,460.752005,0.668288,6,454.752005,6,1,-0.816,-0.166,-0.181,-0.308
14703,28,R4131,R2,MWQ,Focus,1,3,218.843149,220.252424,2.086157,3,214.252424,6,1,-1.101,0.72,0.923,1.063
14718,28,R4131,R2,MWQ,Focus,1,3,290.008941,291.418243,0.551706,4,285.418243,6,1,-0.403,-2.215,-0.513,-2.129
14737,28,R4131,R2,MWQ,Focus,1,4,373.833544,375.192778,0.19277,5,369.192778,6,1,0.63,-1.402,0.33,-0.134
14758,28,R4131,R2,MWQ,Focus,1,4,463.053461,464.462778,0.076001,6,458.462778,6,1,0.764,0.817,0.023,-1.154
14804,28,R4131,R3,MWQ,Focus,1,2,17.328921,19.055153,1.360429,1,13.055153,6,1,0.015,0.076,1.235,0.941
14824,28,R4131,R3,MWQ,Focus,1,3,103.755303,105.064519,1.985853,2,99.064519,6,1,0.402,-0.058,0.88,1.605
14842,28,R4131,R3,MWQ,Focus,1,3,184.802947,186.162231,1.852192,3,180.162231,6,1,0.303,0.369,-0.646,1.607
14951,28,R4131,R4,MWQ,Focus,1,4,4.803617,6.120941,0.001118,1,0.120941000000002,6,1,1.187,-1.031,-1.15,0.368
15102,30,R4222,R1,MWQ,Focus,1,4,4.553432,6.279334,2.328167,1,0.279333999999999,6,1,1.505,0.126,-0.245,0.432
15121,30,R4222,R1,MWQ,Focus,1,3,88.052797,89.570592,0.184884,2,83.570592,6,1,0.113,0.746,-0.083,0.25
15142,30,R4222,R1,MWQ,Focus,1,3,177.606413,179.074046,0.751827,3,173.074046,6,1,0.6,1.124,-0.556,0.093
15334,30,R4222,R2,MWQ,Focus,1,3,351.951779,353.361077,0.476519,5,347.361077,6,1,-0.415,0.282,0.058,0.598
15360,30,R4222,R2,MWQ,Focus,1,3,456.040335,457.507996,0.701862,6,451.507996,6,1,-0.098,0.35,-0.612,0.198
15476,30,R4222,R3,MWQ,Focus,1,2,299.348687,300.958151,0.42683,4,294.958151,6,1,-1.117,1.316,0.348,-0.966
15493,30,R4222,R3,MWQ,Focus,1,2,376.210147,377.677838,-0.165399,5,371.677838,6,1,-1.331,0.609,-0.157,-0.419
15512,30,R4222,R3,MWQ,Focus,1,2,458.958975,460.318184,-0.157112,6,454.318184,6,1,-0.987,1.329,-1.42,0.129
15555,30,R4222,R4,MWQ,Focus,1,2,5.103802,6.821404,-0.282086,1,0.821404000000001,6,1,-1.307,1.076,-0.567,-0.007
15585,30,R4222,R4,MWQ,Focus,1,3,120.742102,122.051264,0.468146,2,116.051264,6,1,-0.836,1.483,-0.134,-0.529
15601,30,R4222,R4,MWQ,Focus,1,2,194.626329,196.085702,0.201147,3,190.085702,6,1,-1.56,0.388,-0.772,0.055
15768,31,R4165,R1,MWQ,Focus,1,4,270.59571,272.013353,-0.040738,4,266.013353,6,1,1.882,1.077,1.189,-0.644
15783,31,R4165,R1,MWQ,Focus,1,4,342.011741,343.571156,-0.474275,5,337.571156,6,1,1.551,0.48,0.673,-0.932
15803,31,R4165,R1,MWQ,Focus,1,4,427.604249,429.071953,-0.507538,6,423.071953,6,1,0.886,-1.381,1.702,-1.031
15860,31,R4165,R2,MWQ,Focus,1,3,14.593687,16.219655,0.093157,1,10.219655,6,1,-0.93,0.422,-0.164,-0.631
15875,31,R4165,R2,MWQ,Focus,1,3,86.268212,87.62751,0.17613,2,81.62751,6,1,-1.163,-0.161,-0.351,-0.523
15893,31,R4165,R2,MWQ,Focus,1,3,166.757177,168.466697,-0.474167,3,162.466697,6,1,-0.069,-0.708,0.998,0.314
15909,31,R4165,R2,MWQ,Focus,1,3,240.516501,241.984216,0.000986,4,235.984216,6,1,-0.29,-0.509,-0.049,0.904
16013,31,R4165,R3,MWQ,Focus,1,3,19.44709,21.014502,-0.540234,1,15.014502,6,1,0.147,-0.3,0.802,-0.953
16036,31,R4165,R3,MWQ,Focus,1,3,114.587821,115.997059,-0.357602,2,109.997059,6,1,-0.612,0.397,0.712,-0.928
16222,31,R4165,R4,MWQ,Focus,1,3,271.179253,272.738662,-0.340767,4,266.738662,6,1,-0.356,-0.31,0.002,-0.764
16242,31,R4165,R4,MWQ,Focus,1,2,357.538922,359.098343,-0.074,5,353.098343,6,1,-0.468,-1.551,-0.408,-0.434
16258,31,R4165,R4,MWQ,Focus,1,3,431.781929,433.0911,0.534602,6,427.0911,6,1,-0.113,-0.964,0.671,-1.071
16322,32,R4315,R1,MWQ,Focus,1,4,41.77087,43.096825,1.393816,1,37.096825,6,1,1.165,0.737,-1.23,0.2
16338,32,R4315,R1,MWQ,Focus,1,4,116.689386,118.007016,0.067796,2,112.007016,6,1,1.272,0.262,-1.199,1.717
16359,32,R4315,R1,MWQ,Focus,1,3,204.683649,206.301454,0.151306,3,200.301454,6,1,1.14,-1.179,0.009,1.191
16464,32,R4315,R2,MWQ,Focus,1,4,14.04332,15.760893,-0.05693,1,9.76089299999999,6,1,0.757,0.983,-1.415,1.612
16479,32,R4315,R2,MWQ,Focus,1,4,85.676187,86.993826,-0.274014,2,80.993826,6,1,1.515,0.489,-1.164,1.411
16504,32,R4315,R2,MWQ,Focus,1,4,186.846172,188.564099,-0.757718,3,182.564099,6,1,1.682,-0.031,-1.142,1.843
16677,32,R4315,R3,MWQ,Focus,1,4,281.311526,283.029423,-0.857627,4,277.029423,6,1,0.742,2.05,-1.407,1.763
16693,32,R4315,R3,MWQ,Focus,1,4,355.746391,357.364205,-0.66604,5,351.364205,6,1,1.79,0.255,-1.132,1.52
16716,32,R4315,R3,MWQ,Focus,1,3,450.069971,451.529288,0.184905,6,445.529288,6,1,-0.719,-0.677,-0.865,-1.352
16828,32,R4315,R4,MWQ,Focus,1,3,278.392814,279.95223,-0.50764,4,273.95223,6,1,-0.627,-0.144,-1.365,1.428
16850,32,R4315,R4,MWQ,Focus,1,4,372.691368,374.100666,-0.198791,5,368.100666,6,1,1.517,0.482,-0.81,1.069
16875,32,R4315,R4,MWQ,Focus,1,3,474.503487,475.862716,1.227099,6,469.862716,6,1,-0.976,-0.551,-0.007,1.272
16914,33,R3380,R1,MWQ,Focus,1,4,5.82930200000001,7.44688900000001,1.219209,1,1.44688900000001,6,1,1.278,-0.079,-1.02,0.704
16934,33,R3380,R1,MWQ,Focus,1,None,91.505254,93.023008,,2,87.023008,6,1,0.729,0.244,-1.527,0.512
16953,33,R3380,R1,MWQ,Focus,1,3,174.295838,175.705156,1.65255,3,169.705156,6,1,0.388,0.045,-0.351,0.412
17069,33,R3380,R2,MWQ,Focus,1,3,17.470713,19.138303,-0.223684,1,13.138303,6,1,0.451,0.598,-0.291,-0.929
17095,33,R3380,R2,MWQ,Focus,1,3,121.192404,122.509966,0.551355,2,116.509966,6,1,0.578,0.457,-1.688,-0.61
17278,33,R3380,R3,MWQ,Focus,1,3,271.546268,272.913877,0.876778,4,266.913877,6,1,0.27,0.28,-0.462,-0.171
17293,33,R3380,R3,MWQ,Focus,1,3,342.528671,344.096469,0.101382,5,338.096469,6,1,-0.128,0.063,0.104,-0.497
17325,33,R3380,R3,MWQ,Focus,1,3,462.820131,464.479617,1.093657,6,458.479617,6,1,0.501,0.317,0.264,-0.914
17443,33,R3380,R4,MWQ,Focus,1,3,310.714955,312.424424,-0.082128,4,306.424424,6,1,0.234,0.607,-1.073,-0.474
17462,33,R3380,R4,MWQ,Focus,1,3,394.589579,396.148945,0.626902,5,390.148945,6,1,0.602,0.246,-0.48,-0.813
17480,33,R3380,R4,MWQ,Focus,1,3,475.945747,477.413484,0.91852,6,471.413484,6,1,0.079,-0.413,0.169,-0.12
17539,34,R3385,R1,MWQ,Focus,1,4,67.455289,68.97272,1.368889,1,62.97272,6,1,2.028,-0.901,1.686,-0.826
17669,34,R3385,R2,MWQ,Focus,1,4,5.203859,6.879831,0.059702,1,0.879831000000003,6,1,1.853,-0.333,2.385,-1.139
17692,34,R3385,R2,MWQ,Focus,1,3,99.29385,101.011725,0.734999,2,95.011725,6,1,0.159,0.963,1.429,0.016
17713,34,R3385,R2,MWQ,Focus,1,4,188.53049,190.240032,1.51898,3,184.240032,6,1,0.713,0.846,2.144,-1.415
17900,34,R3385,R3,MWQ,Focus,1,3,349.274853,350.592435,0.559998,5,344.592435,6,1,-0.152,-0.33,1.708,-0.251
17929,34,R3385,R3,MWQ,Focus,1,3,463.553735,464.971377,0.77696,6,458.971377,6,1,-0.054,-0.298,2.113,-1.264
18036,34,R3385,R4,MWQ,Focus,1,4,279.134795,280.702504,-0.440825,4,274.702504,6,1,1.326,-0.903,1.032,-0.31
18056,34,R3385,R4,MWQ,Focus,1,2,365.377693,366.836981,1.010308,5,360.836981,6,1,-1.037,-0.816,1.788,0.502
18071,34,R3385,R4,MWQ,Focus,1,3,436.293265,437.761012,0.184645,6,431.761012,6,1,1.144,-1.335,2.005,-0.717
18205,35,R4505,R2,MWQ,Focus,1,4,358.528427,360.09509,1.149848,5,354.09509,6,1,-0.39,0.28,0.477,0.267
18221,35,R4505,R2,MWQ,Focus,1,2,433.000652,434.575597,1.758172,6,428.575597,6,1,-1.243,-0.665,-0.898,0.389
18279,35,R4505,R1,MWQ,Focus,1,4,22.207807,23.932441,2.158423,1,17.932441,6,1,1.557,-0.114,-0.728,0.203
18295,35,R4505,R1,MWQ,Focus,1,4,96.754907,98.271575,0.424887,2,92.271575,6,1,1.912,-0.138,1.156,-0.41
18317,35,R4505,R1,MWQ,Focus,1,4,188.90964,190.417984,-0.108356,3,184.417984,6,1,1.507,-1.021,-1.267,-0.461
18427,35,R4505,R3,MWQ,Focus,1,4,13.48312,14.957829,0.233533,1,8.95782899999999,6,1,1.37,-0.504,-0.644,-0.517
18643,35,R4505,R4,MWQ,Focus,1,4,285.50585,287.122466,-0.233373,4,281.122466,6,1,0.748,-0.813,-1.108,-0.94
18658,35,R4505,R4,MWQ,Focus,1,3,357.361409,358.669663,0.049947,5,352.669663,6,1,-0.368,0.679,-0.177,-1.733
18673,35,R4505,R4,MWQ,Focus,1,3,428.558651,430.216837,0.64996,6,424.216837,6,1,-0.469,-0.724,-0.774,-0.464
18778,36,R4482,R1,MWQ,Focus,1,4,211.817206,213.533817,0.174886,3,207.533817,6,1,0.713,1.246,1.322,0.469
18796,36,R4482,R1,MWQ,Focus,1,4,292.714023,294.430667,0.2749,4,288.430667,6,1,1.412,0.878,0.146,1.089
18818,36,R4482,R1,MWQ,Focus,1,2,383.560513,385.268785,0.616581,5,379.268785,6,1,-0.676,1.294,-0.736,-1.438
18839,36,R4482,R1,MWQ,Focus,1,3,473.482083,475.098659,-0.091735,6,469.098659,6,1,-0.088,-0.304,-0.459,-0.641
18880,36,R4482,R2,MWQ,Focus,1,2,14.183071,15.807805,0.441814,1,9.807805,6,1,0.002,0.306,0.173,0.299
19104,36,R4482,R3,MWQ,Focus,1,2,310.821178,312.429448,-0.083379,4,306.429448,6,1,-1.133,1.209,-0.939,-0.789
19125,36,R4482,R3,MWQ,Focus,1,3,398.784392,400.292676,0.083282,5,394.292676,6,1,-0.323,1.079,0.038,-0.422
19141,36,R4482,R3,MWQ,Focus,1,3,473.064868,474.481483,-0.173924,6,468.481483,6,1,-0.854,1.259,-0.689,0.385
19194,36,R4482,R4,MWQ,Focus,1,2,48.906742,50.481483,0.141826,1,44.481483,6,1,-1.417,1.562,-1.14,-1.119
19209,36,R4482,R4,MWQ,Focus,1,2,120.728864,122.337138,0.308339,2,116.337138,6,1,-1.394,1.447,-1.267,-1.016
19225,36,R4482,R4,MWQ,Focus,1,2,194.717715,196.234352,0.399889,3,190.234352,6,1,-1.191,1.306,-1.451,-0.754
19380,37,R4507,R1,MWQ,Focus,1,4,206.733955,208.408912,0.399776,3,202.408912,6,1,1.395,0.331,-0.807,-0.714
19400,37,R4507,R1,MWQ,Focus,1,3,291.964093,293.43077,1.766449,4,287.43077,6,1,-0.705,0.055,0.408,0.477
19415,37,R4507,R1,MWQ,Focus,1,2,363.286449,365.003057,2.783946,5,359.003057,6,1,-0.5,-0.925,0.69,0.188
19433,37,R4507,R1,MWQ,Focus,1,2,444.491673,445.999707,0.608467,6,439.999707,6,1,-0.516,0.015,0.394,-1.063
19484,37,R4507,R2,MWQ,Focus,1,2,14.349784,15.824444,0.541852,1,9.824444,6,1,-0.393,0.489,0.251,0.132
19504,37,R4507,R2,MWQ,Focus,1,3,99.921556,101.329786,0.683266,2,95.329786,6,1,-0.03,-0.454,0.782,0.806
19519,37,R4507,R2,MWQ,Focus,1,2,171.568839,172.877077,0.32495,3,166.877077,6,1,-0.836,0.339,0.526,-0.432
