unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,Correct
14899,28,R4131,R3,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_square.png,None,433.624832,436.293564,True
14900,28,R4131,R3,NT,NT,0,None,1.4,1.2,Stimuli/0B_N_square_triangle.png,None,436.301674,438.920434,True
14901,28,R4131,R3,TT,TT,0,right,1.4,2.3,Stimuli/0B_T_R_triangle_square.png,right,438.928541,440.346118,True
14902,28,R4131,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_circle_triangle.png,None,442.664376,445.283063,True
14903,28,R4131,R3,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_triangle_circle.png,None,445.291211,447.568009,True
14904,28,R4131,R3,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_triangle.png,None,447.576085,450.252859,True
14918,28,R4131,R3,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_circle.png,None,516.807273,519.52604,True
14919,28,R4131,R3,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_circle.png,None,519.534132,521.952631,True
14920,28,R4131,R3,TT,TT,0,right,1.45,2.2,Stimuli/0B_T_R_square_circle.png,right,521.960792,523.428493,True
14921,28,R4131,R3,NT,NT,0,None,1.7,1,Stimuli/0B_N_circle_square.png,None,525.646735,528.365405,True
14922,28,R4131,R3,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_square_circle.png,None,528.373574,531.092324,True
14923,28,R4131,R3,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_circle_triangle.png,None,531.100426,533.418902,True
14924,28,R4131,R3,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_triangle.png,None,533.427047,536.345954,True
14925,28,R4131,R3,TT,TT,0,left,1.7,2.25,Stimuli/0B_T_L_triangle_square.png,left,536.354084,538.071935,True
14926,28,R4131,R3,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_triangle_circle.png,None,540.340168,542.808652,True
14989,28,R4131,R4,NT,NT,0,None,1.65,1,Stimuli/0B_N_triangle_square.png,None,144.458379,147.127111,True
14990,28,R4131,R4,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_circle.png,None,147.135254,149.753889,True
14991,28,R4131,R4,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_circle_square.png,None,149.762026,152.18056,True
14992,28,R4131,R4,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_triangle.png,None,152.188726,154.90745,True
15006,28,R4131,R4,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_square_triangle.png,None,221.46997,224.188735,True
15007,28,R4131,R4,NT,NT,0,None,1.35,1,Stimuli/0B_N_triangle_circle.png,None,224.196806,226.565315,True
15008,28,R4131,R4,TT,TT,0,right,1.6,2.4,Stimuli/0B_T_R_triangle_circle.png,right,226.573451,228.199621,True
15009,28,R4131,R4,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_square_circle.png,None,230.617954,233.036335,True
15010,28,R4131,R4,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_triangle.png,None,233.044559,235.713352,True
15024,28,R4131,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_square_circle.png,None,302.234009,304.702645,True
15025,28,R4131,R4,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_circle_triangle.png,None,304.710756,307.129187,True
15039,28,R4131,R4,NT,NT,0,None,1.6,1,Stimuli/0B_N_circle_square.png,None,373.658315,376.285241,True
15040,28,R4131,R4,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_circle_square.png,None,376.293517,378.812089,True
15041,28,R4131,R4,TT,TT,0,left,1.3,2.25,Stimuli/0B_T_L_triangle_circle.png,left,378.820233,380.146199,True
15042,28,R4131,R4,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_square.png,None,382.414411,385.23325,True
15043,28,R4131,R4,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_triangle_circle.png,None,385.241358,387.759917,True
15044,28,R4131,R4,NT,NT,0,None,1.65,1,Stimuli/0B_N_triangle_circle.png,None,387.768081,390.436815,True
15058,28,R4131,R4,NT,NT,0,None,1.7,1,Stimuli/0B_N_triangle_circle.png,None,456.724102,459.451188,True
15059,28,R4131,R4,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_circle.png,None,459.45933,462.128027,True
15060,28,R4131,R4,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_circle_square.png,None,462.136117,464.604655,True
15074,28,R4131,R4,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_square_triangle.png,None,531.183859,533.602322,True
15075,28,R4131,R4,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_square.png,None,533.610492,536.179144,True
15076,28,R4131,R4,TT,TT,0,right,1.6,2.35,Stimuli/0B_T_R_triangle_circle.png,right,536.187257,537.805047,True
15077,28,R4131,R4,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_triangle.png,None,540.173341,542.992187,True
15162,30,R4222,R1,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_square_circle.png,None,265.200221,268.027491,True
15163,30,R4222,R1,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_square_triangle.png,None,268.035566,270.612641,True
15164,30,R4222,R1,TT,TT,0,left,1.55,2.25,Stimuli/0B_T_L_square_circle.png,left,270.620671,272.196769,True
15165,30,R4222,R1,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_square_triangle.png,None,274.464995,277.13366,True
15166,30,R4222,R1,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_square.png,None,277.141797,279.568698,True
15167,30,R4222,R1,TT,TT,0,left,1.5,2.3,Stimuli/0B_T_L_circle_square.png,left,279.576805,281.102894,True
15168,30,R4222,R1,NT,NT,0,None,1.35,0.85,Stimuli/0B_N_square_circle.png,None,283.421153,285.639492,True
15169,30,R4222,R1,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_triangle_square.png,None,285.647671,288.466555,True
15170,30,R4222,R1,TT,TT,0,left,1.45,2.15,Stimuli/0B_T_L_triangle_circle.png,left,288.474614,289.942296,True
15171,30,R4222,R1,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_square.png,None,292.110581,294.679139,True
15172,30,R4222,R1,NT,NT,0,None,1.45,1,Stimuli/0B_N_square_circle.png,None,294.68727,297.155843,True
15186,30,R4222,R1,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_square_triangle.png,None,363.526486,366.345375,True
15187,30,R4222,R1,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_circle_square.png,None,366.353504,368.671941,True
15188,30,R4222,R1,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_circle.png,None,368.680086,371.148627,True
15189,30,R4222,R1,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_circle.png,None,371.156757,374.034057,True
15203,30,R4222,R1,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_circle_triangle.png,None,440.329598,442.798177,True
15204,30,R4222,R1,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_circle_triangle.png,None,442.806265,445.575127,True
15218,30,R4222,R1,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_square_triangle.png,None,511.979149,514.355783,True
15219,30,R4222,R1,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,514.364054,517.041206,True
15220,30,R4222,R1,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_square_circle.png,None,517.049285,519.826487,True
15221,30,R4222,R1,TT,TT,0,right,1.45,2.5,Stimuli/0B_T_R_triangle_circle.png,right,519.834491,521.302167,True
15222,30,R4222,R1,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_square_circle.png,None,523.820654,526.439331,True
15223,30,R4222,R1,NT,NT,0,None,1.3,0.85,Stimuli/0B_N_square_triangle.png,None,526.447452,528.615783,True
15224,30,R4222,R1,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_square_circle.png,None,528.623942,531.40115,True
15225,30,R4222,R1,NT,NT,0,None,1.35,0.85,Stimuli/0B_N_triangle_square.png,None,531.409221,533.627529,True
15226,30,R4222,R1,TT,TT,0,right,1.6,2.45,Stimuli/0B_T_R_square_triangle.png,right,533.635697,535.253509,True
15227,30,R4222,R1,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_square_triangle.png,None,537.721925,540.29055,True
15228,30,R4222,R1,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_square_triangle.png,None,540.298613,542.717153,True
15251,30,R4222,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_triangle.png,None,0,2.81916,True
15252,30,R4222,R2,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_circle_square.png,None,2.827222,5.245731,True
15253,30,R4222,R2,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_triangle_circle.png,None,5.25391,7.772605,True
15254,30,R4222,R2,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_square_triangle.png,None,7.780648,10.399375,True
15255,30,R4222,R2,TT,TT,0,left,1.3,2.25,Stimuli/0B_T_L_circle_triangle.png,left,10.407501,11.72507,True
15256,30,R4222,R2,NT,NT,0,None,1.65,1,Stimuli/0B_N_triangle_square.png,None,13.993304,16.662037,True
15257,30,R4222,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_square_circle.png,None,16.670202,19.438962,True
15258,30,R4222,R2,TT,TT,0,right,1.65,2.25,Stimuli/0B_T_R_square_circle.png,right,19.447071,21.123248,True
15259,30,R4222,R2,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_circle_square.png,None,23.391461,26.060186,True
15260,30,R4222,R2,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_square_triangle.png,None,26.068311,28.636991,True
15274,30,R4222,R2,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_circle_triangle.png,None,94.91593,97.68473,True
15275,30,R4222,R2,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_circle_square.png,None,97.692842,100.161307,True
15276,30,R4222,R2,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_triangle_square.png,None,100.169488,102.696457,True
15277,30,R4222,R2,TT,TT,0,right,1.35,2.5,Stimuli/0B_T_R_triangle_square.png,right,102.704567,104.072202,True
15278,30,R4222,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_circle_square.png,None,106.590653,109.109188,True
15279,30,R4222,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,109.117333,111.744356,True
15293,30,R4222,R2,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_circle_square.png,None,178.056685,180.333396,True
15294,30,R4222,R2,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_circle_square.png,None,180.341538,182.659982,True
15295,30,R4222,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_square_circle.png,None,182.668141,185.195181,True
15309,30,R4222,R2,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_circle_square.png,None,251.757608,254.326169,True
15310,30,R4222,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_square_circle.png,None,254.334311,257.103141,True
15324,30,R4222,R2,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_square_triangle.png,None,323.423793,325.959083,True
15402,30,R4222,R3,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_square_triangle.png,None,0,2.769151,True
15403,30,R4222,R3,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_triangle_square.png,None,2.777204,5.145606,True
15404,30,R4222,R3,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_square_triangle.png,None,5.153831,7.672419,True
15405,30,R4222,R3,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,7.680557,10.349238,True
15419,30,R4222,R3,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_triangle.png,None,76.619902,79.288608,True
15420,30,R4222,R3,NT,NT,0,None,1.45,1,Stimuli/0B_N_circle_triangle.png,None,79.296709,81.765361,True
15421,30,R4222,R3,NT,NT,0,None,1.7,0.8,Stimuli/0B_N_square_circle.png,None,81.77347,84.300365,True
15422,30,R4222,R3,TT,TT,0,right,1.5,2.35,Stimuli/0B_T_R_square_triangle.png,right,84.308526,85.826221,True
15423,30,R4222,R3,NT,NT,0,None,1.35,1,Stimuli/0B_N_square_circle.png,None,88.194571,90.563058,True
15424,30,R4222,R3,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,90.57122,93.23988,True
15438,30,R4222,R3,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_square_circle.png,None,159.852395,162.671226,True
15439,30,R4222,R3,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,162.679321,165.548192,True
15440,30,R4222,R3,TT,TT,0,right,1.6,2.35,Stimuli/0B_T_R_square_triangle.png,right,165.556285,167.182455,True
15441,30,R4222,R3,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_circle_triangle.png,None,169.550711,172.119337,True
15442,30,R4222,R3,NT,NT,0,None,1.3,0.85,Stimuli/0B_N_square_triangle.png,None,172.127466,174.295871,True
15443,30,R4222,R3,TT,TT,0,right,1.3,2.2,Stimuli/0B_T_R_circle_square.png,right,174.303971,175.621576,True
15444,30,R4222,R3,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_triangle_square.png,None,177.839822,180.767144,True
15445,30,R4222,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_triangle_square.png,None,180.775171,183.652678,True
15446,30,R4222,R3,TT,TT,0,right,1.4,2.4,Stimuli/0B_T_R_circle_triangle.png,right,183.660499,185.078106,True
15447,30,R4222,R3,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_circle_triangle.png,None,187.496488,189.96504,True
15448,30,R4222,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_square.png,None,189.973128,192.792012,True
15462,30,R4222,R3,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_circle.png,None,259.412825,261.739583,True
15616,30,R4222,R4,NT,NT,0,None,1.4,1,Stimuli/0B_N_square_triangle.png,None,267.168185,269.586674,True
15617,30,R4222,R4,NT,NT,0,None,1.7,1,Stimuli/0B_N_circle_square.png,None,269.594784,272.313562,True
15618,30,R4222,R4,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,272.321693,274.990442,True
15619,30,R4222,R4,TT,TT,0,right,1.55,2.45,Stimuli/0B_T_R_circle_triangle.png,right,274.998556,276.566268,True
15620,30,R4222,R4,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,279.034722,281.753442,True
15621,30,R4222,R4,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_circle_triangle.png,None,281.761553,284.130082,True
15622,30,R4222,R4,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_square_circle.png,None,284.138139,286.406561,True
15623,30,R4222,R4,TT,TT,0,right,1.3,2.5,Stimuli/0B_T_R_circle_square.png,right,286.414746,287.732341,True
15624,30,R4222,R4,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_circle.png,None,290.250802,292.569178,True
15625,30,R4222,R4,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_triangle_circle.png,None,292.577333,295.246089,True
15626,30,R4222,R4,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_circle_square.png,None,295.254166,297.772779,True
15627,30,R4222,R4,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_square_circle.png,None,297.780922,300.399739,True
15628,30,R4222,R4,TT,TT,0,left,1.7,2.5,Stimuli/0B_T_L_circle_triangle.png,left,300.407818,302.125617,True
15629,30,R4222,R4,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_triangle_square.png,None,304.644055,307.321028,True
15630,30,R4222,R4,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_square_triangle.png,None,307.329189,309.997904,True
15631,30,R4222,R4,TT,TT,0,right,1.35,2.25,Stimuli/0B_T_R_circle_square.png,right,310.006098,311.37367,True
15632,30,R4222,R4,NT,NT,0,None,1.45,1,Stimuli/0B_N_triangle_square.png,None,313.641903,316.110484,True
15633,30,R4222,R4,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_triangle_circle.png,None,316.11867,318.837416,True
15647,30,R4222,R4,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_triangle_circle.png,None,385.20804,387.676522,True
15648,30,R4222,R4,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_circle_triangle.png,None,387.684725,390.011547,True
15649,30,R4222,R4,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_square_circle.png,None,390.019666,392.538272,True
15663,30,R4222,R4,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_square_circle.png,None,458.808865,461.377355,True
15664,30,R4222,R4,NT,NT,0,None,1.6,1,Stimuli/0B_N_triangle_square.png,None,461.385597,464.004108,True
15665,30,R4222,R4,TT,TT,0,left,1.65,2.35,Stimuli/0B_T_L_circle_square.png,left,464.012413,465.68023,True
15666,30,R4222,R4,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_square_circle.png,None,468.048585,470.825797,True
15667,30,R4222,R4,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_square_triangle.png,None,470.833842,473.652693,True
15681,30,R4222,R4,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,540.056644,542.725312,True
15704,31,R4165,R1,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_triangle_square.png,None,0,2.719112,True
15705,31,R4165,R1,NT,NT,0,None,1.6,1,Stimuli/0B_N_square_triangle.png,None,2.727197,5.345856,True
15706,31,R4165,R1,TT,TT,0,left,1.65,2.15,Stimuli/0B_T_L_circle_square.png,left,5.354012,7.021833,True
15707,31,R4165,R1,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_triangle.png,None,9.190042,11.516831,True
15708,31,R4165,R1,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,11.524918,14.243752,True
15709,31,R4165,R1,TT,TT,0,left,1.4,2.45,Stimuli/0B_T_L_square_circle.png,left,14.251793,15.669475,True
15710,31,R4165,R1,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_square.png,None,18.137845,20.564721,True
15711,31,R4165,R1,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_square_triangle.png,None,20.572891,23.441777,True
15725,31,R4165,R1,NT,NT,0,None,1.4,1,Stimuli/0B_N_triangle_circle.png,None,89.720723,92.139217,True
15726,31,R4165,R1,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_triangle_circle.png,None,92.147351,94.966251,True
15727,31,R4165,R1,NT,NT,0,None,1.4,1.2,Stimuli/0B_N_square_circle.png,None,94.974351,97.593019,True
15728,31,R4165,R1,TT,TT,0,right,1.35,2.25,Stimuli/0B_T_L_triangle_circle.png,left,97.601128,98.968703,False
15729,31,R4165,R1,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_square_triangle.png,None,101.236999,103.955721,True
15730,31,R4165,R1,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_triangle_square.png,None,103.963847,106.240639,True
15731,31,R4165,R1,TT,TT,0,left,1.55,2.25,Stimuli/0B_T_L_square_circle.png,left,106.248751,107.816486,True
15732,31,R4165,R1,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_circle.png,None,110.084735,112.803504,True
15733,31,R4165,R1,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_circle_triangle.png,None,112.811631,115.488702,True
15734,31,R4165,R1,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_circle_square.png,None,115.496818,118.265643,True
15735,31,R4165,R1,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_triangle_square.png,None,118.273789,121.092613,True
15749,31,R4165,R1,NT,NT,0,None,1.3,0.8,Stimuli/0B_N_triangle_circle.png,None,187.613336,189.740023,True
15750,31,R4165,R1,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_triangle_circle.png,None,189.748182,192.525385,True
15764,31,R4165,R1,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_square_circle.png,None,258.987717,261.456204,True
15927,31,R4165,R2,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_square.png,None,322.656617,325.225206,True
15928,31,R4165,R2,NT,NT,0,None,1.45,1,Stimuli/0B_N_triangle_square.png,None,325.233326,327.701842,True
15929,31,R4165,R2,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_circle_triangle.png,None,327.710111,330.078564,True
15930,31,R4165,R2,NT,NT,0,None,1.65,1,Stimuli/0B_N_circle_square.png,None,330.086695,332.755417,True
15931,31,R4165,R2,TT,TT,0,left,1.45,2.45,Stimuli/0B_T_L_square_circle.png,left,332.763559,334.239615,True
15932,31,R4165,R2,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_square_triangle.png,None,336.707991,339.576895,True
15933,31,R4165,R2,NT,NT,0,None,1.6,0.8,Stimuli/0B_N_square_circle.png,None,339.584905,342.003441,True
15934,31,R4165,R2,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_circle_triangle.png,None,342.011632,344.580344,True
15935,31,R4165,R2,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_triangle_square.png,None,344.588438,347.15702,True
15949,31,R4165,R2,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_triangle_circle.png,None,413.661133,415.979537,True
15950,31,R4165,R2,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_triangle_square.png,None,415.987754,418.356269,True
15951,31,R4165,R2,TT,TT,0,right,1.35,2.35,Stimuli/0B_T_R_circle_triangle.png,right,418.364389,419.731966,True
15952,31,R4165,R2,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_circle_triangle.png,None,422.10027,424.618846,True
15953,31,R4165,R2,NT,NT,0,None,1.55,1,Stimuli/0B_N_square_circle.png,None,424.627004,427.204042,True
15954,31,R4165,R2,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_triangle_square.png,None,427.212183,430.131085,True
15955,31,R4165,R2,TT,TT,0,left,1.6,2.3,Stimuli/0B_T_L_circle_square.png,left,430.13916,431.765315,True
15956,31,R4165,R2,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_triangle.png,None,434.08356,436.552101,True
15957,31,R4165,R2,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_circle_square.png,None,436.560281,439.178973,True
15958,31,R4165,R2,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_triangle_square.png,None,439.187067,441.814187,True
15959,31,R4165,R2,TT,TT,0,right,1.7,2.2,Stimuli/0B_T_R_triangle_circle.png,right,441.822281,443.540097,True
15960,31,R4165,R2,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_square_circle.png,None,445.75832,448.477025,True
15961,31,R4165,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_triangle_square.png,None,448.485153,451.003773,True
15975,31,R4165,R2,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_circle_square.png,None,517.416099,519.993154,True
15976,31,R4165,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,520.0013,522.678379,True
15977,31,R4165,R2,TT,TT,0,left,1.7,2.45,Stimuli/0B_T_L_circle_square.png,left,522.686442,524.404297,True
15978,31,R4165,R2,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_square_circle.png,None,526.872647,529.141092,True
15979,31,R4165,R2,NT,NT,0,None,1.4,0.8,Stimuli/0B_N_triangle_circle.png,None,529.149295,531.367583,True
15980,31,R4165,R2,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_square.png,None,531.375759,533.944472,True
15981,31,R4165,R2,TT,TT,0,right,1.6,2.45,Stimuli/0B_T_R_triangle_circle.png,right,533.95253,535.57035,True
15982,31,R4165,R2,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_circle.png,None,538.038719,540.357115,True
15983,31,R4165,R2,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_triangle.png,None,540.365292,542.692102,True
16058,31,R4165,R3,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_triangle_square.png,None,207.760509,210.128924,True
16059,31,R4165,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_triangle_circle.png,None,210.137136,213.014361,True
16060,31,R4165,R3,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_circle_square.png,None,213.022447,215.541087,True
16074,31,R4165,R3,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_square.png,None,281.911757,284.230149,True
16075,31,R4165,R3,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_square_circle.png,None,284.238327,286.40656,True
16089,31,R4165,R3,NT,NT,0,None,1.65,1,Stimuli/0B_N_circle_square.png,None,352.618935,355.295983,True
16090,31,R4165,R3,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_triangle_square.png,None,355.30405,357.672493,True
16091,31,R4165,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_square.png,None,357.6807,360.307708,True
16092,31,R4165,R3,TT,TT,0,left,1.6,2.3,Stimuli/0B_T_L_circle_triangle.png,left,360.315886,361.933679,True
16093,31,R4165,R3,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_circle.png,None,364.251948,366.929081,True
16094,31,R4165,R3,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,366.937156,369.605872,True
16095,31,R4165,R3,TT,TT,0,right,1.3,2.35,Stimuli/0B_T_R_triangle_square.png,right,369.613981,370.931545,True
16096,31,R4165,R3,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_circle_triangle.png,None,373.299842,375.885148,True
16097,31,R4165,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_triangle_square.png,None,375.893299,378.762188,True
16098,31,R4165,R3,TT,TT,0,left,1.3,2.45,Stimuli/0B_T_L_square_triangle.png,left,378.770333,380.087861,True
16099,31,R4165,R3,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_triangle.png,None,382.556241,385.224931,True
16100,31,R4165,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_circle_square.png,None,385.2331,388.627722,True
16114,31,R4165,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_circle.png,None,454.847838,457.416522,True
16115,31,R4165,R3,NT,NT,0,None,1.55,1,Stimuli/0B_N_circle_square.png,None,457.424617,460.260103,True
16116,31,R4165,R3,TT,TT,0,right,1.3,2.15,Stimuli/0B_T_R_square_circle.png,right,460.268249,461.585835,True
16117,31,R4165,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,463.754018,466.37271,True
16118,31,R4165,R3,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_triangle_circle.png,None,466.38083,469.057891,True
16119,31,R4165,R3,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_square_triangle.png,None,469.066019,471.834797,True
16133,31,R4165,R3,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_circle.png,None,538.397283,541.015917,True
16134,31,R4165,R3,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_triangle.png,None,541.0241,543.601132,True
16157,31,R4165,R4,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_circle_square.png,None,0,2.677052,True
16158,31,R4165,R4,NT,NT,0,None,1.6,1,Stimuli/0B_N_circle_square.png,None,2.685483,5.304061,True
16159,31,R4165,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_circle_triangle.png,None,5.312337,7.780122,True
16160,31,R4165,R4,TT,TT,0,left,1.3,2.4,Stimuli/0B_T_L_square_triangle.png,left,7.788996,9.106603,True
16161,31,R4165,R4,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_circle.png,None,11.524953,13.943444,True
