,unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,counter
2652,15956,31,R4165,R2,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_triangle.png,None,434.08356,436.552101,0.0
2653,15957,31,R4165,R2,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_circle_square.png,None,436.560281,439.178973,2.626872
2654,15958,31,R4165,R2,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_triangle_square.png,None,439.187067,441.814187,5.262086
2655,15959,31,R4165,R2,TT,TT,0,right,1.7,2.2,Stimuli/0B_T_R_triangle_circle.png,right,441.822281,443.540097,6.987996
2656,15960,31,R4165,R2,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_square_circle.png,None,445.75832,448.477025,0.0
2657,15961,31,R4165,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_triangle_square.png,None,448.485153,451.003773,2.526748
2658,15975,31,R4165,R2,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_circle_square.png,None,517.416099,519.993154,0.0
2659,15976,31,R4165,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,520.0013,522.678379,2.685225
2660,15977,31,R4165,R2,TT,TT,0,left,1.7,2.45,Stimuli/0B_T_L_circle_square.png,right,522.686442,524.404297,4.411143
2661,15978,31,R4165,R2,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_square_circle.png,None,526.872647,529.141092,0.0
2662,15979,31,R4165,R2,NT,NT,0,None,1.4,0.8,Stimuli/0B_N_triangle_circle.png,None,529.149295,531.367583,2.226491
2663,15980,31,R4165,R2,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_square.png,None,531.375759,533.944472,4.80338
2664,15981,31,R4165,R2,TT,TT,0,right,1.6,2.45,Stimuli/0B_T_R_triangle_circle.png,right,533.95253,535.57035,6.429258
2665,15982,31,R4165,R2,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_circle.png,None,538.038719,540.357115,0.0
2666,15983,31,R4165,R2,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_triangle.png,None,540.365292,542.692102,2.334987
2667,16058,31,R4165,R3,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_triangle_square.png,None,207.760509,210.128924,0.0
2668,16059,31,R4165,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_triangle_circle.png,None,210.137136,213.014361,2.885437
2669,16060,31,R4165,R3,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_circle_square.png,None,213.022447,215.541087,5.412163
2670,16074,31,R4165,R3,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_triangle_square.png,None,281.911757,284.230149,0.0
2671,16075,31,R4165,R3,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_square_circle.png,None,284.238327,286.40656,2.176411
2672,16089,31,R4165,R3,NT,NT,0,None,1.65,1.0,Stimuli/0B_N_circle_square.png,None,352.618935,355.295983,0.0
2673,16090,31,R4165,R3,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_triangle_square.png,None,355.30405,357.672493,2.37651
2674,16091,31,R4165,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_square.png,None,357.6807,360.307708,5.011725
2675,16092,31,R4165,R3,TT,TT,0,left,1.6,2.3,Stimuli/0B_T_L_circle_triangle.png,right,360.315886,361.933679,6.637696
2676,16093,31,R4165,R3,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_circle.png,None,364.251948,366.929081,0.0
2677,16094,31,R4165,R3,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_triangle_square.png,None,366.937156,369.605872,2.676791
2678,16095,31,R4165,R3,TT,TT,0,right,1.3,2.35,Stimuli/0B_T_R_triangle_square.png,right,369.613981,370.931545,4.002464
2679,16096,31,R4165,R3,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_circle_triangle.png,None,373.299842,375.885148,0.0
2680,16097,31,R4165,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_triangle_square.png,None,375.893299,378.762188,2.87704
2681,16098,31,R4165,R3,TT,TT,0,left,1.3,2.45,Stimuli/0B_T_L_square_triangle.png,right,378.770333,380.087861,4.202713
2682,16099,31,R4165,R3,NT,NT,0,None,1.65,1.0,Stimuli/0B_N_square_triangle.png,None,382.556241,385.224931,0.0
2683,16100,31,R4165,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_circle_square.png,None,385.2331,388.627722,3.402791
2684,16114,31,R4165,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_circle.png,None,454.847838,457.416522,0.0
2685,16115,31,R4165,R3,NT,NT,0,None,1.55,1.0,Stimuli/0B_N_circle_square.png,None,457.424617,460.260103,2.843581
2686,16116,31,R4165,R3,TT,TT,0,right,1.3,2.15,Stimuli/0B_T_R_square_circle.png,right,460.268249,461.585835,4.169313
2687,16117,31,R4165,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,463.754018,466.37271,0.0
2688,16118,31,R4165,R3,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_triangle_circle.png,None,466.38083,469.057891,2.685181
2689,16119,31,R4165,R3,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_square_triangle.png,None,469.066019,471.834797,5.462087
2690,16133,31,R4165,R3,NT,NT,0,None,1.55,1.0,Stimuli/0B_N_triangle_circle.png,None,538.397283,541.015917,0.0
2691,16134,31,R4165,R3,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_triangle.png,None,541.0241,543.601132,2.585215
2692,16157,31,R4165,R4,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_circle_square.png,None,0.0,2.677052,0.0
2693,16158,31,R4165,R4,NT,NT,0,None,1.6,1.0,Stimuli/0B_N_circle_square.png,None,2.685483,5.304061,2.627009
2694,16159,31,R4165,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_circle_triangle.png,None,5.312337,7.780122,5.10307
2695,16160,31,R4165,R4,TT,TT,0,left,1.3,2.4,Stimuli/0B_T_L_square_triangle.png,right,7.788996,9.106603,6.429551
2696,16161,31,R4165,R4,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_circle.png,None,11.524953,13.943444,0.0
2697,16162,31,R4165,R4,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_square_circle.png,None,13.951585,16.478473,2.535029
2698,16163,31,R4165,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_circle_square.png,None,16.486644,18.955278,5.011834
2699,16164,31,R4165,R4,TT,TT,0,right,1.6,2.25,Stimuli/0B_T_R_triangle_square.png,right,18.963352,20.589555,6.646111
2700,16165,31,R4165,R4,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_square_triangle.png,None,22.857748,25.226231,0.0
2701,16166,31,R4165,R4,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_square_circle.png,None,25.234387,27.652855,2.426624
2702,16167,31,R4165,R4,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_circle_triangle.png,None,27.66103,30.379837,5.153606
2703,16168,31,R4165,R4,TT,TT,0,left,1.5,2.5,Stimuli/0B_T_L_circle_triangle.png,right,30.38795,31.905653,6.679422
2704,16169,31,R4165,R4,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_circle_triangle.png,None,34.42406,36.792492,0.0
2705,16170,31,R4165,R4,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_triangle_circle.png,None,36.80068,39.169208,2.376716
2706,16184,31,R4165,R4,NT,NT,0,None,1.3,0.95,Stimuli/0B_N_triangle_square.png,None,105.648267,107.916669,0.0
2707,16185,31,R4165,R4,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_triangle.png,None,107.924817,110.593565,2.676896
2708,16186,31,R4165,R4,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,110.601693,113.328849,5.41218
2709,16200,31,R4165,R4,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_triangle_circle.png,None,179.891261,182.660021,0.0
2710,16201,31,R4165,R4,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_triangle.png,None,182.668129,185.286762,2.626741
2711,16215,31,R4165,R4,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_triangle_square.png,None,251.490719,254.209497,0.0
2712,16216,31,R4165,R4,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_square_triangle.png,None,254.217584,256.836165,2.626668
2713,16217,31,R4165,R4,TT,TT,0,left,1.5,2.15,Stimuli/0B_T_L_circle_square.png,right,256.844417,258.362088,4.152591
2714,16218,31,R4165,R4,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_circle_triangle.png,None,260.530253,262.998831,0.0
2715,16374,32,R4315,R1,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_triangle_square.png,None,277.225216,279.560329,0.0
2716,16375,32,R4315,R1,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_square_triangle.png,None,279.568765,282.437676,2.877347
2717,16376,32,R4315,R1,TT,TT,0,right,1.35,2.15,Stimuli/0B_T_R_triangle_circle.png,right,282.445542,283.830105,4.269776
2718,16377,32,R4315,R1,NT,NT,0,None,1.55,0.9,Stimuli/0B_N_triangle_square.png,None,285.998274,288.475186,0.0
2719,16378,32,R4315,R1,NT,NT,0,None,1.7,1.0,Stimuli/0B_N_circle_triangle.png,None,288.483304,291.202033,2.726847
2720,16379,32,R4315,R1,TT,TT,0,right,1.5,2.25,Stimuli/0B_T_R_square_circle.png,right,291.210169,292.73623,4.261044
2721,16380,32,R4315,R1,NT,NT,0,None,1.45,1.0,Stimuli/0B_N_triangle_circle.png,None,295.004459,297.497979,0.0
2722,16381,32,R4315,R1,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_square_circle.png,None,297.506197,300.124913,2.626934
2723,16382,32,R4315,R1,TT,TT,0,right,1.4,2.35,Stimuli/0B_T_R_circle_triangle.png,right,300.132988,301.559005,4.061026
2724,16383,32,R4315,R1,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_triangle_circle.png,None,303.927302,306.445927,0.0
2725,16384,32,R4315,R1,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_triangle_square.png,None,306.454053,308.622352,2.176425
2726,16385,32,R4315,R1,TT,TT,0,right,1.7,2.15,Stimuli/0B_T_R_square_circle.png,right,308.63051,310.356786,3.910859
2727,16386,32,R4315,R1,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_triangle_square.png,None,312.524966,314.893369,0.0
2728,16387,32,R4315,R1,NT,NT,0,None,1.5,0.8,Stimuli/0B_N_circle_square.png,None,314.901552,317.220006,2.326637
2729,16388,32,R4315,R1,TT,TT,0,left,1.65,2.5,Stimuli/0B_T_L_circle_triangle.png,right,317.228206,318.904384,4.011015
2730,16389,32,R4315,R1,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_circle_square.png,None,321.422795,324.141531,0.0
2731,16390,32,R4315,R1,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_circle_square.png,None,324.149639,327.018529,2.876998
2732,16404,32,R4315,R1,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_circle_triangle.png,None,393.322482,395.94117,0.0
2733,16405,32,R4315,R1,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_square_circle.png,None,395.94926,398.417802,2.476632
2734,16419,32,R4315,R1,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_circle_triangle.png,None,464.988776,467.37393,0.0
2735,16420,32,R4315,R1,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_square.png,None,467.382068,469.800621,2.426691
2736,16421,32,R4315,R1,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_circle_square.png,None,469.808778,473.245157,5.871227
2737,16435,32,R4315,R1,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_circle_square.png,None,539.657101,542.275737,0.0
2738,16436,32,R4315,R1,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_square_triangle.png,None,542.28391,544.627379,2.351642
2739,16519,32,R4315,R2,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_circle_square.png,None,259.805028,262.273604,0.0
2740,16520,32,R4315,R2,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_triangle.png,None,262.281704,264.600161,2.326557
2741,16521,32,R4315,R2,NT,NT,0,None,1.55,1.0,Stimuli/0B_N_square_triangle.png,None,264.608291,267.176955,4.903351
2742,16522,32,R4315,R2,TT,TT,0,left,1.6,2.3,Stimuli/0B_T_L_circle_square.png,right,267.185105,268.811222,6.537618
2743,16523,32,R4315,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,271.129494,273.748147,0.0
2744,16524,32,R4315,R2,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_triangle_circle.png,None,273.75629,276.224825,2.476678
2745,16525,32,R4315,R2,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_circle_triangle.png,None,276.233019,278.960254,5.212107
2746,16526,32,R4315,R2,TT,TT,0,left,1.5,2.1,Stimuli/0B_T_L_circle_triangle.png,right,278.968296,280.485961,6.737814
2747,16527,32,R4315,R2,NT,NT,0,None,1.7,1.0,Stimuli/0B_N_circle_triangle.png,None,282.604087,285.322827,0.0
2748,16528,32,R4315,R2,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_square_triangle.png,None,285.330982,287.799499,2.476672
2749,16529,32,R4315,R2,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_circle.png,None,287.807672,290.52647,5.203643
2750,16530,32,R4315,R2,TT,TT,0,right,1.45,2.15,Stimuli/0B_T_R_circle_square.png,right,290.534586,292.018948,6.696121
2751,16531,32,R4315,R2,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_circle_square.png,None,294.18711,296.955893,0.0
2752,16532,32,R4315,R2,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_circle_square.png,None,296.964092,299.782916,2.827023
2753,16533,32,R4315,R2,NT,NT,0,None,1.4,1.2,Stimuli/0B_N_square_triangle.png,None,299.790985,302.40969,5.453797
2754,16547,32,R4315,R2,NT,NT,0,None,1.55,1.0,Stimuli/0B_N_circle_square.png,None,368.638646,371.207251,0.0
2755,16548,32,R4315,R2,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_circle.png,None,371.215384,374.084316,2.877065
2756,16549,32,R4315,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_triangle.png,None,374.092412,376.761123,5.553872
2757,16563,32,R4315,R2,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_square_triangle.png,None,443.273615,445.792041,0.0
2758,16564,32,R4315,R2,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_square_triangle.png,None,445.800282,448.068682,2.276641
2759,16565,32,R4315,R2,TT,TT,0,right,1.55,2.2,Stimuli/0B_T_R_square_circle.png,right,448.076868,449.644646,3.852605
2760,16566,32,R4315,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_triangle.png,None,451.862851,454.53159,0.0
2761,16567,32,R4315,R2,NT,NT,0,None,1.5,1.0,Stimuli/0B_N_circle_square.png,None,454.539686,457.058288,2.526698
2762,16581,32,R4315,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_triangle_circle.png,None,523.704258,526.472986,0.0
2763,16582,32,R4315,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_triangle_circle.png,None,526.481137,528.999681,2.526695
2764,16583,32,R4315,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_triangle_square.png,None,529.007848,531.63493,5.161944
2765,16584,32,R4315,R2,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_circle_square.png,None,531.643048,534.019872,7.546886
2766,16585,32,R4315,R2,TT,TT,0,left,1.45,2.45,Stimuli/0B_T_L_square_triangle.png,right,534.02806,535.504032,9.031046
2767,16586,32,R4315,R2,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_triangle_circle.png,None,537.972457,540.491062,0.0
2768,16587,32,R4315,R2,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_triangle_circle.png,None,540.499151,542.86762,2.376558
2769,16610,32,R4315,R3,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_circle_triangle.png,None,0.0,2.869018,0.0
2770,16611,32,R4315,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_square_triangle.png,None,2.877157,5.495945,2.626927
2771,16612,32,R4315,R3,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_circle_triangle.png,None,5.504089,8.022709,5.153691
2772,16613,32,R4315,R3,NT,NT,0,None,1.7,0.95,Stimuli/0B_N_circle_square.png,None,8.030838,10.699569,7.830551
2773,16614,32,R4315,R3,TT,TT,0,right,1.55,2.45,Stimuli/0B_T_R_square_circle.png,right,10.70768,12.275476,9.406458
2774,16615,32,R4315,R3,NT,NT,0,None,1.4,0.85,Stimuli/0B_N_square_triangle.png,None,14.743887,17.445883,0.0
2775,16616,32,R4315,R3,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_circle_square.png,None,17.45407,20.340015,2.894132
2776,16630,32,R4315,R3,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_square.png,None,86.718672,89.645976,0.0
2777,16631,32,R4315,R3,NT,NT,0,None,1.45,0.95,Stimuli/0B_N_circle_triangle.png,None,89.654036,92.072512,2.426536
2778,16632,32,R4315,R3,TT,TT,0,right,1.6,2.5,Stimuli/0B_T_R_triangle_square.png,right,92.080646,93.715192,4.069216
2779,16633,32,R4315,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_square_circle.png,None,96.233584,99.060799,0.0
2780,16634,32,R4315,R3,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_square_circle.png,None,99.068839,101.637442,2.576643
2781,16635,32,R4315,R3,TT,TT,0,right,1.35,2.4,Stimuli/0B_T_R_circle_triangle.png,right,101.645641,103.021571,3.960772
2782,16636,32,R4315,R3,NT,NT,0,None,1.4,0.8,Stimuli/0B_N_circle_triangle.png,None,105.439957,107.658256,0.0
2783,16637,32,R4315,R3,NT,NT,0,None,1.35,0.85,Stimuli/0B_N_circle_square.png,None,107.666426,109.884847,2.226591
2784,16651,32,R4315,R3,NT,NT,0,None,1.45,1.0,Stimuli/0B_N_circle_triangle.png,None,177.031121,179.499659,0.0
2785,16652,32,R4315,R3,NT,NT,0,None,1.55,0.8,Stimuli/0B_N_triangle_square.png,None,179.507805,181.876256,2.376597
2786,16653,32,R4315,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_circle_square.png,None,181.884428,184.453138,4.953479
2787,16667,32,R4315,R3,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_square_circle.png,None,250.865527,253.33406,0.0
2788,16668,32,R4315,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_circle.png,None,253.342205,255.960865,2.626805
2789,16669,32,R4315,R3,TT,TT,0,right,1.5,2.5,Stimuli/0B_T_R_square_triangle.png,right,255.968999,257.503384,4.169324
2790,16670,32,R4315,R3,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_square_circle.png,None,260.021823,262.940778,0.0
2791,16761,32,R4315,R4,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_square_circle.png,None,0.0,3.603176,0.0
2792,16762,32,R4315,R4,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_circle_square.png,None,3.611145,6.480029,2.876853
2793,16763,32,R4315,R4,NT,NT,0,None,1.55,0.9,Stimuli/0B_N_square_triangle.png,None,6.488121,8.965073,5.361897
2794,16764,32,R4315,R4,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_circle_square.png,None,8.973184,11.800458,8.197282
2795,16765,32,R4315,R4,TT,TT,0,left,1.35,2.1,Stimuli/0B_T_L_triangle_circle.png,right,11.808307,13.176071,9.572895
2796,16766,32,R4315,R4,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_square_circle.png,None,15.294209,17.862956,0.0
2797,16767,32,R4315,R4,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_square.png,None,17.870994,20.539722,2.676766
2798,16781,32,R4315,R4,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_circle_square.png,None,86.760304,88.928607,0.0
2799,16782,32,R4315,R4,NT,NT,0,None,1.4,1.1,Stimuli/0B_N_circle_triangle.png,None,88.936523,91.45545,2.526843
2800,16783,32,R4315,R4,TT,TT,0,right,1.6,2.4,Stimuli/0B_T_R_square_triangle.png,right,91.463603,93.081396,4.152789
2801,16784,32,R4315,R4,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_triangle_circle.png,None,95.499722,98.268552,0.0
2802,16785,32,R4315,R4,NT,NT,0,None,1.5,1.0,Stimuli/0B_N_circle_square.png,None,98.276644,100.795191,2.526639
2803,16799,32,R4315,R4,NT,NT,0,None,1.45,0.95,Stimuli/0B_N_circle_square.png,None,167.441048,169.859342,0.0
2804,16800,32,R4315,R4,NT,NT,0,None,1.5,1.0,Stimuli/0B_N_circle_square.png,None,169.867483,172.386377,2.527035
2805,16801,32,R4315,R4,TT,TT,0,left,1.65,2.25,Stimuli/0B_T_L_triangle_square.png,right,172.394522,174.062339,4.202997
2806,16802,32,R4315,R4,NT,NT,0,None,1.5,0.8,Stimuli/0B_N_circle_triangle.png,None,176.330587,178.648975,0.0
2807,16803,32,R4315,R4,NT,NT,0,None,1.35,1.05,Stimuli/0B_N_circle_square.png,None,178.657165,181.075731,2.426756
2808,16804,32,R4315,R4,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_triangle_square.png,None,181.083865,183.660847,5.011872
2809,16818,32,R4315,R4,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_circle_triangle.png,None,250.148337,252.766998,0.0
2810,16819,32,R4315,R4,NT,NT,0,None,1.55,1.2,Stimuli/0B_N_circle_square.png,None,252.775108,255.543958,2.77696
2811,16820,32,R4315,R4,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_square_triangle.png,None,255.552029,258.078992,5.311994
2812,16821,32,R4315,R4,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_square_circle.png,None,258.087124,260.664148,7.89715
2813,16822,32,R4315,R4,TT,TT,0,left,1.55,2.45,Stimuli/0B_T_L_triangle_circle.png,right,260.672252,262.239989,9.472991
2814,16823,32,R4315,R4,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_circle.png,None,264.708406,267.126835,0.0
2815,16978,33,R3380,R1,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_triangle.png,None,274.932101,277.600555,0.0
2816,16979,33,R3380,R1,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_circle_square.png,None,277.608946,280.027433,2.426878
2817,16980,33,R3380,R1,TT,TT,0,right,1.65,2.4,Stimuli/0B_T_L_circle_square.png,right,280.035597,281.703443,4.102888
2818,16981,33,R3380,R1,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_square_triangle.png,None,284.121838,286.840576,0.0
2819,16982,33,R3380,R1,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_triangle.png,None,286.848668,289.517407,2.676831
2820,16983,33,R3380,R1,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_triangle_square.png,None,289.525517,292.094109,5.253533
2821,16984,33,R3380,R1,TT,TT,0,right,1.65,2.35,Stimuli/0B_T_R_circle_square.png,right,292.102278,293.770106,6.92953
2822,16985,33,R3380,R1,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_circle_square.png,None,296.138488,298.406823,0.0
2823,16986,33,R3380,R1,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_circle_triangle.png,None,298.414977,301.033758,2.626935
2824,17000,33,R3380,R1,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_square_triangle.png,None,367.454348,370.023029,0.0
2825,17001,33,R3380,R1,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_circle_square.png,None,370.031159,372.449685,2.426656
2826,17002,33,R3380,R1,TT,TT,0,right,1.65,2.1,Stimuli/0B_T_R_square_circle.png,right,372.457841,374.125656,4.102627
2827,17003,33,R3380,R1,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,376.243809,379.112704,0.0
2828,17004,33,R3380,R1,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_square_triangle.png,None,379.120799,381.889647,2.776943
2829,17018,33,R3380,R1,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_circle_triangle.png,None,448.402087,450.670446,0.0
2830,17019,33,R3380,R1,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_triangle_square.png,None,450.678622,453.255611,2.585165
2831,17033,33,R3380,R1,NT,NT,0,None,1.3,1.1,Stimuli/0B_N_square_circle.png,None,519.617937,522.036508,0.0
2832,17034,33,R3380,R1,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_square_circle.png,None,522.044622,524.813389,2.776881
2833,17035,33,R3380,R1,TT,TT,0,right,1.35,2.1,Stimuli/0B_T_R_square_triangle.png,right,524.82154,526.189154,4.152646
2834,17036,33,R3380,R1,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_circle.png,None,528.307276,530.984438,0.0
2835,17037,33,R3380,R1,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_triangle_circle.png,None,530.99249,533.56118,2.576742
2836,17038,33,R3380,R1,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_triangle_circle.png,None,533.569248,536.187991,5.203553
2837,17039,33,R3380,R1,TT,TT,0,right,1.65,2.4,Stimuli/0B_T_R_triangle_circle.png,right,536.196112,537.863894,6.879456
2838,17040,33,R3380,R1,NT,NT,0,None,1.3,1.1,Stimuli/0B_N_circle_triangle.png,None,540.282197,542.700799,0.0
2839,17113,33,R3380,R2,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,202.540355,205.417587,0.0
2840,17114,33,R3380,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_triangle.png,None,205.425363,208.119479,2.701892
2841,17128,33,R3380,R2,NT,NT,0,None,1.65,1.0,Stimuli/0B_N_triangle_circle.png,None,274.740209,277.408917,0.0
2842,17129,33,R3380,R2,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_circle_triangle.png,None,277.416791,280.01899,2.610073
2843,17143,33,R3380,R2,NT,NT,0,None,1.55,0.95,Stimuli/0B_N_square_triangle.png,None,346.273013,349.626023,0.0
2844,17144,33,R3380,R2,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_circle.png,None,349.633656,352.310798,2.684775
2845,17145,33,R3380,R2,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_circle.png,None,352.318874,354.937492,5.311469
2846,17146,33,R3380,R2,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_triangle_circle.png,None,354.945622,357.614408,7.988385
2847,17147,33,R3380,R2,TT,TT,0,right,1.7,2.1,Stimuli/0B_T_R_triangle_circle.png,right,357.62252,359.340346,9.714323
2848,17148,33,R3380,R2,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_square_circle.png,None,361.45856,363.876985,0.0
2849,17149,33,R3380,R2,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_circle_triangle.png,None,363.885138,366.253402,2.376417
2850,17150,33,R3380,R2,NT,NT,0,None,1.3,1.0,Stimuli/0B_N_circle_square.png,None,366.261778,368.580259,4.703274
2851,17151,33,R3380,R2,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_square.png,None,368.588417,371.006901,7.129916
2852,17165,33,R3380,R2,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_square_triangle.png,None,437.536109,439.904553,0.0
