unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,counter,Task_PC,Detail_PC,Modality_PC,Emotion_PC
8051,16,R4307,R2,NT,NT,0,None,222.938258,225.714977,0,,,,
8052,16,R4307,R2,NT,NT,0,None,225.723444,228.550698,2.835721,,,,
8053,16,R4307,R2,MWQ,Focus,0,2,228.558805,230.026504,,-0.714,-0.173,0.214,0.192
8066,16,R4307,R2,NT,NT,0,None,294.988234,297.865037,0,,,,
8067,16,R4307,R2,NT,NT,0,None,297.873551,300.592356,2.727319,,,,
8068,16,R4307,R2,MWQ,Focus,0,1,300.600361,302.176506,,-0.948,-0.155,0.597,0.76
8081,16,R4307,R2,NT,NT,0,None,367.138277,369.714758,0,,,,
8082,16,R4307,R2,NT,NT,0,None,369.723365,372.041816,2.327058,,,,
8083,16,R4307,R2,TT,TT,0,left,372.050019,373.776195,4.061437,,,,
8084,16,R4307,R2,NT,NT,0,None,376.294631,378.713162,0,,,,
8154,16,R4307,R3,NT,NT,0,None,0,2.576775,0,,,,
8155,16,R4307,R3,NT,NT,0,None,2.585357,4.953844,2.377069,,,,
8156,16,R4307,R3,NT,NT,0,None,4.961994,7.839156,5.262381,,,,
8157,16,R4307,R3,TT,TT,0,left,7.847348,9.573451,6.996676,,,,
8158,16,R4307,R3,NT,NT,0,None,12.091955,14.610569,0,,,,
8159,16,R4307,R3,NT,NT,0,None,14.618657,17.337448,2.726879,,,,
8160,16,R4307,R3,MWQ,Focus,0,4,17.345507,18.77122,,0.101,-0.537,-0.434,-0.385
8173,16,R4307,R3,NT,NT,0,None,83.733286,86.359957,0,,,,
8174,16,R4307,R3,NT,NT,0,None,86.36846,89.237365,2.877408,,,,
8175,16,R4307,R3,TT,TT,0,right,89.245447,90.863226,4.503269,,,,
8176,16,R4307,R3,NT,NT,0,None,93.381588,96.050327,0,,,,
8177,16,R4307,R3,NT,NT,0,None,96.058531,98.426932,2.376605,,,,
8178,16,R4307,R3,NT,NT,0,None,98.435137,101.253985,5.203658,,,,
8179,16,R4307,R3,TT,TT,0,right,101.262058,102.888252,6.837925,,,,
8180,16,R4307,R3,NT,NT,0,None,105.156491,107.725107,0,,,,
8181,16,R4307,R3,NT,NT,0,None,107.733275,110.110026,2.384919,,,,
8182,16,R4307,R3,MWQ,Focus,0,2,110.118234,111.585936,,-1.084,-0.051,-0.641,-0.259
8195,16,R4307,R3,NT,NT,0,None,176.547651,179.174241,0,,,,
8196,16,R4307,R3,NT,NT,0,None,179.18281,182.001683,2.827442,,,,
8197,16,R4307,R3,NT,NT,0,None,182.009712,184.528337,5.354096,,,,
8198,16,R4307,R3,TT,TT,0,left,184.536511,186.162659,6.988418,,,,
8199,16,R4307,R3,NT,NT,0,None,188.480919,191.049621,0,,,,
8200,16,R4307,R3,NT,NT,0,None,191.057639,193.52627,2.476649,,,,
8201,16,R4307,R3,TT,TT,0,right,193.534412,195.210626,4.161005,,,,
8202,16,R4307,R3,NT,NT,0,None,197.428823,200.24766,0,,,,
8356,16,R4307,R4,NT,NT,0,None,206.360088,208.836495,0,,,,
8357,16,R4307,R4,NT,NT,0,None,208.845087,211.563904,2.727409,,,,
8358,16,R4307,R4,NT,NT,0,None,211.571927,213.840415,5.00392,,,,
8359,16,R4307,R4,TT,TT,0,left,213.848566,215.324613,6.488118,,,,
8360,16,R4307,R4,NT,NT,0,None,217.542789,220.061373,0,,,,
8361,16,R4307,R4,NT,NT,0,None,220.069534,222.396392,2.335019,,,,
8362,16,R4307,R4,NT,NT,0,None,222.404456,224.981467,4.920094,,,,
8363,16,R4307,R4,MWQ,Focus,0,2,224.989611,226.315573,,-1.357,-0.767,-1.102,0.395
8376,16,R4307,R4,NT,NT,0,None,291.277249,293.703729,0,,,,
8377,16,R4307,R4,NT,NT,0,None,293.712156,295.980604,2.276875,,,,
8378,16,R4307,R4,NT,NT,0,None,295.988836,298.407409,4.70368,,,,
8379,16,R4307,R4,TT,TT,0,left,298.415539,299.841539,6.13781,,,,
8380,16,R4307,R4,NT,NT,0,None,302.359952,305.037016,0,,,,
8381,16,R4307,R4,NT,NT,0,None,305.045143,307.914012,2.876996,,,,
8382,16,R4307,R4,TT,TT,0,left,307.922133,309.589954,4.552938,,,,
8383,16,R4307,R4,NT,NT,0,None,312.108297,314.676972,0,,,,
8384,16,R4307,R4,NT,NT,0,None,314.685134,317.212095,2.535123,,,,
8385,16,R4307,R4,NT,NT,0,None,317.219886,319.838979,5.162007,,,,
8386,16,R4307,R4,TT,TT,0,left,319.847092,321.423179,6.746207,,,,
8387,16,R4307,R4,NT,NT,0,None,323.841537,326.560249,0,,,,
8388,16,R4307,R4,NT,NT,0,None,326.568325,328.986911,2.426662,,,,
8389,16,R4307,R4,MWQ,Focus,0,1,328.995028,330.412743,,-1.789,-0.253,0.069,1.824
8402,16,R4307,R4,NT,NT,0,None,395.374468,397.650779,0,,,,
8403,16,R4307,R4,NT,NT,0,None,397.659343,400.277774,2.626995,,,,
8404,16,R4307,R4,MWQ,Focus,0,1,400.286158,401.853928,,-0.86,-0.067,-0.418,0.663
8417,16,R4307,R4,NT,NT,0,None,466.815633,469.542324,0,,,,
8418,16,R4307,R4,NT,NT,0,None,469.55087,472.269608,2.727284,,,,
8419,16,R4307,R4,MWQ,Focus,0,1,472.277793,473.803824,,-0.605,-2.468,0.453,-0.881
8432,16,R4307,R4,NT,NT,0,None,538.76557,541.242051,0,,,,
8433,16,R4307,R4,NT,NT,0,None,541.250595,543.869275,2.627224,,,,
8456,17,R4220,R1,NT,NT,0,None,0,2.626867,0,,,,
8457,17,R4220,R1,NT,NT,0,None,2.635403,5.25410500000001,2.627238,,,,
8458,17,R4220,R1,NT,NT,0,None,5.26189900000001,8.03942600000001,5.412559,,,,
8459,17,R4220,R1,TT,TT,0,left,8.047493,9.72363500000001,7.096768,,,,
8460,17,R4220,R1,NT,NT,0,None,11.89182,14.510463,0,,,,
8461,17,R4220,R1,NT,NT,0,None,14.518624,17.187398,2.676935,,,,
8462,17,R4220,R1,MWQ,Focus,0,4,17.19548,18.82132,,0.392,0.012,-0.875,-0.095
8475,17,R4220,R1,NT,NT,0,None,83.774987,86.401616,0,,,,
8476,17,R4220,R1,NT,NT,0,None,86.410149,88.678559,2.276943,,,,
8477,17,R4220,R1,NT,NT,0,None,88.686703,91.163606,4.76199,,,,
8478,17,R4220,R1,NT,NT,0,None,91.171787,93.540249,7.138633,,,,
8479,17,R4220,R1,MWQ,Focus,0,4,93.548376,95.074502,,0.905,0.438,-0.315,-0.095
8492,17,R4220,R1,NT,NT,0,None,160.036202,162.862972,0,,,,
8493,17,R4220,R1,NT,NT,0,None,162.871504,165.340106,2.477134,,,,
8494,17,R4220,R1,MWQ,Focus,0,3,165.348203,166.774219,,0.758,-0.372,0.358,-1.026
8507,17,R4220,R1,NT,NT,0,None,231.735911,234.162384,0,,,,
8508,17,R4220,R1,NT,NT,0,None,234.170943,236.539429,2.377045,,,,
8509,17,R4220,R1,TT,TT,0,left,236.54758,238.1237,3.961316,,,,
8510,17,R4220,R1,NT,NT,0,None,240.391924,242.560218,0,,,,
8511,17,R4220,R1,NT,NT,0,None,242.568439,245.24552,2.685302,,,,
8512,17,R4220,R1,MWQ,Focus,0,3,245.253555,246.821412,,-0.524,-0.28,-0.934,-0.687
8525,17,R4220,R1,NT,NT,0,None,311.783122,314.65996,0,,,,
8526,17,R4220,R1,NT,NT,0,None,314.668438,317.295451,2.635491,,,,
8527,17,R4220,R1,TT,TT,0,right,317.303577,318.779634,4.119674,,,,
8528,17,R4220,R1,NT,NT,0,None,321.248006,323.97516,0,,,,
8529,17,R4220,R1,NT,NT,0,None,323.983253,326.401836,2.426676,,,,
8607,17,R4220,R2,NT,NT,0,None,0,2.777133,0,,,,
8608,17,R4220,R2,NT,NT,0,None,2.785661,5.254275,2.477142,,,,
8609,17,R4220,R2,NT,NT,0,None,5.262346,7.630848,4.853715,,,,
8610,17,R4220,R2,TT,TT,0,left,7.638997,9.156663,6.37953,,,,
8611,17,R4220,R2,NT,NT,0,None,11.27488,13.801779,0,,,,
8612,17,R4220,R2,NT,NT,0,None,13.809943,16.078373,2.276594,,,,
8613,17,R4220,R2,NT,NT,0,None,16.086518,18.705235,4.903456,,,,
8614,17,R4220,R2,TT,TT,0,left,18.713367,20.030951,6.229172,,,,
8615,17,R4220,R2,NT,NT,0,None,22.149104,24.967923,0,,,,
8616,17,R4220,R2,NT,NT,0,None,24.976013,27.49473,2.526807,,,,
8617,17,R4220,R2,TT,TT,0,left,27.50279,29.170607,4.202684,,,,
8618,17,R4220,R2,NT,NT,0,None,31.68915,34.516228,0,,,,
8619,17,R4220,R2,NT,NT,0,None,34.524322,36.84276,2.326532,,,,
8620,17,R4220,R2,TT,TT,0,right,36.850918,38.577155,4.060927,,,,
8621,17,R4220,R2,NT,NT,0,None,40.745348,43.414025,0,,,,
8622,17,R4220,R2,NT,NT,0,None,43.422175,45.990784,2.576759,,,,
8623,17,R4220,R2,NT,NT,0,None,45.998929,48.62597,5.211945,,,,
8624,17,R4220,R2,NT,NT,0,None,48.634103,51.252781,7.838756,,,,
8625,17,R4220,R2,MWQ,Focus,0,3,51.260935,52.887058,,-0.088,-1.48,-1.748,-0.411
8638,17,R4220,R2,NT,NT,0,None,117.848756,120.575461,0,,,,
8639,17,R4220,R2,NT,NT,0,None,120.58401,122.752257,2.176796,,,,
8640,17,R4220,R2,NT,NT,0,None,122.760488,125.679497,5.104036,,,,
8641,17,R4220,R2,NT,NT,0,None,125.687553,128.155859,7.580398,,,,
8642,17,R4220,R2,TT,TT,0,left,128.164245,129.782057,9.206596,,,,
8643,17,R4220,R2,NT,NT,0,None,132.250448,135.01921,0,,,,
8644,17,R4220,R2,NT,NT,0,None,135.027323,137.796194,2.776984,,,,
8645,17,R4220,R2,MWQ,Focus,0,4,137.804298,139.280324,,1.177,-1.375,-1.915,1.121
8658,17,R4220,R2,NT,NT,0,None,204.242002,206.918667,0,,,,
8797,17,R4220,R3,NT,NT,0,None,143.50813,146.084719,0,,,,
8798,17,R4220,R3,NT,NT,0,None,146.093294,148.812112,2.727393,,,,
8799,17,R4220,R3,NT,NT,0,None,148.820223,151.03854,4.953821,,,,
8800,17,R4220,R3,TT,TT,0,left,151.04673,152.364341,6.279622,,,,
8801,17,R4220,R3,NT,NT,0,None,154.882746,157.40136,0,,,,
8802,17,R4220,R3,NT,NT,0,None,157.409499,159.778016,2.376656,,,,
8803,17,R4220,R3,NT,NT,0,None,159.786147,162.3044,4.90304,,,,
8804,17,R4220,R3,NT,NT,0,None,162.312865,164.631356,7.229996,,,,
8805,17,R4220,R3,MWQ,Focus,0,3,164.639492,166.215263,,0.806,-1.295,-1.694,0.508
8818,17,R4220,R3,NT,NT,0,None,231.177358,233.553728,0,,,,
8819,17,R4220,R3,NT,NT,0,None,233.562327,235.980861,2.427133,,,,
8820,17,R4220,R3,TT,TT,0,right,235.989006,237.55672,4.002992,,,,
8821,17,R4220,R3,NT,NT,0,None,239.875054,242.602139,0,,,,
8822,17,R4220,R3,NT,NT,0,None,242.610257,244.978731,2.376592,,,,
8823,17,R4220,R3,MWQ,Focus,0,3,244.986889,246.654733,,0.278,-1.013,-0.155,0.484
8836,17,R4220,R3,NT,NT,0,None,311.616453,314.143085,0,,,,
8837,17,R4220,R3,NT,NT,0,None,314.15154,316.869982,2.726897,,,,
8838,17,R4220,R3,NT,NT,0,None,316.878428,319.405324,5.262239,,,,
8839,17,R4220,R3,MWQ,Focus,0,4,319.413531,321.039682,,1.206,-1.271,-0.198,2.963
8852,17,R4220,R3,NT,NT,0,None,386.001401,388.728096,0,,,,
8853,17,R4220,R3,NT,NT,0,None,388.736545,391.113498,2.385402,,,,
8854,17,R4220,R3,MWQ,Focus,0,3,391.121561,392.847834,,-0.253,-0.931,0.621,1.944
8867,17,R4220,R3,NT,NT,0,None,457.809527,460.386148,0,,,,
8868,17,R4220,R3,NT,NT,0,None,460.394676,462.963268,2.57712,,,,
8869,17,R4220,R3,TT,TT,0,right,462.971418,464.547524,4.161376,,,,
8870,17,R4220,R3,NT,NT,0,None,467.015901,469.534532,0,,,,
8871,17,R4220,R3,NT,NT,0,None,469.54265,472.161361,2.626829,,,,
8872,17,R4220,R3,MWQ,Focus,0,3,472.169498,473.645461,,0.073,1.289,2.193,1.483
8885,17,R4220,R3,NT,NT,0,None,538.607213,541.235575,0,,,,
8886,17,R4220,R3,NT,NT,0,None,541.242363,543.769317,2.533742,,,,
8972,17,R4220,R4,NT,NT,0,None,266.735315,269.311807,0,,,,
8973,17,R4220,R4,NT,NT,0,None,269.320415,271.897361,2.585554,,,,
8974,17,R4220,R4,MWQ,Focus,0,4,271.905535,273.331568,,1.75,-1.019,-1.161,-0.474
8987,17,R4220,R4,NT,NT,0,None,338.293249,340.769706,0,,,,
8988,17,R4220,R4,NT,NT,0,None,340.778262,343.455398,2.685692,,,,
8989,17,R4220,R4,TT,TT,0,left,343.463491,344.881102,4.111396,,,,
8990,17,R4220,R4,NT,NT,0,None,347.09936,349.918236,0,,,,
8991,17,R4220,R4,NT,NT,0,None,349.926325,352.503153,2.584917,,,,
8992,17,R4220,R4,TT,TT,0,right,352.511427,353.929085,4.010849,,,,
8993,17,R4220,R4,NT,NT,0,None,356.147316,358.615795,0,,,,
8994,17,R4220,R4,NT,NT,0,None,358.624001,361.34282,2.727025,,,,
8995,17,R4220,R4,NT,NT,0,None,361.3509,364.077988,5.462193,,,,
8996,17,R4220,R4,NT,NT,0,None,364.086143,366.804943,8.189148,,,,
8997,17,R4220,R4,MWQ,Focus,0,3,366.813061,368.480829,,0.209,-1.097,0.492,0.729
9010,17,R4220,R4,NT,NT,0,None,433.442555,436.269407,0,,,,
9011,17,R4220,R4,NT,NT,0,None,436.277877,439.096753,2.827346,,,,
9012,17,R4220,R4,NT,NT,0,None,439.104764,442.032134,5.762727,,,,
9013,17,R4220,R4,TT,TT,0,right,442.0402,443.709882,7.440475,,,,
9014,17,R4220,R4,NT,NT,0,None,446.176345,448.753296,0,,,,
9015,17,R4220,R4,NT,NT,0,None,448.761518,451.38852,2.635224,,,,
9016,17,R4220,R4,TT,TT,0,left,451.39661,452.764235,4.010939,,,,
9017,17,R4220,R4,NT,NT,0,None,455.132615,457.759625,0,,,,
9018,17,R4220,R4,NT,NT,0,None,457.76775,460.386481,2.626856,,,,
9019,17,R4220,R4,MWQ,Focus,0,3,460.394578,461.961991,,0.711,-0.652,-0.136,0.39
9032,17,R4220,R4,NT,NT,0,None,526.924039,529.450571,0,,,,
9033,17,R4220,R4,NT,NT,0,None,529.459116,532.127834,2.677263,,,,
9034,17,R4220,R4,NT,NT,0,None,532.135967,534.504445,5.053874,,,,
9035,17,R4220,R4,NT,NT,0,None,534.512553,537.231393,7.780822,,,,
9036,17,R4220,R4,TT,TT,0,left,537.239537,538.557081,9.10651,,,,
9037,17,R4220,R4,NT,NT,0,None,541.075548,543.752619,0,,,,
9060,18,R4007,R1,NT,NT,0,None,0,2.626943,0,,,,
9061,18,R4007,R1,NT,NT,0,None,2.63545499999999,5.504354,2.877411,,,,
9062,18,R4007,R1,TT,TT,0,left,5.51246499999998,7.18028900000001,4.553346,,,,
9063,18,R4007,R1,NT,NT,0,None,9.648667,12.067106,0,,,,
9064,18,R4007,R1,NT,NT,0,None,12.075339,14.643977,2.576871,,,,
9065,18,R4007,R1,NT,NT,0,None,14.652068,17.070653,5.003547,,,,
9066,18,R4007,R1,TT,TT,0,left,17.078802,18.796691,6.729585,,,,
9067,18,R4007,R1,NT,NT,0,None,21.215058,23.942227,0,,,,
9068,18,R4007,R1,NT,NT,0,None,23.950251,26.769156,2.826929,,,,
9069,18,R4007,R1,NT,NT,0,None,26.77724,29.646141,5.703914,,,,
9070,18,R4007,R1,NT,NT,0,None,29.65421,32.231228,8.289001,,,,
9071,18,R4007,R1,MWQ,Focus,0,4,32.239213,33.965248,,2.292,-0.068,1.21,-0.136
9084,18,R4007,R1,NT,NT,0,None,98.927275,101.453794,0,,,,
9085,18,R4007,R1,NT,NT,0,None,101.462361,103.980968,2.527174,,,,
9086,18,R4007,R1,MWQ,Focus,0,4,103.989123,105.415139,,1.887,1.241,0.962,-1.153
9099,18,R4007,R1,NT,NT,0,None,170.376828,172.753283,0,,,,
9100,18,R4007,R1,NT,NT,0,None,172.761818,175.330409,2.577126,,,,
9101,18,R4007,R1,TT,TT,0,left,175.338594,177.064837,4.311554,,,,
9102,18,R4007,R1,NT,NT,0,None,179.333068,181.651498,0,,,,
9103,18,R4007,R1,NT,NT,0,None,181.659647,184.186577,2.535079,,,,
9104,18,R4007,R1,TT,TT,0,right,184.19473,185.770843,4.119345,,,,
9105,18,R4007,R1,NT,NT,0,None,188.189211,190.507644,0,,,,
9106,18,R4007,R1,NT,NT,0,None,190.515805,193.192908,2.685264,,,,
9107,18,R4007,R1,NT,NT,0,None,193.201032,195.419353,4.911709,,,,
9108,18,R4007,R1,TT,TT,0,right,195.427541,197.003647,6.496003,,,,
9109,18,R4007,R1,NT,NT,0,None,199.522019,202.149117,0,,,,
9275,18,R4007,R2,NT,NT,0,None,270.004452,272.480856,0,,,,
9276,18,R4007,R2,NT,NT,0,None,272.48944,275.01648,2.535624,,,,
9277,18,R4007,R2,TT,TT,0,left,275.024603,276.49229,4.011434,,,,
9278,18,R4007,R2,NT,NT,0,None,278.8606,281.128979,0,,,,
9279,18,R4007,R2,NT,NT,0,None,281.137166,283.956014,2.827035,,,,
9280,18,R4007,R2,TT,TT,0,right,283.964129,285.540193,4.411214,,,,
9281,18,R4007,R2,NT,NT,0,None,287.908537,290.435456,0,,,,
9282,18,R4007,R2,NT,NT,0,None,290.44358,292.862148,2.426692,,,,
9283,18,R4007,R2,TT,TT,0,right,292.870303,294.187906,3.75245,,,,
9284,18,R4007,R2,NT,NT,0,None,296.406065,299.124928,0,,,,
9285,18,R4007,R2,NT,NT,0,None,299.132944,302.060351,2.935423,,,,
9286,18,R4007,R2,TT,TT,0,right,302.068379,303.736204,4.611276,,,,
9287,18,R4007,R2,NT,NT,0,None,306.104509,309.031811,0,,,,
9288,18,R4007,R2,NT,NT,0,None,309.039862,311.708591,2.67678,,,,
9289,18,R4007,R2,NT,NT,0,None,311.716743,314.085181,5.05337,,,,
9290,18,R4007,R2,TT,TT,0,left,314.093366,315.51104,6.479229,,,,
9291,18,R4007,R2,NT,NT,0,None,317.629172,319.947523,0,,,,
9292,18,R4007,R2,NT,NT,0,None,319.955758,322.574491,2.626968,,,,
9293,18,R4007,R2,NT,NT,0,None,322.582609,325.301358,5.353835,,,,
9294,18,R4007,R2,MWQ,Focus,0,2,325.309508,326.727138,,-1.025,0.328,-0.788,1.349
9307,18,R4007,R2,NT,NT,0,None,391.688897,394.315589,0,,,,
9308,18,R4007,R2,NT,NT,0,None,394.324086,396.901083,2.585494,,,,
9309,18,R4007,R2,NT,NT,0,None,396.909126,399.728097,5.412508,,,,
9310,18,R4007,R2,MWQ,Focus,0,1,399.736163,401.403972,,-1.68,-0.463,0.097,-1.004
9323,18,R4007,R2,NT,NT,0,None,466.374099,468.950721,0,,,,
9324,18,R4007,R2,NT,NT,0,None,468.959229,471.477865,2.527144,,,,
9325,18,R4007,R2,MWQ,Focus,0,2,471.485957,472.953676,,-1.235,-0.342,1.638,1.94
9338,18,R4007,R2,NT,NT,0,None,537.915399,540.39197,0,,,,
9339,18,R4007,R2,NT,NT,0,None,540.400447,542.969122,2.577152,,,,
9411,18,R4007,R3,NT,NT,0,None,199.405432,202.282271,0,,,,
9412,18,R4007,R3,NT,NT,0,None,202.290759,204.817697,2.535426,,,,
9413,18,R4007,R3,TT,TT,0,left,204.825836,206.351916,4.069645,,,,
9414,18,R4007,R3,NT,NT,0,None,208.570124,210.896915,0,,,,
9415,18,R4007,R3,NT,NT,0,None,210.905049,213.582147,2.685232,,,,
9416,18,R4007,R3,TT,TT,0,right,213.590165,215.007913,4.110998,,,,
9417,18,R4007,R3,NT,NT,0,None,217.42625,219.994783,0,,,,
9418,18,R4007,R3,NT,NT,0,None,220.003047,222.67177,2.676987,,,,
9419,18,R4007,R3,NT,NT,0,None,222.679902,225.00672,5.011937,,,,
9420,18,R4007,R3,NT,NT,0,None,225.014863,227.683585,7.688802,,,,
9421,18,R4007,R3,MWQ,Focus,0,2,227.691714,229.159423,,-1.749,0.461,-0.35,-0.205
9434,18,R4007,R3,NT,NT,0,None,294.129489,296.756072,0,,,,
9435,18,R4007,R3,NT,NT,0,None,296.764638,299.391716,2.635644,,,,
9436,18,R4007,R3,NT,NT,0,None,299.399817,301.968427,5.212355,,,,
9437,18,R4007,R3,NT,NT,0,None,301.976589,304.595232,7.83916,,,,
9438,18,R4007,R3,TT,TT,0,left,304.603468,306.229555,9.473483,,,,
9439,18,R4007,R3,NT,NT,0,None,308.647929,311.116492,0,,,,
9440,18,R4007,R3,NT,NT,0,None,311.124608,313.593116,2.476624,,,,
9441,18,R4007,R3,MWQ,Focus,0,3,313.601327,315.069033,,-0.872,0.22,-0.028,0.669
9454,18,R4007,R3,NT,NT,0,None,380.030808,382.55738,0,,,,
9455,18,R4007,R3,NT,NT,0,None,382.565858,384.934405,2.377025,,,,
9456,18,R4007,R3,NT,NT,0,None,384.942509,387.761317,5.203937,,,,
9457,18,R4007,R3,NT,NT,0,None,387.769482,390.288047,7.730667,,,,
9458,18,R4007,R3,TT,TT,0,right,390.296229,391.763937,9.206557,,,,
9459,18,R4007,R3,NT,NT,0,None,394.232293,396.909412,0,,,,
9460,18,R4007,R3,NT,NT,0,None,396.917506,399.436062,2.52665,,,,
9461,18,R4007,R3,MWQ,Focus,0,3,399.444245,401.170515,,-0.05,0.088,2.29,-1.379
9474,18,R4007,R3,NT,NT,0,None,466.132239,468.6087,0,,,,
9475,18,R4007,R3,NT,NT,0,None,468.617256,471.235957,2.627257,,,,
9476,18,R4007,R3,NT,NT,0,None,471.244095,474.01287,5.40417,,,,
9477,18,R4007,R3,MWQ,Focus,0,2,474.02101,475.688854,,-0.236,-0.79,0.196,0.158
9490,18,R4007,R3,NT,NT,0,None,540.650596,543.07712,0,,,,
9513,18,R4007,R4,NT,NT,0,None,0,2.326647,0,,,,
9514,18,R4007,R4,NT,NT,0,None,2.335217,4.962314,2.635667,,,,
9515,18,R4007,R4,NT,NT,0,None,4.97039,7.488989,5.162342,,,,
9516,18,R4007,R4,NT,NT,0,None,7.497146,9.865651,7.539004,,,,
9517,18,R4007,R4,MWQ,Focus,0,1,9.87378500000001,11.249344,,-1.585,0.287,0.677,-0.597
9530,18,R4007,R4,NT,NT,0,None,76.211457,78.737992,0,,,,
9531,18,R4007,R4,NT,NT,0,None,78.746569,80.973283,2.235291,,,,
9532,18,R4007,R4,NT,NT,0,None,80.981438,83.708576,4.970584,,,,
9533,18,R4007,R4,TT,TT,0,right,83.7167,85.142702,6.40471,,,,
9534,18,R4007,R4,NT,NT,0,None,87.611048,90.179804,0,,,,
9535,18,R4007,R4,NT,NT,0,None,90.187813,92.764869,2.585065,,,,
9536,18,R4007,R4,TT,TT,0,left,92.772985,94.390776,4.210972,,,,
9537,18,R4007,R4,NT,NT,0,None,96.859162,99.577917,0,,,,
9538,18,R4007,R4,NT,NT,0,None,99.586045,102.004551,2.426634,,,,
9539,18,R4007,R4,TT,TT,0,right,102.012713,103.688902,4.110985,,,,
9540,18,R4007,R4,NT,NT,0,None,105.907133,108.575805,0,,,,
9541,18,R4007,R4,NT,NT,0,None,108.583948,111.311112,2.735307,,,,
9542,18,R4007,R4,TT,TT,0,left,111.319212,112.936984,4.361179,,,,
9543,18,R4007,R4,NT,NT,0,None,115.20525,117.673804,0,,,,
9544,18,R4007,R4,NT,NT,0,None,117.681929,120.500784,2.82698,,,,
9545,18,R4007,R4,TT,TT,0,right,120.508896,122.126684,4.45288,,,,
9546,18,R4007,R4,NT,NT,0,None,124.54503,126.913463,0,,,,
9547,18,R4007,R4,NT,NT,0,None,126.921663,129.190095,2.276632,,,,
9548,18,R4007,R4,NT,NT,0,None,129.198242,132.025493,5.11203,,,,
9549,18,R4007,R4,TT,TT,0,right,132.033578,133.451152,6.537689,,,,
9550,18,R4007,R4,NT,NT,0,None,135.819504,138.588325,0,,,,
9664,20,R3773,R1,NT,NT,0,None,0,2.827143,0,,,,
9665,20,R3773,R1,NT,NT,0,None,2.835584,5.454228,2.627085,,,,
9666,20,R3773,R1,MWQ,Focus,0,4,5.46239,6.988477,,0.268,-2.511,0.3,-1.468
9679,20,R3773,R1,NT,NT,0,None,71.950125,74.626823,0,,,,
9680,20,R3773,R1,NT,NT,0,None,74.635343,76.962226,2.335403,,,,
9681,20,R3773,R1,NT,NT,0,None,76.970338,79.597382,4.970559,,,,
9682,20,R3773,R1,TT,TT,0,right,79.605511,80.923017,6.296194,,,,
9683,20,R3773,R1,NT,NT,0,None,83.391481,85.860007,0,,,,
9684,20,R3773,R1,NT,NT,0,None,85.868179,88.336795,2.476788,,,,
9685,20,R3773,R1,NT,NT,0,None,88.344917,90.921955,5.061948,,,,
9686,20,R3773,R1,MWQ,Focus,0,2,90.930046,92.597897,,-0.605,-2.337,0.602,-0.755
9699,20,R3773,R1,NT,NT,0,None,157.542941,160.169529,0,,,,
9700,20,R3773,R1,NT,NT,0,None,160.177795,162.596641,2.427112,,,,
9701,20,R3773,R1,MWQ,Focus,0,4,162.604751,164.080821,,-0.054,-1.855,0.029,-1.093
9714,20,R3773,R1,NT,NT,0,None,229.025869,231.702501,0,,,,
9715,20,R3773,R1,NT,NT,0,None,231.710987,234.179673,2.477172,,,,
9716,20,R3773,R1,NT,NT,0,None,234.18776,236.55625,4.853749,,,,
9717,20,R3773,R1,TT,TT,0,left,236.564399,238.140509,6.438008,,,,
9718,20,R3773,R1,NT,NT,0,None,240.65896,243.527801,0,,,,
9719,20,R3773,R1,NT,NT,0,None,243.535941,246.104516,2.576715,,,,
9720,20,R3773,R1,NT,NT,0,None,246.112658,248.381164,4.853363,,,,
9721,20,R3773,R1,MWQ,Focus,0,1,248.389266,250.115508,,-0.781,-2.005,1.304,-1.619
9734,20,R3773,R1,NT,NT,0,None,315.077209,317.503662,0,,,,
9735,20,R3773,R1,NT,NT,0,None,317.512233,319.880685,2.377023,,,,
9736,20,R3773,R1,TT,TT,0,left,319.88887,321.615,4.111338,,,,
9737,20,R3773,R1,NT,NT,0,None,324.03341,326.652071,0,,,,
9815,20,R3773,R2,NT,NT,0,None,0,2.376868,0,,,,
9816,20,R3773,R2,NT,NT,0,None,2.385392,4.853857,2.476989,,,,
9817,20,R3773,R2,TT,TT,0,left,4.86206600000001,6.288068,3.9112,,,,
9818,20,R3773,R2,NT,NT,0,None,8.65638600000001,10.874747,0,,,,
9819,20,R3773,R2,NT,NT,0,None,10.882929,13.409892,2.535145,,,,
9820,20,R3773,R2,NT,NT,0,None,13.41803,16.036695,5.161948,,,,
9821,20,R3773,R2,TT,TT,0,left,16.044715,17.362435,6.487688,,,,
9822,20,R3773,R2,NT,NT,0,None,19.880834,22.299366,0,,,,
9823,20,R3773,R2,NT,NT,0,None,22.307551,24.675996,2.37663,,,,
9824,20,R3773,R2,TT,TT,0,left,24.684152,26.351991,4.052625,,,,
9825,20,R3773,R2,NT,NT,0,None,28.77037,31.647612,0,,,,
9826,20,R3773,R2,NT,NT,0,None,31.655679,34.274369,2.626757,,,,
9827,20,R3773,R2,MWQ,Focus,0,1,34.28249,35.658119,,-0.913,-1.953,0.033,-1.376
9840,20,R3773,R2,NT,NT,0,None,100.611871,103.138452,0,,,,
9841,20,R3773,R2,NT,NT,0,None,103.146959,105.665494,2.527042,,,,
9842,20,R3773,R2,NT,NT,0,None,105.67367,108.500825,5.362373,,,,
