unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,counter,Task_PC,Detail_PC,Modality_PC,Emotion_PC
17924,34,R3385,R3,NT,NT,1,None,448.118125,451.521233,3.411236,,,,
17925,34,R3385,R3,TT,TT,1,left,451.528816,453.15494,5.044943,,,,
17926,34,R3385,R3,NT,NT,1,None,455.623317,457.891731,0,,,,
17927,34,R3385,R3,NT,NT,1,None,457.899815,460.618661,2.72693,,,,
17928,34,R3385,R3,NT,NT,1,None,460.626722,463.545667,5.653936,,,,
17929,34,R3385,R3,MWQ,Focus,1,3,463.553735,464.971377,,-0.054,-0.298,2.113,-1.264
17942,34,R3385,R3,NT,NT,1,None,529.874592,532.451574,0,,,,
17943,34,R3385,R3,NT,NT,1,None,532.45967,534.87818,2.426606,,,,
17944,34,R3385,R3,NT,NT,1,None,534.886355,537.505082,5.053508,,,,
17945,34,R3385,R3,TT,TT,1,right,537.513154,539.089294,6.63772,,,,
17946,34,R3385,R3,NT,NT,1,None,541.207415,543.976181,0,,,,
18032,34,R3385,R4,NT,NT,1,None,268.068818,270.887673,0,,,,
18033,34,R3385,R4,NT,NT,1,None,270.895781,273.37266,2.484987,,,,
18034,34,R3385,R4,NT,NT,1,None,273.380785,276.199654,5.311981,,,,
18035,34,R3385,R4,NT,NT,1,None,276.207737,279.126696,8.239023,,,,
18036,34,R3385,R4,MWQ,Focus,1,4,279.134795,280.702504,,1.326,-0.903,1.032,-0.31
18049,34,R3385,R4,NT,NT,1,None,345.60566,348.474544,0,,,,
18050,34,R3385,R4,NT,NT,1,None,348.482642,351.101361,2.626817,,,,
18051,34,R3385,R4,TT,TT,1,left,351.109503,352.585516,4.110972,,,,
18052,34,R3385,R4,NT,NT,1,None,354.903793,357.731008,0,,,,
18053,34,R3385,R4,NT,NT,1,None,357.739083,360.307739,2.576731,,,,
18054,34,R3385,R4,NT,NT,1,None,360.315866,362.734343,5.003335,,,,
18055,34,R3385,R4,NT,NT,1,None,362.742521,365.369579,7.638571,,,,
18056,34,R3385,R4,MWQ,Focus,1,2,365.377693,366.836981,,-1.037,-0.816,1.788,0.502
18069,34,R3385,R4,NT,NT,1,None,431.74012,434.108586,0,,,,
18070,34,R3385,R4,NT,NT,1,None,434.116759,436.2851,2.176514,,,,
18071,34,R3385,R4,MWQ,Focus,1,3,436.293265,437.761012,,1.144,-1.335,2.005,-0.717
18084,34,R3385,R4,NT,NT,1,None,502.647487,505.174479,0,,,,
18085,34,R3385,R4,NT,NT,1,None,505.182579,507.601029,2.42655,,,,
18086,34,R3385,R4,TT,TT,1,right,507.60918,508.976821,3.802342,,,,
18087,34,R3385,R4,NT,NT,1,None,511.495274,513.822105,0,,,,
18088,34,R3385,R4,NT,NT,1,None,513.830222,516.348853,2.526748,,,,
18089,34,R3385,R4,TT,TT,1,right,516.356925,517.974714,4.152609,,,,
18090,34,R3385,R4,NT,NT,1,None,520.343045,522.811592,0,,,,
18091,34,R3385,R4,NT,NT,1,None,522.819714,525.296649,2.485057,,,,
18092,34,R3385,R4,TT,TT,1,left,525.304737,526.7224,3.910808,,,,
18093,34,R3385,R4,NT,NT,1,None,529.040677,531.559307,0,,,,
18094,34,R3385,R4,NT,NT,1,None,531.567431,533.935962,2.376655,,,,
18095,34,R3385,R4,TT,TT,1,left,533.944111,535.670296,4.110989,,,,
18096,34,R3385,R4,NT,NT,1,None,538.188657,540.807427,0,,,,
18097,34,R3385,R4,NT,NT,1,None,540.815523,543.534319,2.726892,,,,
18196,35,R4505,R2,NT,NT,1,None,332.229454,334.896944,0,,,,
18197,35,R4505,R2,NT,NT,1,None,334.904353,337.521825,2.624881,,,,
18198,35,R4505,R2,NT,NT,1,None,337.529257,339.996743,5.099799,,,,
18199,35,R4505,R2,TT,TT,1,left,340.004162,341.529063,6.632119,,,,
18200,35,R4505,R2,NT,NT,1,None,343.945675,346.563124,0,,,,
18201,35,R4505,R2,NT,NT,1,None,346.570535,349.08812,2.524996,,,,
18202,35,R4505,R2,TT,TT,1,left,349.095493,350.662055,4.098931,,,,
18203,35,R4505,R2,NT,NT,1,None,353.128617,355.946296,0,,,,
18204,35,R4505,R2,NT,NT,1,None,355.953505,358.521202,2.574906,,,,
18205,35,R4505,R2,MWQ,Focus,1,4,358.528427,360.09509,,-0.39,0.28,0.477,0.267
18218,35,R4505,R2,NT,NT,1,None,424.925974,427.743599,0,,,,
18219,35,R4505,R2,NT,NT,1,None,427.750797,430.418435,2.674836,,,,
18220,35,R4505,R2,NT,NT,1,None,430.425705,432.993438,5.249839,,,,
18221,35,R4505,R2,MWQ,Focus,1,2,433.000652,434.575597,,-1.243,-0.665,-0.898,0.389
18234,35,R4505,R2,NT,NT,1,None,499.414809,501.732149,0,,,,
18235,35,R4505,R2,NT,NT,1,None,501.739718,504.107162,2.375013,,,,
18236,35,R4505,R2,TT,TT,1,None,504.11463,505.681191,3.949042,,,,
18237,35,R4505,R2,NT,NT,1,None,508.197777,511.015246,0,,,,
18238,35,R4505,R2,NT,NT,1,None,511.022704,513.540223,2.524977,,,,
18239,35,R4505,R2,NT,NT,1,None,513.547618,516.014916,4.99967,,,,
18240,35,R4505,R2,NT,NT,1,None,516.022464,518.790081,7.774835,,,,
18241,35,R4505,R2,TT,TT,1,left,518.797334,520.113991,9.098745,,,,
18242,35,R4505,R2,NT,NT,1,None,522.330611,524.748015,0,,,,
18243,35,R4505,R2,NT,NT,1,None,524.755467,527.123003,2.374988,,,,
18244,35,R4505,R2,TT,TT,1,left,527.130361,528.646991,3.898976,,,,
18245,35,R4505,R2,NT,NT,1,None,530.963624,533.230927,0,,,,
18246,35,R4505,R2,NT,NT,1,None,533.238481,535.805873,2.574946,,,,
18247,35,R4505,R2,TT,TT,1,left,535.81338,537.379997,4.14907,,,,
18248,35,R4505,R2,NT,NT,1,None,539.696583,542.31405,0,,,,
18271,35,R4505,R1,NT,NT,1,None,0,2.717987,0,,,,
18272,35,R4505,R1,NT,NT,1,None,2.725168,5.14251,2.424523,,,,
18273,35,R4505,R1,NT,NT,1,None,5.150056,7.867634,5.149647,,,,
18274,35,R4505,R1,TT,TT,1,left,7.87501,9.441409,6.723422,,,,
18275,35,R4505,R1,NT,NT,1,None,11.858203,14.42582,0,,,,
18276,35,R4505,R1,NT,NT,1,None,14.433054,17.250631,2.824811,,,,
18277,35,R4505,R1,NT,NT,1,None,17.257884,19.825408,5.399588,,,,
18278,35,R4505,R1,NT,NT,1,None,19.832831,22.200181,7.774361,,,,
18279,35,R4505,R1,MWQ,Focus,1,4,22.207807,23.932441,,1.557,-0.114,-0.728,0.203
18292,35,R4505,R1,NT,NT,1,None,88.780273,91.547867,0,,,,
18293,35,R4505,R1,NT,NT,1,None,91.555165,94.07238,2.524513,,,,
18294,35,R4505,R1,NT,NT,1,None,94.080008,96.747562,5.199695,,,,
18295,35,R4505,R1,MWQ,Focus,1,4,96.754907,98.271575,,1.912,-0.138,1.156,-0.41
18308,35,R4505,R1,NT,NT,1,None,163.119098,165.586316,0,,,,
18309,35,R4505,R1,NT,NT,1,None,165.594002,168.261513,2.675197,,,,
18310,35,R4505,R1,TT,TT,1,left,168.268835,169.93539,4.349074,,,,
18311,35,R4505,R1,NT,NT,1,None,172.052029,174.819563,0,,,,
18312,35,R4505,R1,NT,NT,1,None,174.826868,177.294272,2.474709,,,,
18313,35,R4505,R1,TT,TT,1,right,177.301881,178.868451,4.048888,,,,
18314,35,R4505,R1,NT,NT,1,None,181.285031,183.602516,0,,,,
18315,35,R4505,R1,NT,NT,1,None,183.609978,186.12747,2.524954,,,,
18316,35,R4505,R1,NT,NT,1,None,186.134826,188.902374,5.299858,,,,
18317,35,R4505,R1,MWQ,Focus,1,4,188.90964,190.417984,,1.507,-1.021,-1.267,-0.461
18330,35,R4505,R1,NT,NT,1,None,255.257173,257.874663,0,,,,
18331,35,R4505,R1,NT,NT,1,None,257.882135,260.249445,2.374782,,,,
18332,35,R4505,R1,NT,NT,1,None,260.256992,262.674611,4.799948,,,,
18333,35,R4505,R1,TT,TT,1,left,262.681903,263.998526,6.123863,,,,
18334,35,R4505,R1,NT,NT,1,None,266.51515,269.132606,0,,,,
18335,35,R4505,R1,NT,NT,1,None,269.13999,271.907675,2.775069,,,,
18422,35,R4505,R3,NT,NT,1,None,0,2.41763,0,,,,
18423,35,R4505,R3,NT,NT,1,None,2.425204,4.692438,2.274808,,,,
18424,35,R4505,R3,TT,TT,1,left,4.700123,6.266741,3.849111,,,,
18425,35,R4505,R3,NT,NT,1,None,8.533352,10.900874,0,,,,
18426,35,R4505,R3,NT,NT,1,None,10.908211,13.475915,2.575041,,,,
18427,35,R4505,R3,MWQ,Focus,1,4,13.48312,14.957829,,1.37,-0.504,-0.644,-0.517
18440,35,R4505,R3,NT,NT,1,None,79.813917,82.431391,0,,,,
18441,35,R4505,R3,NT,NT,1,None,82.438869,85.156493,2.725102,,,,
18442,35,R4505,R3,NT,NT,1,None,85.163763,87.831446,5.400055,,,,
18443,35,R4505,R3,NT,NT,1,None,87.838667,90.456267,8.024876,,,,
18444,35,R4505,R3,TT,TT,1,right,90.463508,91.880121,9.44873,,,,
18445,35,R4505,R3,NT,NT,1,None,93.996767,96.564334,0,,,,
18446,35,R4505,R3,NT,NT,1,None,96.571657,98.938989,2.374655,,,,
18447,35,R4505,R3,TT,TT,1,right,98.946575,100.26332,3.698986,,,,
18448,35,R4505,R3,NT,NT,1,None,102.729722,105.397298,0,,,,
18449,35,R4505,R3,NT,NT,1,None,105.40467,108.17215,2.774852,,,,
18450,35,R4505,R3,NT,NT,1,None,108.179495,110.846942,5.449644,,,,
18451,35,R4505,R3,NT,NT,1,None,110.854393,113.272027,7.874729,,,,
18452,35,R4505,R3,TT,TT,1,right,113.279361,114.695926,9.298628,,,,
18453,35,R4505,R3,NT,NT,1,None,116.862556,119.329802,0,,,,
18454,35,R4505,R3,NT,NT,1,None,119.33741,122.05499,2.725188,,,,
18455,35,R4505,R3,NT,NT,1,None,122.062298,124.379724,5.049922,,,,
18456,35,R4505,R3,TT,TT,1,right,124.387208,125.903826,6.574024,,,,
18457,35,R4505,R3,NT,NT,1,None,128.320411,131.088001,0,,,,
18458,35,R4505,R3,NT,NT,1,None,131.095283,133.662839,2.574838,,,,
18459,35,R4505,R3,TT,TT,1,left,133.670184,135.286808,4.198807,,,,
18460,35,R4505,R3,NT,NT,1,None,137.803421,140.320658,0,,,,
18639,35,R4505,R4,NT,NT,1,None,275.356277,277.973636,0,,,,
18640,35,R4505,R4,NT,NT,1,None,277.981225,280.448778,2.475142,,,,
18641,35,R4505,R4,NT,NT,1,None,280.456097,282.873425,4.899789,,,,
18642,35,R4505,R4,NT,NT,1,None,282.880985,285.498496,7.52486,,,,
18643,35,R4505,R4,MWQ,Focus,1,4,285.50585,287.122466,,0.748,-0.813,-1.108,-0.94
18656,35,R4505,R4,NT,NT,1,None,351.961641,354.729248,0,,,,
18657,35,R4505,R4,NT,NT,1,None,354.736477,357.353913,2.624665,,,,
18658,35,R4505,R4,MWQ,Focus,1,3,357.361409,358.669663,,-0.368,0.679,-0.177,-1.733
18671,35,R4505,R4,NT,NT,1,None,423.508778,426.276417,0,,,,
18672,35,R4505,R4,NT,NT,1,None,426.283747,428.551014,2.274597,,,,
18673,35,R4505,R4,MWQ,Focus,1,3,428.558651,430.216837,,-0.469,-0.724,-0.774,-0.464
18686,35,R4505,R4,NT,NT,1,None,495.064339,497.681815,0,,,,
18687,35,R4505,R4,NT,NT,1,None,497.689236,500.056792,2.374977,,,,
18688,35,R4505,R4,TT,TT,1,left,500.064144,501.630745,3.94893,,,,
18689,35,R4505,R4,NT,NT,1,None,503.797364,506.414834,0,,,,
18690,35,R4505,R4,NT,NT,1,None,506.422285,508.839647,2.424813,,,,
18691,35,R4505,R4,TT,TT,1,right,508.847131,510.322078,3.907244,,,,
18692,35,R4505,R4,NT,NT,1,None,512.438716,515.306406,0,,,,
18693,35,R4505,R4,NT,NT,1,None,515.313595,517.830982,2.524576,,,,
18694,35,R4505,R4,TT,TT,1,left,517.838449,519.555051,4.248645,,,,
18695,35,R4505,R4,NT,NT,1,None,521.821679,524.439415,0,,,,
18696,35,R4505,R4,NT,NT,1,None,524.446574,527.064121,2.624706,,,,
18697,35,R4505,R4,TT,TT,1,left,527.071418,528.688028,4.248613,,,,
18698,35,R4505,R4,NT,NT,1,None,530.904588,533.372003,0,,,,
18699,35,R4505,R4,NT,NT,1,None,533.379566,535.847145,2.475142,,,,
18700,35,R4505,R4,TT,TT,1,right,535.854457,537.521025,4.149022,,,,
18701,35,R4505,R4,NT,NT,1,None,539.987631,542.805219,0,,,,
18775,36,R4482,R1,NT,NT,1,None,203.692463,206.510048,0,,,,
18776,36,R4482,R1,NT,NT,1,None,206.517361,208.984664,2.474616,,,,
18777,36,R4482,R1,NT,NT,1,None,208.992275,211.809992,5.299944,,,,
18778,36,R4482,R1,MWQ,Focus,1,4,211.817206,213.533817,,0.713,1.246,1.322,0.469
18791,36,R4482,R1,NT,NT,1,None,278.381252,281.048748,0,,,,
18792,36,R4482,R1,NT,NT,1,None,281.05618,283.773855,2.725107,,,,
18793,36,R4482,R1,TT,TT,1,left,283.781042,285.297741,4.248993,,,,
18794,36,R4482,R1,NT,NT,1,None,287.664296,289.981718,0,,,,
18795,36,R4482,R1,NT,NT,1,None,289.989202,292.70677,2.725052,,,,
18796,36,R4482,R1,MWQ,Focus,1,4,292.714023,294.430667,,1.412,0.878,0.146,1.089
18809,36,R4482,R1,NT,NT,1,None,359.278123,361.845849,0,,,,
18810,36,R4482,R1,NT,NT,1,None,361.853069,364.270347,2.424498,,,,
18811,36,R4482,R1,NT,NT,1,None,364.277925,366.795219,4.94937,,,,
18812,36,R4482,R1,NT,NT,1,None,366.80282,369.520479,7.67463,,,,
18813,36,R4482,R1,TT,TT,1,right,369.52767,371.144275,9.298426,,,,
18814,36,R4482,R1,NT,NT,1,None,373.510896,376.178434,0,,,,
18815,36,R4482,R1,NT,NT,1,None,376.185851,378.703267,2.524833,,,,
18816,36,R4482,R1,NT,NT,1,None,378.710693,380.828013,4.649579,,,,
18817,36,R4482,R1,NT,NT,1,None,380.835619,383.553177,7.374743,,,,
18818,36,R4482,R1,MWQ,Focus,1,2,383.560513,385.268785,,-0.676,1.294,-0.736,-1.438
18831,36,R4482,R1,NT,NT,1,None,450.11634,452.783611,0,,,,
18832,36,R4482,R1,NT,NT,1,None,452.791161,455.158737,2.375126,,,,
18833,36,R4482,R1,TT,TT,1,left,455.166119,456.882839,4.099228,,,,
18834,36,R4482,R1,NT,NT,1,None,459.099263,461.61696,0,,,,
18835,36,R4482,R1,NT,NT,1,None,461.624211,464.141575,2.524615,,,,
18836,36,R4482,R1,TT,TT,1,left,464.14911,465.615668,3.998708,,,,
18837,36,R4482,R1,NT,NT,1,None,468.132302,470.849734,0,,,,
18838,36,R4482,R1,NT,NT,1,None,470.857126,473.4745,2.624766,,,,
18839,36,R4482,R1,MWQ,Focus,1,3,473.482083,475.098659,,-0.088,-0.304,-0.459,-0.641
18852,36,R4482,R1,NT,NT,1,None,539.946161,542.4137,0,,,,
18875,36,R4482,R2,NT,NT,1,None,0,2.467951,0,,,,
18876,36,R4482,R2,NT,NT,1,None,2.475205,4.792461,2.32451,,,,
18877,36,R4482,R2,TT,TT,1,right,4.800113,6.466715,3.998764,,,,
18878,36,R4482,R2,NT,NT,1,None,8.683338,11.450984,0,,,,
18879,36,R4482,R2,NT,NT,1,None,11.458233,14.175731,2.724747,,,,
18880,36,R4482,R2,MWQ,Focus,1,2,14.183071,15.807805,,0.002,0.306,0.173,0.299
18893,36,R4482,R2,NT,NT,1,None,80.663813,83.331557,0,,,,
18894,36,R4482,R2,NT,NT,1,None,83.338778,85.906296,2.574739,,,,
18895,36,R4482,R2,NT,NT,1,None,85.913615,88.430968,5.099411,,,,
18896,36,R4482,R2,TT,TT,1,right,88.438505,90.005112,6.673555,,,,
18897,36,R4482,R2,NT,NT,1,None,92.171753,94.88928,0,,,,
18898,36,R4482,R2,NT,NT,1,None,94.89663,97.514056,2.624776,,,,
18899,36,R4482,R2,NT,NT,1,None,97.521553,100.439209,5.549929,,,,
18900,36,R4482,R2,NT,NT,1,None,100.446388,103.213988,8.324708,,,,
18901,36,R4482,R2,TT,TT,1,left,103.221308,104.687877,9.798597,,,,
18902,36,R4482,R2,NT,NT,1,None,107.104504,109.922065,0,,,,
18903,36,R4482,R2,NT,NT,1,None,109.929307,112.596936,2.674871,,,,
18904,36,R4482,R2,TT,TT,1,right,112.604239,114.32084,4.398775,,,,
18905,36,R4482,R2,NT,NT,1,None,116.73746,119.255037,0,,,,
18906,36,R4482,R2,NT,NT,1,None,119.262356,121.979928,2.724891,,,,
18907,36,R4482,R2,NT,NT,1,None,121.987257,124.404754,5.149717,,,,
18908,36,R4482,R2,TT,TT,1,left,124.41216,126.028735,6.773698,,,,
18909,36,R4482,R2,NT,NT,1,None,128.395339,130.712572,0,,,,
18910,36,R4482,R2,NT,NT,1,None,130.720189,132.937633,2.225061,,,,
18911,36,R4482,R2,NT,NT,1,None,132.94513,135.762776,5.050204,,,,
18912,36,R4482,R2,NT,NT,1,None,135.770043,138.287644,7.575072,,,,
18913,36,R4482,R2,TT,TT,1,right,138.294903,139.811516,9.098944,,,,
18914,36,R4482,R2,NT,NT,1,None,141.928096,144.245513,0,,,,
19088,36,R4482,R3,NT,NT,1,None,265.439614,267.60693,0,,,,
19089,36,R4482,R3,NT,NT,1,None,267.61458,270.181925,2.574995,,,,
19090,36,R4482,R3,NT,NT,1,None,270.189427,272.907042,5.300112,,,,
19091,36,R4482,R3,TT,TT,1,left,272.914378,274.480932,6.874002,,,,
19092,36,R4482,R3,NT,NT,1,None,276.697558,279.415049,0,,,,
19093,36,R4482,R3,NT,NT,1,None,279.422475,281.889747,2.474698,,,,
19094,36,R4482,R3,TT,TT,1,right,281.897302,283.363931,3.948882,,,,
19095,36,R4482,R3,NT,NT,1,None,285.730545,288.14805,0,,,,
19096,36,R4482,R3,NT,NT,1,None,288.155391,290.622789,2.474739,,,,
19097,36,R4482,R3,TT,TT,1,left,290.630304,291.996895,3.848845,,,,
19098,36,R4482,R3,NT,NT,1,None,294.163487,296.530809,0,,,,
19099,36,R4482,R3,NT,NT,1,None,296.538464,299.105752,2.574943,,,,
19100,36,R4482,R3,NT,NT,1,None,299.113287,301.681,5.150191,,,,
19101,36,R4482,R3,TT,TT,1,right,301.688194,303.004814,6.474005,,,,
19102,36,R4482,R3,NT,NT,1,None,305.521427,308.339097,0,,,,
19103,36,R4482,R3,NT,NT,1,None,308.346328,310.813848,2.474751,,,,
19104,36,R4482,R3,MWQ,Focus,1,2,310.821178,312.429448,,-1.133,1.209,-0.939,-0.789
19117,36,R4482,R3,NT,NT,1,None,377.276951,379.894524,0,,,,
19118,36,R4482,R3,NT,NT,1,None,379.901844,382.669516,2.774992,,,,
19119,36,R4482,R3,NT,NT,1,None,382.676752,385.094289,5.199765,,,,
19120,36,R4482,R3,TT,TT,1,left,385.101592,386.618167,6.723643,,,,
19121,36,R4482,R3,NT,NT,1,None,388.934828,391.452178,0,,,,
19122,36,R4482,R3,NT,NT,1,None,391.459681,394.127307,2.675129,,,,
19123,36,R4482,R3,NT,NT,1,None,394.134635,396.552117,5.099939,,,,
19124,36,R4482,R3,NT,NT,1,None,396.559482,398.776795,7.324617,,,,
19125,36,R4482,R3,MWQ,Focus,1,3,398.784392,400.292676,,-0.323,1.079,0.038,-0.422
19138,36,R4482,R3,NT,NT,1,None,465.14018,467.407452,0,,,,
19139,36,R4482,R3,NT,NT,1,None,467.415098,470.232703,2.825251,,,,
19140,36,R4482,R3,NT,NT,1,None,470.239979,473.057661,5.650209,,,,
19141,36,R4482,R3,MWQ,Focus,1,3,473.064868,474.481483,,-0.854,1.259,-0.689,0.385
19154,36,R4482,R3,NT,NT,1,None,539.320608,541.988143,0,,,,
19177,36,R4482,R4,NT,NT,1,None,0,2.767934,0,,,,
19178,36,R4482,R4,NT,NT,1,None,2.775266,5.092562,2.324628,,,,
19179,36,R4482,R4,TT,TT,1,left,5.100174,6.666995,3.899061,,,,
19180,36,R4482,R4,NT,NT,1,None,8.983356,11.8009,0,,,,
19181,36,R4482,R4,NT,NT,1,None,11.808197,14.125625,2.324725,,,,
19182,36,R4482,R4,TT,TT,1,right,14.133113,15.799703,3.998803,,,,
19183,36,R4482,R4,NT,NT,1,None,18.116331,20.833994,0,,,,
19184,36,R4482,R4,NT,NT,1,None,20.841177,23.358843,2.524849,,,,
19185,36,R4482,R4,NT,NT,1,None,23.366068,26.183721,5.349727,,,,
19186,36,R4482,R4,NT,NT,1,None,26.19096,28.458219,7.624225,,,,
19187,36,R4482,R4,TT,TT,1,right,28.465876,30.182474,9.34848,,,,
19188,36,R4482,R4,NT,NT,1,None,32.549037,35.116435,0,,,,
19189,36,R4482,R4,NT,NT,1,None,35.123999,37.591455,2.47502,,,,
19190,36,R4482,R4,TT,TT,1,left,37.598846,38.915464,3.799029,,,,
19191,36,R4482,R4,NT,NT,1,None,41.282055,43.999649,0,,,,
19192,36,R4482,R4,NT,NT,1,None,44.006982,46.424278,2.424629,,,,
19193,36,R4482,R4,NT,NT,1,None,46.431889,48.899123,4.899474,,,,
19194,36,R4482,R4,MWQ,Focus,1,2,48.906742,50.481483,,-1.417,1.562,-1.14,-1.119
19207,36,R4482,R4,NT,NT,1,None,115.329146,118.196866,0,,,,
19208,36,R4482,R4,NT,NT,1,None,118.204033,120.72161,2.524744,,,,
19209,36,R4482,R4,MWQ,Focus,1,2,120.728864,122.337138,,-1.394,1.447,-1.267,-1.016
19222,36,R4482,R4,NT,NT,1,None,187.193016,189.760592,0,,,,
19223,36,R4482,R4,NT,NT,1,None,189.767941,192.185285,2.424693,,,,
19224,36,R4482,R4,NT,NT,1,None,192.192839,194.710259,4.949667,,,,
19225,36,R4482,R4,MWQ,Focus,1,2,194.717715,196.234352,,-1.191,1.306,-1.451,-0.754
19238,36,R4482,R4,NT,NT,1,None,261.090154,263.757521,0,,,,
19378,37,R4507,R1,NT,NT,1,None,201.275944,204.051901,0,,,,
19379,37,R4507,R1,NT,NT,1,None,204.059162,206.726623,2.674722,,,,
19380,37,R4507,R1,MWQ,Focus,1,4,206.733955,208.408912,,1.395,0.331,-0.807,-0.714
19393,37,R4507,R1,NT,NT,1,None,273.256528,276.023958,0,,,,
19394,37,R4507,R1,NT,NT,1,None,276.031369,278.348845,2.324887,,,,
19395,37,R4507,R1,NT,NT,1,None,278.356336,280.840339,4.816381,,,,
19396,37,R4507,R1,TT,TT,1,left,280.847917,282.572793,6.548835,,,,
19397,37,R4507,R1,NT,NT,1,None,284.939398,287.206773,0,,,,
19398,37,R4507,R1,NT,NT,1,None,287.214338,289.381678,2.174905,,,,
19399,37,R4507,R1,NT,NT,1,None,289.389247,291.956776,4.750003,,,,
19400,37,R4507,R1,MWQ,Focus,1,3,291.964093,293.43077,,-0.705,0.055,0.408,0.477
19413,37,R4507,R1,NT,NT,1,None,358.278313,360.703993,0,,,,
19414,37,R4507,R1,NT,NT,1,None,360.711491,363.279122,2.575129,,,,
19415,37,R4507,R1,MWQ,Focus,1,2,363.286449,365.003057,,-0.5,-0.925,0.69,0.188
19428,37,R4507,R1,NT,NT,1,None,429.850587,432.718258,0,,,,
19429,37,R4507,R1,NT,NT,1,None,432.725466,435.142842,2.424584,,,,
19430,37,R4507,R1,TT,TT,1,right,435.150322,436.575268,3.85701,,,,
19431,37,R4507,R1,NT,NT,1,None,438.941897,441.709561,0,,,,
19432,37,R4507,R1,NT,NT,1,None,441.716791,444.484354,2.774793,,,,
19433,37,R4507,R1,MWQ,Focus,1,2,444.491673,445.999707,,-0.516,0.015,0.394,-1.063
19446,37,R4507,R1,NT,NT,1,None,510.839142,513.606744,0,,,,
19447,37,R4507,R1,NT,NT,1,None,513.613966,515.831312,2.224568,,,,
19448,37,R4507,R1,NT,NT,1,None,515.838888,518.456176,4.849432,,,,
19449,37,R4507,R1,NT,NT,1,None,518.463838,521.281397,7.674653,,,,
19450,37,R4507,R1,TT,TT,1,right,521.28868,522.90522,9.298476,,,,
19451,37,R4507,R1,NT,NT,1,None,525.321909,527.889241,0,,,,
19452,37,R4507,R1,NT,NT,1,None,527.89676,530.364082,2.474841,,,,
19453,37,R4507,R1,NT,NT,1,None,530.371689,532.939301,5.05006,,,,
19454,37,R4507,R1,NT,NT,1,None,532.946622,535.514303,7.625062,,,,
19455,37,R4507,R1,TT,TT,1,left,535.521512,537.188067,9.298826,,,,
19456,37,R4507,R1,NT,NT,1,None,539.604644,542.130273,0,,,,
19479,37,R4507,R2,NT,NT,1,None,0,2.718016,0,,,,
19480,37,R4507,R2,NT,NT,1,None,2.725164,5.401079,2.683063,,,,
19481,37,R4507,R2,TT,TT,1,left,5.408399,6.825017,4.107001,,,,
19482,37,R4507,R2,NT,NT,1,None,9.091645,11.917532,0,,,,
19483,37,R4507,R2,NT,NT,1,None,11.924867,14.342193,2.424661,,,,
19484,37,R4507,R2,MWQ,Focus,1,2,14.349784,15.824444,,-0.393,0.489,0.251,0.132
19497,37,R4507,R2,NT,NT,1,None,80.68055,83.248207,0,,,,
19498,37,R4507,R2,NT,NT,1,None,83.255453,85.672869,2.424662,,,,
19499,37,R4507,R2,TT,TT,1,right,85.680372,87.205312,3.957105,,,,
19500,37,R4507,R2,NT,NT,1,None,89.621937,92.139481,0,,,,
19501,37,R4507,R2,NT,NT,1,None,92.146842,94.764457,2.624976,,,,
19502,37,R4507,R2,NT,NT,1,None,94.771715,97.439275,5.299794,,,,
19503,37,R4507,R2,NT,NT,1,None,97.446645,99.914132,7.774651,,,,
19504,37,R4507,R2,MWQ,Focus,1,3,99.921556,101.329786,,-0.03,-0.454,0.782,0.806
19517,37,R4507,R2,NT,NT,1,None,166.169018,168.836599,0,,,,
19518,37,R4507,R2,NT,NT,1,None,168.843935,171.561416,2.724817,,,,
19519,37,R4507,R2,MWQ,Focus,1,2,171.568839,172.877077,,-0.836,0.339,0.526,-0.432
19532,37,R4507,R2,NT,NT,1,None,237.716345,240.133843,0,,,,
19533,37,R4507,R2,NT,NT,1,None,240.141184,242.558784,2.424941,,,,
19534,37,R4507,R2,MWQ,Focus,1,1,242.566092,244.032749,,-1.447,-0.976,0.608,-0.392
19547,37,R4507,R2,NT,NT,1,None,308.880257,311.497837,0,,,,
19548,37,R4507,R2,NT,NT,1,None,311.505158,313.822682,2.324845,,,,
19549,37,R4507,R2,TT,TT,1,left,313.83008,315.146682,3.648845,,,,
19550,37,R4507,R2,NT,NT,1,None,317.663295,320.380781,0,,,,
19695,37,R4507,R3,NT,NT,1,None,271.690161,274.357925,0,,,,
19696,37,R4507,R3,NT,NT,1,None,274.364992,276.982637,2.624712,,,,
19697,37,R4507,R3,NT,NT,1,None,276.989905,279.207261,4.849336,,,,
19698,37,R4507,R3,NT,NT,1,None,279.214821,281.732288,7.374363,,,,
19699,37,R4507,R3,TT,TT,1,left,281.739725,283.414619,9.056694,,,,
19700,37,R4507,R3,NT,NT,1,None,285.581266,288.198936,0,,,,
19701,37,R4507,R3,NT,NT,1,None,288.20615,290.623678,2.424742,,,,
19702,37,R4507,R3,MWQ,Focus,1,2,290.631119,292.197725,,-0.21,0.461,-0.212,-0.452
19715,37,R4507,R3,NT,NT,1,None,357.03692,359.904507,0,,,,
19716,37,R4507,R3,NT,NT,1,None,359.91186,362.579508,2.675001,,,,
19717,37,R4507,R3,TT,TT,1,left,362.58676,364.303661,4.399154,,,,
19718,37,R4507,R3,NT,NT,1,None,366.669921,369.337487,0,,,,
19719,37,R4507,R3,NT,NT,1,None,369.344737,372.212399,2.874912,,,,
